model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",32.3936,0.0324,0.00020909,32.4016,0.212,0.0041,0.1065,0.0535,0.0054,0.0733,inf,76.6223,0.212,0.8578,0.1065,5.6898,60.882,7.8027,inf,76.6223
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",32.7541,0.0328,0.00015688,32.7609,0.2159,0.004,0.1283,0.0525,0.0052,0.0724,inf,75.8739,0.2159,0.8421,0.1283,5.5852,59.3961,7.7069,inf,75.8739
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",33.5797,0.0336,0.00035167,33.5881,0.2065,0.0041,0.109,0.0535,0.0054,0.0732,inf,76.6089,0.2065,0.8607,0.109,5.6896,60.7116,7.7918,inf,76.6089
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",34.0543,0.0341,0.00024891,34.0628,0.213,0.004,0.1218,0.0532,0.0053,0.0727,inf,76.6828,0.213,0.8473,0.1218,5.661,59.837,7.7354,inf,76.6828
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",33.6586,0.0337,0.00023246,33.6667,0.1994,0.0041,0.1125,0.0526,0.0053,0.0731,inf,75.8407,0.1994,0.8401,0.1125,5.5991,60.4723,7.7764,inf,75.8407
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",33.3522,0.0334,0.00022507,33.3603,0.1565,0.0045,0.0314,0.057,0.0058,0.0763,inf,79.0819,0.1565,0.927,0.0314,6.0691,65.9995,8.124,inf,79.0819
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",32.9867,0.033,0.000175,32.9947,0.1955,0.004,0.1303,0.0514,0.0052,0.0723,inf,74.8715,0.1955,0.8139,0.1303,5.474,59.2595,7.698,inf,74.8715
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",33.2625,0.0333,0.00038576,33.2713,0.186,0.0044,0.0535,0.0564,0.0057,0.0755,inf,78.7451,0.186,0.9234,0.0535,6.0071,64.4912,8.0306,inf,78.7451
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",33.274,0.0333,0.00020647,33.2822,0.21,0.0042,0.0978,0.0545,0.0054,0.0737,inf,77.4332,0.21,0.8879,0.0978,5.7959,61.4735,7.8405,inf,77.4332
"WDO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",32.821,0.0328,0.00012898,32.8303,0.2065,0.0043,0.0703,0.0561,0.0056,0.0748,inf,78.7495,0.2065,0.923,0.0703,5.9691,63.348,7.9591,inf,78.7495
