model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.5568,0.0316,0.00052214,31.5649,0.1988,0.004,0.1226,0.0521,0.0053,0.0727,inf,75.6407,0.1988,0.8,0.1226,5.5428,59.7848,7.7321,inf,75.6407
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.3859,0.0314,0.00042558,31.393,0.1773,0.0041,0.1081,0.0531,0.0054,0.0732,inf,76.1327,0.1773,0.7742,0.1081,5.6563,60.7726,7.7957,inf,76.1327
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.8998,0.0319,0.00038743,31.9092,0.2114,0.0041,0.1171,0.0525,0.0053,0.0729,inf,75.7877,0.2114,0.8353,0.1171,5.5901,60.1596,7.7563,inf,75.7877
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.8045,0.0318,0.00046134,31.8131,0.1918,0.004,0.1262,0.0515,0.0053,0.0725,inf,75.1394,0.1918,0.7649,0.1262,5.4768,59.5348,7.7159,inf,75.1394
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",32.1737,0.0322,0.00038958,32.1851,0.1766,0.004,0.129,0.0512,0.0052,0.0724,inf,75.5039,0.1766,0.7478,0.129,5.4514,59.3505,7.7039,inf,75.5039
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",32.0664,0.0321,0.00042892,32.0774,0.178,0.0041,0.1144,0.052,0.0053,0.073,inf,75.0339,0.178,0.7579,0.1144,5.5357,60.3405,7.7679,inf,75.0339
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.6192,0.0316,0.0001688,31.627,0.1552,0.0042,0.1003,0.0526,0.0054,0.0736,inf,76.0045,0.1552,0.76,0.1003,5.5973,61.3048,7.8297,inf,76.0045
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",32.1718,0.0322,0.0003407,32.1834,0.1923,0.0041,0.1104,0.0534,0.0054,0.0732,inf,76.895,0.1923,0.8278,0.1104,5.6856,60.6162,7.7856,inf,76.895
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",32.2529,0.0323,0.00015378,32.2643,0.157,0.0041,0.1184,0.0519,0.0053,0.0728,inf,79.9749,0.157,0.7645,0.1184,5.5233,60.0676,7.7503,inf,79.9749
"EO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.5485,0.0315,0.000247,31.5555,0.1903,0.004,0.1297,0.0515,0.0052,0.0724,inf,74.8353,0.1903,0.7531,0.1297,5.476,59.3005,7.7007,inf,74.8353
