model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.4755,0.0315,0.0002265,31.4841,0.1579,0.0043,0.0688,0.0535,0.0056,0.0748,inf,76.1822,0.1579,0.8291,0.0688,5.6989,63.4513,7.9656,inf,76.1822
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",32.0686,0.0321,0.00027251,32.0756,0.2123,0.0041,0.1193,0.0532,0.0053,0.0728,inf,76.7034,0.2123,0.8353,0.1193,5.6609,60.0107,7.7467,inf,76.7034
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.3572,0.0314,0.00018978,31.3659,0.1947,0.0041,0.0997,0.0534,0.0054,0.0736,inf,76.6017,0.1947,0.8449,0.0997,5.6872,61.3466,7.8324,inf,76.6017
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.5286,0.0315,0.00018978,31.5371,0.1987,0.0042,0.0858,0.0549,0.0055,0.0742,inf,77.7487,0.1987,0.8753,0.0858,5.8399,62.2884,7.8923,inf,77.7487
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.809,0.0318,0.00020194,31.8172,0.1711,0.0041,0.0927,0.0528,0.0055,0.0739,inf,75.809,0.1711,0.8398,0.0927,5.616,61.8228,7.8627,inf,75.809
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.4676,0.0315,0.00020027,31.4761,0.2072,0.0041,0.1167,0.0528,0.0053,0.0729,inf,76.1712,0.2072,0.8403,0.1167,5.624,60.1878,7.7581,inf,76.1712
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.1538,0.0312,0.00015116,31.1622,0.2141,0.0041,0.1186,0.0528,0.0053,0.0728,inf,76.2311,0.2141,0.8337,0.1186,5.6245,60.0551,7.7495,inf,76.2311
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",32.0906,0.0321,0.00018978,32.0976,0.225,0.004,0.1291,0.053,0.0052,0.0724,inf,76.4207,0.225,0.8555,0.1291,5.6457,59.3378,7.7031,inf,76.4207
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",32.5692,0.0326,0.00019073,32.5812,0.1738,0.0044,0.0526,0.0559,0.0057,0.0755,inf,78.1107,0.1738,0.9272,0.0526,5.9451,64.5562,8.0347,inf,78.1107
"WOA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50",31.8404,0.0318,0.00014591,31.8484,0.2288,0.004,0.1371,0.0519,0.0052,0.072,inf,75.6501,0.2288,0.8256,0.1371,5.5227,58.7968,7.6679,inf,75.6501
