model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",4.8506,0.0049,0.04623342,4.9054,0.2336,0.0039,0.1452,0.0522,0.0051,0.0717,inf,76.0257,0.2336,0.8343,0.1452,5.5553,58.2459,7.6319,inf,76.0257
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",7.5496,0.0075,0.07226515,7.6337,0.1952,0.0045,0.0395,0.059,0.0058,0.076,inf,81.8159,0.1952,0.956,0.0395,6.2803,65.4489,8.09,inf,81.8159
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",6.3779,0.0064,0.04164577,6.4321,0.0071,0.0049,-0.0761,0.0569,0.0065,0.0805,inf,78.1578,0.0071,0.8746,-0.0761,6.052,73.325,8.563,inf,78.1578
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",5.9956,0.006,0.06403446,6.0757,0.2282,0.004,0.1327,0.0527,0.0052,0.0722,inf,77.112,0.2282,0.846,0.1327,5.6071,59.098,7.6875,inf,77.112
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",6.1027,0.0061,0.06360841,6.1773,-0.0071,0.0051,-0.1176,0.0585,0.0067,0.082,inf,78.8633,-0.0071,0.9202,-0.1176,6.2226,76.1499,8.7264,inf,78.8633
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",5.5107,0.0055,0.04181981,5.5674,0.1179,0.0044,0.0349,0.0547,0.0058,0.0762,inf,77.4616,0.1179,0.8669,0.0349,5.8222,65.7575,8.1091,inf,77.4616
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",5.4465,0.0054,0.07045555,5.5265,-0.0692,0.0053,-0.1721,0.0603,0.0071,0.084,inf,80.481,-0.0692,0.9528,-0.1721,6.4164,79.8628,8.9366,inf,80.481
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",7.0676,0.0071,0.04357266,7.1231,0.0615,0.0049,-0.0671,0.0594,0.0064,0.0801,inf,80.466,0.0615,0.9634,-0.0671,6.3193,72.7061,8.5268,inf,80.466
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",5.4847,0.0055,0.08533049,5.5779,0.223,0.004,0.14,0.0517,0.0052,0.0719,inf,75.4169,0.223,0.8067,0.14,5.5035,58.6003,7.6551,inf,75.4169
"MLNN-1H-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",6.0491,0.006,0.05582333,6.1155,0.1975,0.0041,0.0983,0.0542,0.0054,0.0737,inf,77.3104,0.1975,0.8754,0.0983,5.7701,61.4405,7.8384,inf,77.3104
