model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",24.2841,0.0243,0.35966873,24.6518,-0.0481,0.0061,-0.3113,0.0703,0.0079,0.0888,inf,88.0298,-0.0481,1.2048,-0.3113,7.4841,89.3486,9.4524,inf,88.0298
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",24.2608,0.0243,0.39664221,24.6714,0.0598,0.0052,-0.1172,0.0632,0.0067,0.082,inf,83.7295,0.0598,1.0612,-0.1172,6.7311,76.1252,8.725,inf,83.7295
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.6902,0.0217,0.4231143,22.1195,0.0848,0.0049,-0.0576,0.0604,0.0064,0.0798,inf,81.6403,0.0848,0.9962,-0.0576,6.4275,72.0638,8.489,inf,81.6403
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",21.7057,0.0217,0.43763828,22.1529,0.0613,0.005,-0.092,0.0617,0.0066,0.0811,inf,82.535,0.0613,1.0254,-0.092,6.5687,74.4049,8.6258,inf,82.535
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.3198,0.0223,0.30759525,22.6364,0.0646,0.005,-0.0813,0.0612,0.0065,0.0807,inf,82.1667,0.0646,1.0111,-0.0813,6.5109,73.6799,8.5837,inf,82.1667
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.0597,0.0221,0.52987289,22.598,-0.057,0.0062,-0.3306,0.0712,0.008,0.0895,inf,88.5785,-0.057,1.218,-0.3306,7.5778,90.6607,9.5216,inf,88.5785
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.103,0.0221,0.40072918,22.5124,0.0472,0.0052,-0.1276,0.0633,0.0068,0.0824,inf,83.608,0.0472,1.0666,-0.1276,6.7335,76.8325,8.7654,inf,83.608
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.5453,0.0225,0.38021088,22.9351,0.0914,0.0048,-0.05,0.0602,0.0063,0.0795,inf,81.4925,0.0914,0.9865,-0.05,6.4033,71.5441,8.4584,inf,81.4925
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",22.2917,0.0223,0.34976768,22.6607,0.082,0.005,-0.078,0.0617,0.0065,0.0805,inf,82.6757,0.082,1.0273,-0.078,6.5668,73.4549,8.5706,inf,82.6757
"RNN-1HL-hs_(7, True)-ep_1000-bs_128-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",20.7815,0.0208,0.32406306,21.1167,0.0753,0.0047,-0.0202,0.0569,0.0061,0.0783,inf,78.8413,0.0753,0.9051,-0.0202,6.0538,69.5105,8.3373,inf,78.8413
