model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",1037.607,1.0376,0.00528836,1037.7652,0.2122,0.0044,0.062,0.0565,0.0056,0.0751,inf,78.9969,0.2122,0.9229,0.062,6.0174,63.9096,7.9944,inf,78.9969
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",1011.8779,1.0119,0.00533271,1012.1237,0.2114,0.0043,0.0654,0.0566,0.0056,0.075,inf,79.2488,0.2114,0.9211,0.0654,6.0228,63.6825,7.9801,inf,79.2488
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",1003.6011,1.0036,0.00749779,1003.7583,0.2211,0.004,0.1362,0.052,0.0052,0.0721,inf,75.4742,0.2211,0.8163,0.1362,5.529,58.8559,7.6718,inf,75.4742
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",999.0847,0.9991,0.0051024,999.388,0.1923,0.0041,0.1026,0.0533,0.0054,0.0735,inf,76.4625,0.1923,0.8401,0.1026,5.6741,61.1472,7.8197,inf,76.4625
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",989.53,0.9895,0.00853777,989.7305,0.2163,0.0036,0.1978,0.0457,0.0048,0.0695,inf,70.0016,0.2163,0.6602,0.1978,4.86,54.6614,7.3933,inf,70.0016
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",1032.1944,1.0322,0.00418925,1032.3783,0.1949,0.0039,0.1525,0.049,0.0051,0.0714,inf,72.8257,0.1949,0.7363,0.1525,5.2176,57.748,7.5992,inf,72.8257
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",1009.1074,1.0091,0.00421691,1009.4388,0.1989,0.0044,0.0625,0.0555,0.0056,0.0751,inf,78.1174,0.1989,0.8866,0.0625,5.9061,63.8811,7.9926,inf,78.1174
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",1021.0258,1.021,0.00603366,1021.287,0.2245,0.0041,0.1152,0.0535,0.0053,0.073,inf,76.7389,0.2245,0.8527,0.1152,5.6946,60.2893,7.7646,inf,76.7389
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",1029.5855,1.0296,0.00953913,1029.7579,0.1902,0.0039,0.1347,0.0496,0.0052,0.0722,inf,73.1872,0.1902,0.7507,0.1347,5.2785,58.9617,7.6787,inf,73.1872
"DE_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",829.146,0.8291,0.00504899,829.3248,0.2277,0.004,0.1318,0.0527,0.0052,0.0723,inf,76.2587,0.2277,0.8434,0.1318,5.6052,59.1594,7.6915,inf,76.2587
