model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",999.8702,0.9999,0.00695419,1000.075,0.2041,0.0042,0.0979,0.0543,0.0054,0.0737,inf,77.1808,0.2041,0.8832,0.0979,5.775,61.4666,7.8401,inf,77.1808
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",958.9312,0.9589,0.00694942,959.2084,0.2163,0.004,0.127,0.0528,0.0053,0.0725,inf,76.3509,0.2163,0.846,0.127,5.6241,59.4823,7.7125,inf,76.3509
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",961.213,0.9612,0.00465488,961.3713,0.2207,0.004,0.124,0.0528,0.0053,0.0726,inf,76.1568,0.2207,0.8468,0.124,5.6192,59.6895,7.7259,inf,76.1568
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",965.7348,0.9657,0.00379729,965.9023,0.2155,0.0041,0.1148,0.0532,0.0053,0.073,inf,76.4867,0.2155,0.8529,0.1148,5.6661,60.3159,7.7663,inf,76.4867
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",955.4581,0.9555,0.00886035,955.6495,0.2093,0.004,0.1271,0.0514,0.0053,0.0725,inf,74.624,0.2093,0.7963,0.1271,5.4674,59.4756,7.712,inf,74.624
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",965.5951,0.9656,0.00616002,965.7709,0.1887,0.0041,0.1017,0.0534,0.0054,0.0735,inf,76.7142,0.1887,0.846,0.1017,5.6808,61.2059,7.8234,inf,76.7142
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",973.7915,0.9738,0.01386929,974.0111,0.2332,0.0039,0.1569,0.051,0.0051,0.0712,inf,75.0034,0.2332,0.796,0.1569,5.4302,57.4446,7.5792,inf,75.0034
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",952.4267,0.9524,0.00591135,952.6204,0.2021,0.0041,0.105,0.0531,0.0054,0.0734,inf,76.2103,0.2021,0.852,0.105,5.6466,60.9816,7.8091,inf,76.2103
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",967.4333,0.9674,0.00746107,967.5899,0.2137,0.0041,0.1161,0.0531,0.0053,0.0729,inf,76.3309,0.2137,0.8456,0.1161,5.6528,60.2277,7.7607,inf,76.3309
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",753.4827,0.7535,0.00703359,753.6994,0.2106,0.004,0.1222,0.0527,0.0053,0.0727,inf,76.0599,0.2106,0.8383,0.1222,5.6108,59.81,7.7337,inf,76.0599
