model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",26.9951,0.027,0.00026584,27.0031,0.2255,0.0039,0.1578,0.0512,0.0051,0.0712,inf,75.286,0.2255,0.7805,0.1578,5.4441,57.3845,7.5753,inf,75.286
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",27.4978,0.0275,0.00036287,27.5045,0.1496,0.0044,0.0518,0.0546,0.0057,0.0755,inf,77.2481,0.1496,0.8539,0.0518,5.8154,64.6105,8.0381,inf,77.2481
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",27.2678,0.0273,0.00039744,27.276,0.2192,0.0039,0.1512,0.0505,0.0051,0.0715,inf,74.5134,0.2192,0.7636,0.1512,5.3716,57.8339,7.6049,inf,74.5134
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",27.1035,0.0271,0.00037789,27.1119,0.2213,0.0039,0.149,0.0511,0.0051,0.0715,inf,74.9384,0.2213,0.7761,0.149,5.4389,57.983,7.6147,inf,74.9384
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",27.8849,0.0279,0.00032115,27.8932,0.1768,0.0041,0.1185,0.052,0.0053,0.0728,inf,75.2279,0.1768,0.7629,0.1185,5.5304,60.0599,7.7498,inf,75.2279
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",27.2524,0.0273,0.00034642,27.2607,0.2232,0.0039,0.1583,0.0507,0.0051,0.0712,inf,74.8774,0.2232,0.7728,0.1583,5.3923,57.3534,7.5732,inf,74.8774
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",28.0207,0.028,0.0003233,28.0291,0.1964,0.004,0.1226,0.0521,0.0053,0.0727,inf,75.8237,0.1964,0.7973,0.1226,5.5499,59.7831,7.732,inf,75.8237
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",27.0552,0.0271,0.00021887,27.0638,0.2092,0.0039,0.16,0.0497,0.0051,0.0711,inf,73.7677,0.2092,0.7138,0.16,5.2846,57.2342,7.5653,inf,73.7677
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",27.4173,0.0274,0.00033379,27.4246,0.1938,0.004,0.1276,0.0516,0.0052,0.0724,inf,75.29,0.1938,0.7675,0.1276,5.49,59.4457,7.7101,inf,75.29
"PSO_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",28.2653,0.0283,0.00057554,28.2746,0.2049,0.004,0.1321,0.0523,0.0052,0.0723,inf,76.3138,0.2049,0.8023,0.1321,5.5673,59.1367,7.69,inf,76.3138
