model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.2672,0.0283,0.35543585,28.6299,0.1533,0.0039,0.1414,0.0472,0.0052,0.0721,inf,70.8378,0.1533,0.696,0.1414,5.028,58.9252,7.6763,inf,70.8378
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.0549,0.0281,0.31744862,28.379,0.163,0.0039,0.142,0.0484,0.0052,0.0721,inf,71.8546,0.163,0.7244,0.142,5.1482,58.8842,7.6736,inf,71.8546
"GRU-1HL-Gru1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.8379,0.0288,0.31283259,29.1613,0.1522,0.004,0.1229,0.0493,0.0053,0.0729,inf,72.7037,0.1522,0.7425,0.1229,5.2489,60.1938,7.7585,inf,72.7037
"GRU-1HL-Gru1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",30.1503,0.0302,0.32428598,30.4816,0.1562,0.0044,0.0591,0.0552,0.0057,0.0755,inf,77.6545,0.1562,0.8705,0.0591,5.872,64.5757,8.0359,inf,77.6545
"GRU-1HL-Gru1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",27.3675,0.0274,0.3126514,27.6867,0.1559,0.0045,0.0304,0.0571,0.0059,0.0766,inf,79.0684,0.1559,0.9084,0.0304,6.0799,66.5408,8.1573,inf,79.0684
"GRU-1HL-Gru1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",30.9004,0.0309,0.41631103,31.3234,0.1606,0.004,0.1227,0.0501,0.0053,0.0729,inf,73.4424,0.1606,0.7622,0.1227,5.3337,60.2116,7.7596,inf,73.4424
"GRU-1HL-Gru1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.4396,0.0284,0.31762481,28.7636,0.1588,0.0046,0.0141,0.0584,0.006,0.0773,inf,80.0644,0.1588,0.9388,0.0141,6.2135,67.6617,8.2257,inf,80.0644
"GRU-1HL-Gru1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.251,0.0283,0.31254554,28.5702,0.1633,0.0049,-0.0344,0.0616,0.0063,0.0792,inf,82.328,0.1633,0.9989,-0.0344,6.554,70.9932,8.4257,inf,82.328
"GRU-1HL-Gru1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",27.1106,0.0271,0.2855525,27.4024,0.1532,0.0041,0.0971,0.0519,0.0055,0.074,inf,74.9957,0.1532,0.7995,0.0971,5.5248,61.9621,7.8716,inf,74.9957
"GRU-1HL-Gru1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",28.274,0.0283,0.28150511,28.5625,0.1664,0.0045,0.0289,0.0577,0.0059,0.0767,inf,79.5729,0.1664,0.9284,0.0289,6.1386,66.6468,8.1638,inf,79.5729
