model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",22.7667,0.0228,0.3234241,23.0975,0.1175,0.0045,0.0234,0.056,0.0059,0.0769,inf,77.9085,0.1175,0.862,0.0234,5.9571,67.0264,8.187,inf,77.9085
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",22.4156,0.0224,0.67206049,23.0946,0.1326,0.0041,0.094,0.0509,0.0055,0.0741,inf,73.9672,0.1326,0.7702,0.094,5.4159,62.1774,7.8853,inf,73.9672
"RNN-1HL-Rnn1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",22.6627,0.0227,0.29994464,22.9693,0.1356,0.0044,0.0392,0.0557,0.0058,0.0763,inf,77.9036,0.1356,0.8698,0.0392,5.931,65.9364,8.1201,inf,77.9036
"RNN-1HL-Rnn1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",25.7081,0.0257,0.31267214,26.0298,0.1223,0.0046,0.0146,0.0569,0.006,0.0773,inf,78.7564,0.1223,0.8889,0.0146,6.0602,67.628,8.2236,inf,78.7564
"RNN-1HL-Rnn1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",22.8926,0.0229,0.31460047,23.2141,0.1307,0.0044,0.0458,0.055,0.0058,0.076,inf,77.3432,0.1307,0.855,0.0458,5.8543,65.4834,8.0922,inf,77.3432
"RNN-1HL-Rnn1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",22.9244,0.0229,0.30372357,23.2354,0.1265,0.0042,0.0799,0.0518,0.0056,0.0747,inf,74.5652,0.1265,0.7811,0.0799,5.5113,63.1492,7.9466,inf,74.5652
"RNN-1HL-Rnn1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",22.8286,0.0228,0.32289386,23.1579,0.1265,0.0042,0.0781,0.052,0.0056,0.0747,inf,74.8759,0.1265,0.7909,0.0781,5.5369,63.2699,7.9542,inf,74.8759
"RNN-1HL-Rnn1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",23.0436,0.023,0.30846882,23.3589,0.1359,0.0041,0.0974,0.0508,0.0055,0.074,inf,73.8627,0.1359,0.7675,0.0974,5.402,61.943,7.8704,inf,73.8627
"RNN-1HL-Rnn1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",23.592,0.0236,0.31151915,23.9153,0.1243,0.0046,0.0089,0.0574,0.006,0.0775,inf,79.0562,0.1243,0.8944,0.0089,6.1079,68.016,8.2472,inf,79.0562
"RNN-1HL-Rnn1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.1-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",23.3263,0.0233,0.32126594,23.6543,0.1236,0.0046,-0.0024,0.0582,0.0061,0.0779,inf,79.7167,0.1236,0.917,-0.0024,6.1952,68.7928,8.2941,inf,79.7167
