model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.0965,0.4096,0.31073236,4.4815,-0.0167,0.0024,-0.0362,0.0361,0.0031,0.0558,inf,115.655,-0.0167,2.2376,-0.0362,9.7933,229.2215,15.1401,inf,115.655
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.8117,0.3812,0.33382988,4.2003,0.0052,0.0024,-0.0132,0.0357,0.003,0.0552,inf,115.317,0.0052,2.2021,-0.0132,9.6843,224.1399,14.9713,inf,115.317
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.9888,0.3989,0.29842401,4.3533,0.1964,0.0019,0.1899,0.0313,0.0024,0.0493,inf,111.7415,0.1964,1.8216,0.1899,8.4907,179.2105,13.387,inf,111.7415
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.3299,0.433,0.3237555,4.7151,0.0603,0.0022,0.0463,0.0344,0.0029,0.0535,inf,114.2638,0.0603,2.0985,0.0463,9.3447,210.9744,14.525,inf,114.2638
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.2975,0.4298,0.29836488,4.7021,-0.0102,0.0024,-0.0286,0.0359,0.0031,0.0556,inf,115.5179,-0.0102,2.2199,-0.0286,9.7407,227.5325,15.0842,inf,115.5179
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.818,0.3818,0.33691311,4.2127,0.0888,0.0021,0.074,0.0341,0.0028,0.0527,inf,113.9478,0.0888,2.0707,0.074,9.2455,204.8391,14.3122,inf,113.9478
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.3976,0.4398,0.31514239,4.837,-0.0523,0.0025,-0.0767,0.037,0.0032,0.0569,inf,116.3934,-0.0523,2.3229,-0.0767,10.0459,238.1735,15.4329,inf,116.3934
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.8364,0.3836,0.32950354,4.2192,-0.1194,0.0027,-0.1399,0.0375,0.0034,0.0585,inf,117.1603,-0.1194,2.4401,-0.1399,10.1867,252.1626,15.8796,inf,117.1603
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",5.0132,0.5013,0.45815563,5.5466,-0.0035,0.0024,-0.0223,0.0358,0.0031,0.0554,inf,115.442,-0.0035,2.2144,-0.0223,9.7229,226.1411,15.038,inf,115.442
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.6086,0.3609,0.33546615,4.0023,-0.1416,0.0028,-0.1736,0.0388,0.0035,0.0594,inf,118.1779,-0.1416,2.567,-0.1736,10.5395,259.6124,16.1125,inf,118.1779
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.0183,0.4018,0.31006336,4.4251,-0.1274,0.0027,-0.1547,0.0383,0.0035,0.0589,inf,117.683,-0.1274,2.5089,-0.1547,10.3812,255.4392,15.9825,inf,117.683
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.6696,0.367,0.31720471,4.0488,0.0578,0.0022,0.0438,0.0345,0.0029,0.0536,inf,114.2981,0.0578,2.1002,0.0438,9.3528,211.5245,14.5439,inf,114.2981
