model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.7528,0.4753,0.33701587,5.1539,0.023,0.0023,0.0038,0.0355,0.003,0.0547,inf,115.1272,0.023,2.1885,0.0038,9.6363,220.3814,14.8452,inf,115.1272
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.2973,0.4297,0.33058095,4.6813,0.1563,0.002,0.1428,0.0329,0.0026,0.0507,inf,112.9887,0.1563,1.9735,0.1428,8.9206,189.6327,13.7707,inf,112.9887
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.6989,0.4699,0.30981803,5.0818,-0.1165,0.0027,-0.1411,0.0379,0.0034,0.0585,inf,117.242,-0.1165,2.4431,-0.1411,10.2729,252.4214,15.8878,inf,117.242
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.5913,0.4591,0.33055902,4.9733,0.1341,0.002,0.127,0.0324,0.0026,0.0512,inf,112.692,0.1341,1.9226,0.127,8.7971,193.1269,13.897,inf,112.692
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.7056,0.4706,0.32112026,5.1429,-0.1841,0.0028,-0.207,0.0386,0.0036,0.0602,inf,118.0956,-0.1841,2.5817,-0.207,10.4748,267.0064,16.3403,inf,118.0956
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.1633,0.4163,0.34679699,4.5619,0.113,0.0021,0.0979,0.0337,0.0027,0.0521,inf,113.6403,0.113,2.0483,0.0979,9.1569,199.5635,14.1267,inf,113.6403
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.9925,0.4992,0.32856917,5.3994,0.1252,0.0021,0.1092,0.0336,0.0027,0.0517,inf,113.5457,0.1252,2.0422,0.1092,9.128,197.068,14.0381,inf,113.5457
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.397,0.4397,0.36137938,4.8148,0.1765,0.0019,0.1702,0.0316,0.0025,0.0499,inf,111.9974,0.1765,1.8582,0.1702,8.5781,183.5606,13.5485,inf,111.9974
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",5.785,0.5785,0.32496929,6.1744,-0.75,0.0033,-0.7788,0.0459,0.0053,0.0731,inf,123.7946,-0.75,3.1835,-0.7788,12.4526,393.5002,19.8368,inf,123.7946
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.3055,0.4306,0.34405184,4.7032,-0.3207,0.003,-0.3459,0.0405,0.004,0.0636,inf,119.6778,-0.3207,2.8095,-0.3459,10.9858,297.7392,17.2551,inf,119.6778
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.4621,0.4462,0.32070947,4.8567,0.1137,0.0021,0.095,0.0341,0.0027,0.0521,inf,113.898,0.1137,2.0809,0.095,9.2524,200.1964,14.1491,inf,113.898
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.2155,0.4215,0.32099009,4.5904,-0.1333,0.0027,-0.1475,0.0371,0.0034,0.0587,inf,116.8297,-0.1333,2.4038,-0.1475,10.0616,253.8501,15.9327,inf,116.8297
