model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",891.5913,0.8916,0.00264883,891.8041,0.1962,0.0676,0.1872,0.3988,0.4133,0.6429,188.8299,114.7031,0.1962,0.3981,0.1872,5.7121,84.7932,9.2083,49.7531,45.0257
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",912.0097,0.912,0.00303483,912.3087,0.1216,0.0729,0.1153,0.4098,0.4499,0.6707,197.9539,110.6063,0.1216,0.3985,0.1153,5.8696,92.2898,9.6068,50.0697,43.7085
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",911.6249,0.9116,0.0028379,911.9204,-0.0497,0.0837,-0.0582,0.4173,0.5381,0.7335,175.6632,111.4447,-0.0497,0.5605,-0.0582,5.9763,110.3899,10.5067,48.5481,42.9889
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",909.7699,0.9098,0.00274134,910.0885,0.1723,0.0688,0.1657,0.3845,0.4243,0.6514,147.9064,119.1629,0.1723,0.4474,0.1657,5.507,87.0375,9.3294,45.9838,39.1436
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",914.9098,0.9149,0.00257897,915.2704,-0.0503,0.0969,-0.0506,0.4203,0.5343,0.7309,181.1101,108.2081,-0.0503,0.6402,-0.0506,6.0197,109.6061,10.4693,55.1169,43.9294
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",920.0346,0.92,0.00305343,920.4992,-0.0192,0.078,-0.0218,0.4547,0.5196,0.7208,211.0467,115.4306,-0.0192,0.3837,-0.0218,6.5134,106.5961,10.3245,57.7994,49.7834
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",925.6135,0.9256,0.00265813,926.0566,-3.6824,0.139,-3.7575,0.5647,2.4193,1.5554,242.1255,115.2393,-3.6824,0.6037,-3.7575,8.0882,496.3153,22.2781,64.6554,50.7283
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",928.0729,0.9281,0.00318646,928.5703,0.1033,0.0724,0.095,0.4123,0.4602,0.6784,178.072,120.4237,0.1033,0.41,0.095,5.905,94.415,9.7167,52.5881,42.1169
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",931.7332,0.9317,0.00318003,932.2639,0.1489,0.0652,0.1411,0.4363,0.4367,0.6609,204.8864,130.0802,0.1489,0.3541,0.1411,6.2496,89.5998,9.4657,52.6653,46.7642
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",936.9264,0.9369,0.00294423,937.5052,-0.094,0.0909,-0.1003,0.4499,0.5595,0.748,204.244,119.0904,-0.094,0.5618,-0.1003,6.4445,114.7856,10.7138,57.6274,47.4023
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",1083.9858,1.084,0.00476885,1084.6428,-0.6013,0.1205,-0.6437,0.4818,0.8359,0.9143,177.581,114.3472,-0.6013,0.7215,-0.6437,6.901,171.4786,13.095,56.6924,46.9091
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",1088.8376,1.0888,0.00366521,1089.5354,0.0079,0.074,0.0078,0.4186,0.5045,0.7103,222.8372,108.2585,0.0079,0.4998,0.0078,5.995,103.5087,10.1739,54.4211,45.03
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",1090.2361,1.0902,0.00347066,1090.9851,-0.0774,0.0887,-0.0774,0.4209,0.5479,0.7402,181.6232,105.91,-0.0774,0.6156,-0.0774,6.0283,112.402,10.602,49.3788,42.8171
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",1093.9127,1.0939,0.00325966,1094.8097,-0.1018,0.085,-0.1238,0.4401,0.5715,0.756,173.6849,117.3321,-0.1018,0.5829,-0.1238,6.303,117.2381,10.8277,62.1311,43.1515
"EO_LSTM-sliding_3-hs_([10], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_100",720.9993,0.721,0.00277376,721.6628,-0.1013,0.0905,-0.1237,0.4378,0.5714,0.7559,195.615,111.7347,-0.1013,0.5403,-0.1237,6.27,117.2265,10.8271,52.7737,42.1419
