model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
AsoMlp-run_0-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,37.8129,0.0378,0.00030684,37.8196,0.084,0.0044,0.032,0.0533,0.0059,0.0766,inf,75.2695,0.084,0.7864,0.032,5.6699,66.435,8.1508,inf,75.2695
AsoMlp-run_1-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,37.7467,0.0377,0.00033522,37.7536,0.084,0.0044,0.0319,0.0533,0.0059,0.0766,inf,75.2761,0.084,0.7866,0.0319,5.6708,66.4427,8.1512,inf,75.2761
AsoMlp-run_2-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,36.0866,0.0361,0.00025368,36.0935,0.0839,0.0044,0.0314,0.0533,0.0059,0.0766,inf,75.305,0.0839,0.7874,0.0314,5.6748,66.4767,8.1533,inf,75.305
AsoMlp-run_3-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,36.2028,0.0362,0.00041938,36.21,0.084,0.0044,0.0318,0.0533,0.0059,0.0766,inf,75.2792,0.084,0.7867,0.0318,5.6712,66.4464,8.1515,inf,75.2792
AsoMlp-run_4-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,34.9676,0.035,0.00027966,34.9746,0.084,0.0044,0.032,0.0533,0.0059,0.0766,inf,75.2658,0.084,0.7863,0.032,5.6693,66.4306,8.1505,inf,75.2658
AsoMlp-run_5-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,35.1306,0.0351,0.00026751,35.1536,0.084,0.0044,0.0316,0.0533,0.0059,0.0766,inf,75.2909,0.084,0.787,0.0316,5.6729,66.4602,8.1523,inf,75.2909
AsoMlp-run_6-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,35.5935,0.0356,0.00033641,35.6004,0.084,0.0044,0.0322,0.0533,0.0059,0.0766,inf,75.2568,0.084,0.7861,0.0322,5.6681,66.42,8.1498,inf,75.2568
AsoMlp-run_7-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,36.1198,0.0361,0.00025368,36.1265,0.1396,0.0048,-0.0365,0.0612,0.0063,0.0792,inf,82.0985,0.1396,0.9621,-0.0365,6.5112,71.1334,8.4341,inf,82.0985
AsoMlp-run_8-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,36.5127,0.0365,0.00026536,36.52,0.084,0.0044,0.0321,0.0533,0.0059,0.0766,inf,75.2638,0.084,0.7863,0.0321,5.6691,66.4282,8.1504,inf,75.2638
AsoMlp-run_9-hs_7True-ac_eluelu-alpha_50-beta_0.2-epoch_1000-pop_size_50,38.8895,0.0389,0.00026417,38.8962,0.084,0.0044,0.0316,0.0533,0.0059,0.0766,inf,75.2911,0.084,0.787,0.0316,5.6729,66.4604,8.1523,inf,75.2911
,,,,,,,,,,,,,,,,,,,,
,ev,,,mae,,,rmse,,,,,min,0.0839,0.7861,-0.0365,5.6681,66.42,8.1498,0,75.2568
mean,std,cv,mean,std,cv,mean,std,cv,,,,max,0.1396,0.9621,0.0322,6.5112,71.1334,8.4341,0,82.0985
0.09,0.018,0.196,5.755,0.266,0.046,8.18,0.089,0.011,,,,mean,0.08955,0.80419,0.02501,5.75502,66.91336,8.17962,#DIV/0!,75.95967
,,,,,,,,,,,,std,0.017585806,0.055485342,0.021613856,0.265702485,1.482871786,0.08942136,#DIV/0!,2.157015031
,,,,,,,,,,,,cv,0.196379738,0.068995315,0.864208563,0.04616882,0.022161072,0.010932214,#DIV/0!,0.028396846
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,EV,,,MAE,,RMSE,,
