model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",5.7646,0.0058,0.06167245,5.8296,0.1325,0.0693,0.1243,0.4138,0.4453,0.6673,184.8373,125.1128,0.1325,0.4795,0.1243,5.9272,91.3535,9.5579,46.3718,46.0598
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",6.4523,0.0065,0.12892151,6.5849,0.1627,0.0639,0.1541,0.4062,0.4301,0.6559,172.6428,125.7372,0.1627,0.4355,0.1541,5.8174,88.2455,9.3939,45.1569,44.1588
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",7.8246,0.0078,0.22267914,8.0516,0.1432,0.0663,0.1353,0.4119,0.4397,0.6631,182.5632,126.9114,0.1432,0.4701,0.1353,5.8996,90.2034,9.4975,45.4219,44.7883
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",7.5107,0.0075,0.297966,7.8126,0.1891,0.0615,0.1809,0.4027,0.4165,0.6454,177.0748,121.6735,0.1891,0.4248,0.1809,5.7677,85.4505,9.2439,44.1391,43.9299
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",8.2864,0.0083,0.3733952,8.6637,0.128,0.0707,0.1161,0.4202,0.4495,0.6704,197.7908,126.2627,0.128,0.4996,0.1161,6.0184,92.2113,9.6027,46.4067,47.073
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",8.409,0.0084,0.44896674,8.8621,0.1229,0.0702,0.1136,0.4169,0.4508,0.6714,193.2299,126.1434,0.1229,0.5077,0.1136,5.9706,92.4767,9.6165,46.3287,46.9291
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",8.3219,0.0083,0.47035146,8.7963,0.1454,0.0668,0.138,0.4117,0.4383,0.6621,186.1239,123.5811,0.1454,0.4576,0.138,5.8963,89.9251,9.4829,45.7344,46.0844
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",8.8527,0.0089,0.606884,9.4634,0.1247,0.0706,0.114,0.4159,0.4505,0.6712,186.9743,125.8743,0.1247,0.5052,0.114,5.9566,92.4295,9.614,45.9089,46.6727
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",9.2903,0.0093,0.69391537,9.9883,0.1335,0.067,0.1254,0.42,0.4448,0.6669,191.2017,129.1874,0.1335,0.4722,0.1254,6.0159,91.2421,9.5521,46.6934,46.5602
"LSTM-1HL-sliding_3-net_para_hs_(10, True)-ep_1000-bs_128-lr_0.001-ac_('elu', 'elu')-op_adam-lo_mse-dr_(0.2,)",8.828,0.0088,0.69046426,9.5223,0.1619,0.0649,0.1554,0.4019,0.4295,0.6554,172.7878,121.8434,0.1619,0.4364,0.1554,5.7561,88.1127,9.3868,44.6139,43.5159
