y_true,y_pred,y_true_scaled,y_pred_scaled
1.028571429,6.368268142027576,0.00966468898766884,0.059837682874988946
10.43285714,6.737032498549227,0.09802947726139903,0.06330267588863368
7.83,10.10275808724143,0.07357244488797385,0.09492779215710118
2.951428571,12.151940138531101,0.027732288107367678,0.11418236859821669
2.13,6.432122057065277,0.020013960103625068,0.060437668653404344
2.0728571430000002,6.185494259349556,0.019477032939209507,0.058120298275973675
0.481428571,6.052454596446951,0.0045236113674832065,0.05687022761609928
3.5128571430000006,6.716431881261986,0.03300759751630815,0.06310910784520792
1.9257142859999996,8.340425894199921,0.018094445488725273,0.07836852164026228
4.292857143,7.265449295450118,0.04033665332890324,0.06826779921786363
5.587142857000001,7.817309898605177,0.05249805363063465,0.07345320583490955
5.415714286,8.095570220318482,0.05088727213738795,0.07606780253781657
2.717142857,7.778117901941248,0.025530886730444992,0.07308494900034933
3.0142857139999997,8.49635556371733,0.02832290799104366,0.07983367196171434
5.817142857,6.980189500524781,0.05465918547281012,0.06558743388696975
8.782857143,8.432841255844423,0.08252570537832885,0.07923687720876704
3.86,9.36293313794166,0.03626943004694496,0.08797623017637252
4.144285714,7.62704560885616,0.038940642693905785,0.07166543968271172
7.454285714,7.520960087487316,0.07004214877043113,0.0706686362121726
3.898571429,9.920493170933723,0.036631855887858486,0.09321518992082277
4.497142857,7.578388889773617,0.04225616794380303,0.07120825018295054
3.9971428569999996,7.996321853576582,0.03755805524342156,0.0751352425132521
11.08571429,7.947388594348629,0.10416387019729874,0.0746754545799523
13.95857143,9.201140576151772,0.13115788342892992,0.08645599079762786
3.3228571430000002,10.44916619569965,0.031222314690163188,0.09818272082482656
1.8228571430000002,6.870584017026452,0.01712797658901877,0.06455755605885985
6.1485714289999995,6.302157578649712,0.05777336303957511,0.05921649312011912
6.592857143,8.644230759974453,0.061947971750658005,0.08122314063692833
9.705714286000001,8.204891052319402,0.09119707910666099,0.07709500571629617
9.877142857,11.461482790191162,0.09280786059990768,0.10769467572360153
7.700000000000001,9.940037439156082,0.07235093558587467,0.09339883227033302
6.642857143,9.009886383134768,0.06241778302069616,0.08465892329119908
4.784285714,8.48752314816202,0.044954226950394076,0.07975068059432344
9.247142857,7.689730846922542,0.08688823859742702,0.07225444430888393
11.45285714,9.828381066147179,0.10761362717017725,0.0923496838221097
5.652857142999999,10.964094580088533,0.053115519873940836,0.10302110398979519
8.521428571,8.17639962261659,0.08006926358961727,0.07682729382081854
35.23428571,8.646607496088345,0.3310692903660408,0.08124547298517258
8.371428571000001,18.992992658897215,0.07865982977950284,0.17846244005803413
8.937142857000001,9.593002015030953,0.08397540872319052,0.09013800920320394
5.6,10.227534899930834,0.05261886224427248,0.0961002232139196
42.10714286,8.263531471645063,0.39564820529468603,0.07764600431387533
43.20857143,27.406577431204365,0.405997476401246,0.2575183790070589
27.89857143,23.571240883769967,0.2621412655155654,0.22148069231958134
1.548571429,15.970187629883345,0.01455072619606557,0.15005948266286004
7.8014285710000015,6.610704554718887,0.07330398130106797,0.062115670053988895
10.19714286,7.965191282062398,0.09581465275634049,0.07484273264645026
13.37714286,17.94984744878964,0.12569464953076664,0.16866081253813714
2.328571429,10.235707352705456,0.021879782008660666,0.09617701342226703
1.801428571,7.6563147640622375,0.01692662889649029,0.07194045926231794
5.217142857,8.415459896701773,0.049021450232352354,0.0790735580404911
10.18428571,7.591489276772277,0.09569384407692906,0.07133134437202718
0.9728571429999999,8.896914948682758,0.009141184998370267,0.08359741822924047
0.59,6.188505834910874,0.005543772986450137,0.058148595718759244
0.0,5.680278721003084,0.0,0.053373179201702425
0.825714286,6.776818189206113,0.007758597547886038,0.06367651120577081
0.157142857,6.44368192750397,0.001476549704491859,0.06054628780164993
0.727142857,5.9650772782754915,0.006832398182926737,0.05604921063964606
11.50285714,5.9444871678055415,0.10808343844021538,0.055855741320643804
3.584285714,9.886289599434287,0.033678756469478544,0.09289380545350295
2.265714286,6.705275051995727,0.02128916212498468,0.06300427576266432
0.334285714,6.747740550908662,0.003141023916998977,0.06340329116220611
5.695714286,5.750078320569703,0.053518215249601576,0.05402903197211337
6.077142857,7.527688740722488,0.05710220407700849,0.07073186015461386
7.511428571000001,8.392406343225232,0.0705790759348467,0.07885694165573698
4.555714286000001,8.881610627106205,0.04280651829273183,0.08345361537410143
3.4085714289999998,7.467415166949943,0.032027705441484644,0.0701655160697375
17.32714286,6.801691637273605,0.16280973986378025,0.06391022773030715
2.415714286,12.23093509410297,0.022698595935099118,0.11492462300629322
