5.038571429000000101e+00,1.193568652236595362e+01,4.734355284472824277e-02,1.121504008769989014e-01
3.202857143000000129e+00,1.059126800713337602e+01,3.009476764207163341e-02,9.951794147491455078e-02
2.665714286000000044e+00,8.958091707069682386e+00,2.504765228528985435e-02,8.417224884033203125e-02
1.028571429000000093e+00,9.428339251523619069e+00,9.664688987668840214e-03,8.859080076217651367e-02
1.043285713999999942e+01,8.082490284506034683e+00,9.802947726139903117e-02,7.594490051269531250e-02
7.830000000000000071e+00,9.882477561795624865e+00,7.357244488797384796e-02,9.285798668861389160e-02
2.951428571000000112e+00,1.021796132378134025e+01,2.773228810736767802e-02,9.601026773452758789e-02
2.129999999999999893e+00,9.236718975268175313e+00,2.001396010362506764e-02,8.679029345512390137e-02
2.072857143000000235e+00,8.734601853129646543e+00,1.947703293920950707e-02,8.207228779792785645e-02
4.814285710000000273e-01,8.538376219907837239e+00,4.523611367483206490e-03,8.022850751876831055e-02
3.512857143000000626e+00,8.133228504472240772e+00,3.300759751630814864e-02,7.642164826393127441e-02
1.925714285999999609e+00,8.562027836228898181e+00,1.809444548872527272e-02,8.045074343681335449e-02
4.292857142999999986e+00,8.460173960016184935e+00,4.033665332890323807e-02,7.949370145797729492e-02
5.587142857000000795e+00,9.207767392355659553e+00,5.249805363063465152e-02,8.651825785636901855e-02
5.415714286000000044e+00,9.304835122795477531e+00,5.088727213738795246e-02,8.743032813072204590e-02
2.717142856999999800e+00,9.497527444956313403e+00,2.553088673044499185e-02,8.924090862274169922e-02
3.014285713999999672e+00,8.883318091035219410e+00,2.832290799104366166e-02,8.346965909004211426e-02
5.817142857000000333e+00,8.697533804323928308e+00,5.465918547281012341e-02,8.172398805618286133e-02
8.782857142999999311e+00,9.261531446031170844e+00,8.252570537832884523e-02,8.702343702316284180e-02
3.859999999999999876e+00,1.045859122527387974e+01,3.626943004694496014e-02,9.827128052711486816e-02
4.144285713999999565e+00,9.437775158531149344e+00,3.894064269390578453e-02,8.867946267127990723e-02
7.454285714000000063e+00,9.065819633627924645e+00,7.004214877043113407e-02,8.518448472023010254e-02
3.898571428999999977e+00,9.828050615829500458e+00,3.663185588785848601e-02,9.234657883644104004e-02
4.497142857000000049e+00,9.085861817285262987e+00,4.225616794380303298e-02,8.537280559539794922e-02
