model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
WdoMlp-0-run_0-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,257.0648,0.1285,0.00059628,257.1252,0.7914,16.772201989743863,1.5381,6.8694,2.621,0.0482,0.8012,0.7892,0.2083,20.8334,20.2638,0.1984,0.5416,0.7892,0.939,0.8955,0.8409
WdoMlp-0-run_1-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,268.4073,0.1342,0.00033426,268.4479,0.8025,12.579936532593523,1.7137,6.4926,2.5481,0.0634,1.1861,0.8008,0.2653,26.533,24.8129,0.25,0.6034,0.8008,0.9459,0.9062,0.8572
WdoMlp-0-run_2-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,269.0982,0.1345,0.00035667,269.1247,0.793,16.159214588055136,1.5903,6.8059,2.6088,0.0557,0.9491,0.7911,0.2271,22.7064,22.9346,0.2168,0.56,0.7911,0.9425,0.8975,0.8459
WdoMlp-0-run_3-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,259.3738,0.1297,0.00036716,259.4289,0.8008,12.483624585194981,1.7788,6.7497,2.598,0.0665,1.2328,0.7929,0.2768,27.6818,25.5251,0.2594,0.6263,0.7929,0.9476,0.9105,0.8628
WdoMlp-0-run_4-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,259.177,0.1296,0.00039864,259.2344,0.7919,12.36874222719878,1.86,6.989,2.6437,0.0816,1.3396,0.7855,0.305,30.4984,28.0923,0.2815,0.6549,0.7855,0.9439,0.904,0.8533
WdoMlp-0-run_5-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,252.7046,0.1264,0.00041628,252.7447,0.7961,15.068478600225191,1.5951,6.6471,2.5782,0.0549,0.9025,0.796,0.2255,22.5476,22.1759,0.2146,0.5616,0.796,0.944,0.9011,0.8506
WdoMlp-0-run_6-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,273.9576,0.137,0.00037313,274.0144,0.7975,14.105543560243262,1.756,6.6564,2.58,0.0721,1.2826,0.7957,0.2915,29.1528,26.2979,0.2685,0.6183,0.7957,0.9403,0.8974,0.8438
WdoMlp-0-run_7-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,268.5651,0.1343,0.00038218,268.5905,0.8125,12.957405956725289,1.6115,6.1209,2.4741,0.0589,1.0675,0.8122,0.2478,24.7778,23.8498,0.2339,0.5674,0.8122,0.9499,0.9086,0.8631
WdoMlp-0-run_8-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,263.0417,0.1315,0.0006516,263.098,0.776,18.846577526096883,1.5512,7.3908,2.7186,0.0512,0.8403,0.7732,0.2119,21.1887,20.8285,0.2013,0.5462,0.7732,0.9342,0.8858,0.8275
WdoMlp-0-run_9-hs_4True-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_2000-g_0.2-max_v_0.3-pop_size_100,183.636,0.0918,0.00038528,183.6634,0.8074,15.433419745685228,1.635,6.2861,2.5072,0.0696,1.0576,0.8071,0.257,25.7042,25.5488,0.242,0.5757,0.8071,0.9461,0.9042,0.8555
