Epoch,MSE
1,0.9186021834998267
2,0.5952400662256091
3,0.42256187959900166
4,0.3546524213219678
5,0.3362309434930106
6,0.3080869871887959
7,0.25475690671538187
8,0.25552121942014455
9,0.2309292937880873
10,0.20420918542193048
11,0.2061902169096336
12,0.19757862821826672
13,0.20627898647222112
14,0.1770522009739097
15,0.16266611749072887
16,0.16938192031266572
17,0.16333845219443663
18,0.1566558941786621
19,0.1564423137939275
20,0.14798837374049006
21,0.1286701418285547
22,0.14462301882053102
23,0.16171438313131972
24,0.13076777926218747
25,0.133468298764711
26,0.13215184667652397
27,0.11576993364193569
28,0.11543509820049552
29,0.11920509633246741
30,0.11572452329337442
31,0.12514923743472187
32,0.11726226170153688
33,0.11168338122392071
34,0.11496629413658417
35,0.11078636205289111
36,0.12736377753349554
37,0.11267378843528707
38,0.11287996855499215
39,0.10479848676698415
40,0.11519261202617978
41,0.1007135079766309
42,0.11102117914561578
43,0.11367436455258441
44,0.12270603549820447
45,0.11089945042927651
46,0.10199159074835512
47,0.10196177117919344
48,0.10555779874685414
49,0.10594479962475051
50,0.11127890093942706
51,0.09861517128314864
52,0.09728481199563374
53,0.10230930086447436
54,0.10562655001930255
55,0.10428206093911993
56,0.09157648182883794
57,0.10396635476354905
58,0.09743669001239069
59,0.10364771498465394
60,0.10295464772032373
61,0.09731109476388274
62,0.0992678886604662
63,0.10526484149277159
64,0.09588106905167332
65,0.09449210515054218
66,0.10238384257747679
67,0.09007115456997679
68,0.10603573086350358
69,0.09802054142452254
70,0.08516490416940987
71,0.09523996446111023
72,0.10945157764693633
73,0.10049106233472338
74,0.0986810824242175
75,0.09911923808212308
76,0.10317904280632245
77,0.09620933620582754
78,0.0883237948848857
79,0.09081314843833807
80,0.09683327405176599
81,0.09475013625614068
82,0.09704487963016938
83,0.0985270594983211
84,0.09190854421827231
85,0.09495199465272544
86,0.09721853294592535
87,0.08919604793641726
88,0.09498528086531234
89,0.08888451237627526
90,0.09533217434860708
91,0.08486709444298246
92,0.09540651757157405
93,0.09535010497736951
94,0.09497266059923296
95,0.10259237186138034
96,0.0951373714087539
97,0.09699285020383659
98,0.09436306547994952
99,0.09517300538493316
100,0.09321101433569332
101,0.08746538662199534
102,0.0986198034353213
103,0.08648025075435742
104,0.09055301481366879
105,0.09721846489578666
106,0.09351731419672767
107,0.08773086065476375
108,0.0922563352663144
109,0.08953398826726058
110,0.10329031869897888
111,0.09541563976993954
112,0.0912174077748016
113,0.0963721802279469
114,0.09178294149825515
