model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MLP0-run_0-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",117.4361,0.0587,0.03472137,117.5155,0.809,10.244952877392567,1.6208,6.4714,2.5439,0.0528,0.93,0.8014,0.2302,23.0176,21.483,0.2172,0.5707,0.8014,0.9534,0.9228,0.8798
"MLP0-run_1-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",80.3743,0.0402,0.03029084,80.4461,0.8261,9.697610006561142,1.5462,5.672,2.3816,0.0576,0.8829,0.8259,0.2178,21.775,22.4396,0.2076,0.5444,0.8259,0.9567,0.923,0.883
"MLP0-run_2-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",80.2703,0.0401,0.03528619,80.3289,0.8252,9.504828062693534,1.5611,5.7144,2.3905,0.0526,0.8899,0.8246,0.2267,22.6686,22.1066,0.2152,0.5497,0.8246,0.9561,0.9217,0.8812
"MLP0-run_3-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",79.304,0.0397,0.04407883,79.3721,0.8379,9.600164639804802,1.4734,5.2831,2.2985,0.049,0.8172,0.8379,0.2074,20.7449,20.7169,0.1984,0.5188,0.8379,0.9587,0.9259,0.8877
"MLP0-run_4-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",99.2816,0.0496,0.04920721,99.3712,0.8355,9.500877960101903,1.4802,5.3946,2.3226,0.0472,0.7859,0.8345,0.2098,20.9777,20.4869,0.2004,0.5212,0.8345,0.9596,0.9293,0.8918
"MLP0-run_5-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",90.0293,0.045,0.04514003,90.1147,0.842,9.973807902264834,1.4769,5.162,2.272,0.0514,0.8674,0.8416,0.2103,21.0303,21.5067,0.2015,0.52,0.8416,0.9599,0.9278,0.8906
"MLP0-run_6-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",114.0817,0.057,0.0516212,114.1792,0.8212,11.36927816291384,1.507,5.8615,2.4211,0.0486,0.7703,0.8201,0.21,21.0001,20.1913,0.1996,0.5306,0.8201,0.9539,0.9197,0.8773
"MLP0-run_7-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",91.2625,0.0456,0.04204249,91.3445,0.8247,10.526104406742192,1.5326,5.7439,2.3967,0.0502,0.8148,0.8237,0.2154,21.54,20.6245,0.2043,0.5396,0.8237,0.9546,0.9214,0.8796
"MLP0-run_8-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",118.895,0.0594,0.04869819,118.9903,0.8123,9.716803765513607,1.6747,6.2009,2.4902,0.0631,0.9568,0.8097,0.257,25.6986,24.2112,0.2396,0.5897,0.8097,0.9529,0.9182,0.875
"MLP0-run_9-hs_(20, False)-ep_2000-bs_32-lr_0.001-ac_('elu', 'elu')-op_sgd-lo_mse",105.9685,0.053,0.04408956,106.0532,0.8431,9.409961037153337,1.453,5.1181,2.2623,0.0462,0.8151,0.8429,0.2068,20.683,20.4777,0.1982,0.5116,0.8429,0.9611,0.9305,0.8943
