model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",2640.6829,2.6407,0.0173142,2640.9455,0.2737,0.0017,0.2628,0.0303,0.0022,0.0471,inf,110.6515,0.2737,1.687,0.2628,8.2174,163.0838,12.7704,inf,110.6515
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",2657.7643,2.6578,0.01743293,2658.0255,0.2738,0.0017,0.2689,0.0294,0.0022,0.0469,inf,110.0099,0.2738,1.5839,0.2689,7.9894,161.7233,12.717,inf,110.0099
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",2666.8146,2.6668,0.01723766,2667.1161,0.2755,0.0017,0.2755,0.0281,0.0022,0.0467,inf,109.0527,0.2755,1.4266,0.2755,7.623,160.2773,12.6601,inf,109.0527
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",2678.0033,2.678,0.01718736,2678.3393,0.2747,0.0017,0.2742,0.0283,0.0022,0.0467,inf,109.1552,0.2747,1.4435,0.2742,7.6869,160.5471,12.6707,inf,109.1552
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",2689.563,2.6896,0.01775503,2689.9403,0.2762,0.0017,0.2702,0.0295,0.0022,0.0468,inf,110.0314,0.2762,1.5853,0.2702,8.0093,161.4382,12.7058,inf,110.0314
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",2699.2916,2.6993,0.01698279,2699.7042,0.2677,0.0017,0.267,0.0287,0.0022,0.0469,inf,109.5584,0.2677,1.5209,0.267,7.7879,162.1456,12.7336,inf,109.5584
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",2712.0236,2.712,0.01703,2712.49,0.2677,0.0017,0.2674,0.0284,0.0022,0.0469,inf,109.4172,0.2677,1.4657,0.2674,7.7143,162.0516,12.7299,inf,109.4172
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",2724.4855,2.7245,0.01945043,2724.9906,0.2659,0.0017,0.2633,0.0292,0.0022,0.047,inf,109.8971,0.2659,1.5641,0.2633,7.9171,162.974,12.7661,inf,109.8971
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",2634.5419,2.6345,0.01534224,2635.077,0.2722,0.0017,0.2704,0.0287,0.0022,0.0468,inf,109.2798,0.2722,1.4343,0.2704,7.7832,161.3914,12.704,inf,109.2798
"WDO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",1838.6311,1.8386,0.01205516,1839.1738,0.2746,0.0017,0.2702,0.0294,0.0022,0.0468,inf,110.0084,0.2746,1.5886,0.2702,7.9795,161.4455,12.7061,inf,110.0084
