model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",188.9082,0.1889,0.10348201,189.025,0.2671,0.0017,0.2612,0.0297,0.0022,0.0471,inf,110.2361,0.2671,1.6027,0.2612,8.0549,163.4288,12.7839,inf,110.2361
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",287.0879,0.2871,0.18319106,287.3003,0.265,0.0017,0.2632,0.029,0.0022,0.047,inf,109.7648,0.265,1.5107,0.2632,7.8564,162.9906,12.7668,inf,109.7648
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",262.9873,0.263,0.26739335,263.2815,0.2667,0.0017,0.2635,0.0292,0.0022,0.047,inf,109.9326,0.2667,1.5486,0.2635,7.9364,162.9336,12.7645,inf,109.9326
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",264.1597,0.2642,0.34956741,264.5356,0.2647,0.0017,0.2602,0.0295,0.0022,0.0471,inf,110.1828,0.2647,1.5939,0.2602,8.0187,163.6494,12.7926,inf,110.1828
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",266.7149,0.2667,0.44467258,267.1877,0.2635,0.0017,0.2617,0.0291,0.0022,0.0471,inf,109.8507,0.2635,1.5372,0.2617,7.884,163.3222,12.7798,inf,109.8507
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",266.6497,0.2666,0.53883815,267.2169,0.2635,0.0017,0.2597,0.0295,0.0022,0.0472,inf,110.1613,0.2635,1.5904,0.2597,8.0004,163.7704,12.7973,inf,110.1613
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",268.5242,0.2685,0.61976171,269.1716,0.2635,0.0017,0.2601,0.0294,0.0022,0.0471,inf,110.0608,0.2635,1.5717,0.2601,7.9718,163.6805,12.7938,inf,110.0608
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",269.9054,0.2699,0.73884034,270.6714,0.264,0.0017,0.2582,0.0297,0.0022,0.0472,inf,110.2996,0.264,1.609,0.2582,8.0706,164.1048,12.8103,inf,110.2996
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",250.8828,0.2509,0.7544775,251.6654,0.263,0.0017,0.2604,0.0293,0.0022,0.0471,inf,109.9906,0.263,1.5622,0.2604,7.9379,163.6166,12.7913,inf,109.9906
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",232.2721,0.2323,0.74675941,233.0434,0.2593,0.0017,0.2565,0.0293,0.0022,0.0473,inf,110.0608,0.2593,1.5644,0.2565,7.9593,164.4774,12.8249,inf,110.0608
