model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2688.8398,2.6888,0.01620722,2689.1099,0.2768,0.0017,0.2745,0.0288,0.0022,0.0467,inf,109.3771,0.2768,1.467,0.2745,7.8077,160.495,12.6687,inf,109.3771
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2368.849,2.3688,0.01688504,2369.0409,0.2769,0.0017,0.2757,0.0285,0.0022,0.0466,inf,109.2243,0.2769,1.4419,0.2757,7.7324,160.2171,12.6577,inf,109.2243
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2688.1314,2.6881,0.01746559,2688.4327,0.2759,0.0017,0.2723,0.029,0.0022,0.0468,inf,109.6,0.2759,1.5107,0.2723,7.8832,160.9836,12.6879,inf,109.6
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2701.4502,2.7015,0.01699638,2701.7806,0.2767,0.0017,0.2742,0.0288,0.0022,0.0467,inf,109.4517,0.2767,1.4862,0.2742,7.8185,160.5511,12.6709,inf,109.4517
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2710.8952,2.7109,0.01751685,2711.2652,0.2755,0.0017,0.2702,0.0293,0.0022,0.0468,inf,109.7079,0.2755,1.5216,0.2702,7.9461,161.4515,12.7064,inf,109.7079
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2723.643,2.7236,0.01800084,2724.0604,0.2781,0.0017,0.2754,0.0289,0.0022,0.0467,inf,109.4947,0.2781,1.496,0.2754,7.831,160.2947,12.6608,inf,109.4947
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2735.8185,2.7358,0.01755261,2736.2836,0.2764,0.0017,0.2723,0.0291,0.0022,0.0468,inf,109.5573,0.2764,1.4942,0.2723,7.8915,160.9891,12.6881,inf,109.5573
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2758.1106,2.7581,0.0176363,2758.611,0.2756,0.0017,0.2734,0.0289,0.0022,0.0467,inf,109.5549,0.2756,1.5163,0.2734,7.8339,160.7427,12.6784,inf,109.5549
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2765.1433,2.7651,0.01849484,2765.6941,0.2783,0.0017,0.2743,0.0291,0.0022,0.0467,inf,109.661,0.2783,1.529,0.2743,7.9028,160.547,12.6707,inf,109.661
"GA_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-pc_0.95-pm_0.025",2722.6073,2.7226,0.01555967,2723.191,0.2759,0.0017,0.2703,0.0293,0.0022,0.0468,inf,109.7261,0.2759,1.5244,0.2703,7.95,161.4147,12.7049,inf,109.7261
