model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",138.41,0.1384,0.00086403,138.534,0.2771,0.0017,0.2746,0.0287,0.0022,0.0467,inf,109.345,0.2771,1.4607,0.2746,7.8014,160.4711,12.6677,inf,109.345
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",136.6866,0.1367,0.00081301,136.7504,0.2769,0.0017,0.2736,0.0289,0.0022,0.0467,inf,109.4206,0.2769,1.472,0.2736,7.8323,160.6815,12.676,inf,109.4206
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",165.2567,0.1653,0.00082159,165.4088,0.2793,0.0017,0.2782,0.0284,0.0022,0.0466,inf,109.2456,0.2793,1.4609,0.2782,7.7185,159.6675,12.636,inf,109.2456
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",165.9565,0.166,0.00073099,166.0251,0.2736,0.0017,0.273,0.0282,0.0022,0.0467,inf,108.8398,0.2736,1.379,0.273,7.6479,160.8171,12.6814,inf,108.8398
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",170.2485,0.1702,0.00073814,170.3244,0.2767,0.0017,0.2749,0.0287,0.0022,0.0467,inf,109.3011,0.2767,1.4599,0.2749,7.7758,160.4101,12.6653,inf,109.3011
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",162.8043,0.1628,0.00074315,162.868,0.2737,0.0017,0.2676,0.0293,0.0022,0.0469,inf,109.6762,0.2737,1.5099,0.2676,7.9533,162.027,12.729,inf,109.6762
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",171.1421,0.1711,0.00111723,171.2137,0.2748,0.0017,0.2723,0.0288,0.0022,0.0468,inf,109.3654,0.2748,1.4637,0.2723,7.8067,160.9753,12.6876,inf,109.3654
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",164.7131,0.1647,0.00073147,164.7773,0.2806,0.0017,0.2725,0.0296,0.0022,0.0467,inf,109.9912,0.2806,1.5745,0.2725,8.0374,160.933,12.6859,inf,109.9912
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",161.8342,0.1618,0.00075245,161.9514,0.2774,0.0017,0.2737,0.029,0.0022,0.0467,inf,109.4683,0.2774,1.4858,0.2737,7.8581,160.6591,12.6751,inf,109.4683
"GA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",130.768,0.1308,0.00073171,130.894,0.2773,0.0017,0.2739,0.0291,0.0022,0.0467,inf,109.6865,0.2773,1.5418,0.2739,7.8933,160.6321,12.6741,inf,109.6865
