model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",22.8855,0.0229,0.00860977,22.9063,0.2799,0.0017,0.2786,0.0285,0.0022,0.0466,inf,109.2637,0.2799,1.4526,0.2786,7.7319,159.5747,12.6323,inf,109.2637
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",30.2737,0.0303,0.02098417,30.3082,0.2776,0.0017,0.2688,0.0298,0.0022,0.0469,inf,110.2045,0.2776,1.6159,0.2688,8.0945,161.7425,12.7178,inf,110.2045
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",38.9325,0.0389,0.03423786,38.9884,0.2781,0.0017,0.2766,0.0286,0.0022,0.0466,inf,109.376,0.2781,1.4627,0.2766,7.7557,160.0227,12.65,inf,109.376
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",40.282,0.0403,0.05025649,40.3567,0.279,0.0017,0.2782,0.0284,0.0022,0.0466,inf,109.2408,0.279,1.4718,0.2782,7.7181,159.6795,12.6364,inf,109.2408
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",44.6849,0.0447,0.06845689,44.7776,0.2783,0.0017,0.2761,0.0288,0.0022,0.0466,inf,109.5226,0.2783,1.5157,0.2761,7.825,160.1415,12.6547,inf,109.5226
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",48.8323,0.0488,0.08473516,48.945,0.2755,0.0017,0.2726,0.0289,0.0022,0.0467,inf,109.5295,0.2755,1.4952,0.2726,7.8369,160.9028,12.6847,inf,109.5295
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",49.5187,0.0495,0.10295796,49.6521,0.2767,0.0017,0.2667,0.0301,0.0022,0.0469,inf,110.5535,0.2767,1.6721,0.2667,8.1743,162.2121,12.7362,inf,110.5535
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",50.4542,0.0505,0.12111044,50.6048,0.2788,0.0017,0.2753,0.029,0.0022,0.0467,inf,109.5778,0.2788,1.5108,0.2753,7.8648,160.3238,12.6619,inf,109.5778
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",51.1996,0.0512,0.13728833,51.3669,0.2764,0.0017,0.2718,0.0293,0.0022,0.0468,inf,109.9123,0.2764,1.5673,0.2718,7.9479,161.0924,12.6922,inf,109.9123
"MLNN-1H-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse",51.9177,0.0519,0.15357018,52.1006,0.2761,0.0017,0.2717,0.0293,0.0022,0.0468,inf,109.9208,0.2761,1.5754,0.2717,7.9522,161.1065,12.6928,inf,109.9208
