model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2744.8601,2.7449,0.01643944,2745.1428,0.2459,0.0018,0.238,0.0296,0.0023,0.0478,inf,109.5595,0.2459,1.4375,0.238,8.0405,168.5645,12.9832,inf,109.5595
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2455.4628,2.4555,0.01792312,2455.6591,0.2531,0.0017,0.2522,0.0275,0.0022,0.0474,inf,108.731,0.2531,1.2504,0.2522,7.4631,165.4154,12.8614,inf,108.731
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2727.9224,2.7279,0.01739407,2728.2295,0.267,0.0017,0.2669,0.0279,0.0022,0.0469,inf,108.8946,0.267,1.3847,0.2669,7.5661,162.1694,12.7346,inf,108.8946
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2744.9641,2.745,0.01698661,2745.3102,0.2747,0.0017,0.2721,0.0269,0.0022,0.0468,inf,108.0865,0.2747,1.2339,0.2721,7.2992,161.0183,12.6893,inf,108.0865
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2755.2175,2.7552,0.01720285,2755.6583,0.2559,0.0017,0.2554,0.0285,0.0022,0.0473,inf,109.0874,0.2559,1.4011,0.2554,7.7344,164.7131,12.8341,inf,109.0874
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2772.8525,2.7729,0.01998329,2773.2783,0.267,0.0017,0.267,0.0277,0.0022,0.0469,inf,108.588,0.267,1.294,0.267,7.5146,162.1501,12.7338,inf,108.588
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2783.8866,2.7839,0.0181818,2784.3504,0.2667,0.0018,0.2555,0.0299,0.0022,0.0473,inf,109.8946,0.2667,1.5242,0.2555,8.1068,164.6843,12.8329,inf,109.8946
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2789.4347,2.7894,0.01838088,2789.9455,0.2587,0.0018,0.2298,0.0319,0.0023,0.0481,inf,111.7602,0.2587,1.7625,0.2298,8.6448,170.374,13.0527,inf,111.7602
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2805.2533,2.8053,0.01668024,2805.8048,0.2751,0.0017,0.2748,0.0275,0.0022,0.0467,inf,108.5882,0.2751,1.3514,0.2748,7.4627,160.4293,12.6661,inf,108.5882
"DE_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wf_0.8-cr_0.9",2654.8847,2.6549,0.013762,2655.4716,0.2782,0.0017,0.2733,0.0293,0.0022,0.0467,inf,109.9868,0.2782,1.6116,0.2733,7.964,160.7671,12.6794,inf,109.9868
