model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
GaMlp-run_0-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,117.491,0.1175,0.00069952,117.629,0.2779,0.0017,0.2736,0.0291,0.0022,0.0467,inf,109.6662,0.2779,1.5221,0.2736,7.9009,160.6818,12.676,inf,109.6662
GaMlp-run_1-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,119.1763,0.1192,0.00056958,119.2666,0.278,0.0017,0.2753,0.0288,0.0022,0.0467,inf,109.4618,0.278,1.4772,0.2753,7.8141,160.323,12.6619,inf,109.4618
GaMlp-run_2-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,131.6071,0.1316,0.0007267,131.6731,0.2749,0.0017,0.2664,0.0297,0.0022,0.0469,inf,110.0215,0.2749,1.5884,0.2664,8.072,162.2788,12.7389,inf,110.0215
GaMlp-run_3-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,131.4941,0.1315,0.00085902,131.5833,0.2789,0.0017,0.2768,0.0287,0.0022,0.0466,inf,109.321,0.2789,1.4588,0.2768,7.7793,159.9727,12.648,inf,109.321
GaMlp-run_4-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,134.8045,0.1348,0.00088429,134.9032,0.278,0.0017,0.2779,0.0276,0.0022,0.0466,inf,108.4918,0.278,1.3267,0.2779,7.4785,159.7484,12.6392,inf,108.4918
GaMlp-run_5-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,122.4979,0.1225,0.00078368,122.5927,0.2816,0.0017,0.2754,0.0294,0.0022,0.0467,inf,109.9242,0.2816,1.5666,0.2754,7.9874,160.2956,12.6608,inf,109.9242
GaMlp-run_6-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,120.5781,0.1206,0.00071859,120.6646,0.2777,0.0017,0.2725,0.0292,0.0022,0.0467,inf,109.6114,0.2777,1.4931,0.2725,7.9173,160.9272,12.6857,inf,109.6114
GaMlp-run_7-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,118.4473,0.1184,0.00081182,118.5366,0.2785,0.0017,0.2734,0.0292,0.0022,0.0467,inf,109.6695,0.2785,1.5178,0.2734,7.927,160.726,12.6778,inf,109.6695
GaMlp-run_8-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,120.5287,0.1205,0.00093102,120.6179,0.2781,0.0017,0.2744,0.0291,0.0022,0.0467,inf,109.7228,0.2781,1.5452,0.2744,7.902,160.5182,12.6696,inf,109.7228
GaMlp-run_9-hs_7True-ac_eluelu-epoch_1000-pc_0.9-pm_0.1-pop_size_50,115.0199,0.115,0.00067377,115.0734,0.28,0.0017,0.2798,0.0281,0.0022,0.0465,inf,108.9537,0.28,1.409,0.2798,7.6212,159.3281,12.6225,inf,108.9537
,,,,,,,,,,,,,,,,,,,,
,ev,,,mae,,,rmse,,,,,,ev,,,mae,,rmse,,
mean,std,cv,mean,std,cv,mean,std,cv,,,,mean,0.27836,1.49049,0.27455,7.83997,160.47998,12.66804,#DIV/0!,109.48439
0.278,0.002,0.006,7.84,0.176,0.022,12.668,0.031,0.002,,,,std,0.001714124,0.078011957,0.003621004,0.176244414,0.796972436,0.031431449,#DIV/0!,0.461433133
,,,,,,,,,,,,cv,0.006157941,0.052339806,0.013188867,0.022480241,0.00496618,0.002481161,#DIV/0!,0.004214602
