model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE
"MLP-run_0-hs_(20, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_Adam-lo_mse",302.1706,0.3022,0.05684829,302.2713,0.176,5.327459589608972,0.3183,0.2642,0.514,0.043,0.2357,0.1672,0.4263,42.6339,32.7852,0.3404,0.9108
"MLP-run_1-hs_(20, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_Adam-lo_mse",304.778,0.3048,0.0538559,304.8788,0.1642,5.370305092104737,0.3675,0.2881,0.5367,0.0515,0.3107,0.0918,0.5194,51.943,37.4319,0.403,1.0517
