model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",34.8703,0.0349,0.00033951,34.8789,0.2232,0.0039,0.1478,0.0513,0.0051,0.0716,inf,75.3735,0.2232,0.7767,0.1478,5.4606,58.0662,7.6201,inf,75.3735
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",40.0813,0.0401,0.0003109,40.0929,0.1809,0.004,0.1262,0.0505,0.0053,0.0725,inf,73.9769,0.1809,0.7246,0.1262,5.3707,59.5353,7.7159,inf,73.9769
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",42.8486,0.0428,0.00031161,42.8573,0.2159,0.004,0.1354,0.0521,0.0052,0.0721,inf,75.6093,0.2159,0.8027,0.1354,5.5451,58.9094,7.6752,inf,75.6093
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",42.5446,0.0425,0.00037169,42.5596,0.204,0.004,0.1332,0.0522,0.0052,0.0722,inf,75.8784,0.204,0.7958,0.1332,5.5576,59.0627,7.6852,inf,75.8784
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",44.2105,0.0442,0.00040197,44.2191,0.2063,0.0039,0.1418,0.0501,0.0052,0.0719,inf,73.9923,0.2063,0.7488,0.1418,5.3365,58.4735,7.6468,inf,73.9923
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",43.7398,0.0437,0.00054288,43.7485,0.1692,0.004,0.1346,0.0495,0.0052,0.0722,inf,74.2828,0.1692,0.6911,0.1346,5.2719,58.9659,7.6789,inf,74.2828
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",43.2936,0.0433,0.00046325,43.3025,0.1706,0.0042,0.0866,0.053,0.0055,0.0741,inf,76.0487,0.1706,0.8192,0.0866,5.6365,62.2352,7.8889,inf,76.0487
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",42.5042,0.0425,0.00035095,42.5127,0.2,0.004,0.1259,0.0512,0.0053,0.0725,inf,74.7344,0.2,0.779,0.1259,5.4464,59.5572,7.7173,inf,74.7344
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",40.7064,0.0407,0.00075769,40.7154,0.1814,0.004,0.1344,0.0508,0.0052,0.0722,inf,73.5126,0.1814,0.7277,0.1344,5.4092,58.9774,7.6797,inf,73.5126
"PSO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-c1_1.2-c2_1.2-w_min_0.4-w_max_0.9",44.9447,0.0449,0.00034285,44.9532,0.23,0.0039,0.1514,0.0518,0.0051,0.0715,inf,75.6336,0.23,0.8028,0.1514,5.5161,57.8241,7.6042,inf,75.6336
