model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",37.2662,0.0373,0.12593246,37.3955,0.0803,0.0049,-0.071,0.0612,0.0064,0.0803,inf,82.2516,0.0803,1.0146,-0.071,6.5116,72.9769,8.5427,inf,82.2516
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",33.6112,0.0336,0.20603442,33.8205,0.0677,0.0049,-0.0725,0.0607,0.0065,0.0803,inf,81.7734,0.0677,0.9994,-0.0725,6.4569,73.0772,8.5485,inf,81.7734
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",34.1841,0.0342,0.29790926,34.4861,0.0686,0.0047,-0.0353,0.0576,0.0062,0.0789,inf,79.3008,0.0686,0.9257,-0.0353,6.1286,70.543,8.399,inf,79.3008
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",34.4976,0.0345,0.38366413,34.8845,0.0967,0.0047,-0.0306,0.059,0.0062,0.0787,inf,80.6594,0.0967,0.9634,-0.0306,6.2812,70.2207,8.3798,inf,80.6594
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",34.7087,0.0347,0.46907592,35.181,0.0773,0.0049,-0.0543,0.0598,0.0063,0.0796,inf,81.1074,0.0773,0.9811,-0.0543,6.3608,71.8401,8.4759,inf,81.1074
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",34.7646,0.0348,0.56032062,35.3279,0.0848,0.0047,-0.0196,0.0575,0.0061,0.0783,inf,79.4366,0.0848,0.9306,-0.0196,6.1237,69.4755,8.3352,inf,79.4366
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",35.5961,0.0356,0.65390468,36.2535,0.0816,0.0049,-0.0662,0.0609,0.0064,0.0801,inf,82.0775,0.0816,1.0073,-0.0662,6.4848,72.6492,8.5235,inf,82.0775
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",35.9811,0.036,0.74888849,36.7346,0.0847,0.0048,-0.0356,0.0587,0.0062,0.0789,inf,80.3283,0.0847,0.9588,-0.0356,6.2491,70.5607,8.4,inf,80.3283
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",31.3881,0.0314,0.78270769,32.1743,0.0804,0.0048,-0.0376,0.0587,0.0062,0.079,inf,80.3197,0.0804,0.9522,-0.0376,6.2461,70.6966,8.4081,inf,80.3197
"RNN-1HL-hs_(15, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",25.8199,0.0258,0.77123809,26.5934,0.079,0.0048,-0.0467,0.0593,0.0063,0.0794,inf,80.7711,0.079,0.9708,-0.0467,6.3118,71.3199,8.4451,inf,80.7711
