model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",44.3678,0.0444,0.01658273,44.3927,0.2154,0.004,0.1308,0.0521,0.0052,0.0723,inf,75.657,0.2154,0.8299,0.1308,5.5466,59.2238,7.6957,inf,75.657
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",50.3415,0.0503,0.00035858,50.3499,0.2005,0.0041,0.1094,0.0531,0.0054,0.0732,inf,76.3854,0.2005,0.8456,0.1094,5.6561,60.6803,7.7898,inf,76.3854
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",51.2687,0.0513,0.00022507,51.2776,0.2112,0.0041,0.1097,0.0538,0.0054,0.0732,inf,76.9316,0.2112,0.8724,0.1097,5.7239,60.6624,7.7886,inf,76.9316
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",50.8203,0.0508,0.00035954,50.829,0.2118,0.004,0.1358,0.0517,0.0052,0.0721,inf,75.171,0.2118,0.8274,0.1358,5.4999,58.8816,7.6734,inf,75.171
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",49.9162,0.0499,0.00022936,49.9246,0.2272,0.0042,0.1029,0.055,0.0054,0.0735,inf,78.2332,0.2272,0.8792,0.1029,5.8501,61.129,7.8185,inf,78.2332
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",49.8192,0.0498,0.00030208,49.8275,0.2126,0.0041,0.1127,0.0534,0.0053,0.0731,inf,76.5949,0.2126,0.8633,0.1127,5.6836,60.4553,7.7753,inf,76.5949
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",50.1915,0.0502,0.00035405,50.2007,0.1891,0.004,0.119,0.0522,0.0053,0.0728,inf,75.5562,0.1891,0.8127,0.119,5.5535,60.0311,7.748,inf,75.5562
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",47.0203,0.047,0.00028348,47.0289,0.1877,0.0042,0.0907,0.0542,0.0055,0.074,inf,77.2059,0.1877,0.8751,0.0907,5.7676,61.9537,7.8711,inf,77.2059
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",45.4504,0.0455,0.00037193,45.459,0.2094,0.0041,0.1135,0.0532,0.0053,0.073,inf,76.4024,0.2094,0.8578,0.1135,5.6582,60.4055,7.7721,inf,76.4024
"WDO_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50-RT_3-g_0.2-alp_0.4-c_0.4-max_v_0.3",39.5308,0.0395,0.00021791,39.5399,0.2008,0.0041,0.1112,0.0527,0.0053,0.0731,inf,76.0267,0.2008,0.8262,0.1112,5.6126,60.561,7.7821,inf,76.0267
