model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",542.1502,0.5422,0.0020504,542.358,0.2031,0.004,0.1345,0.0513,0.0052,0.0722,inf,74.9908,0.2031,0.7567,0.1345,5.4545,58.9731,7.6794,inf,74.9908
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",531.2771,0.5313,0.00230026,531.5706,0.1721,0.0041,0.1172,0.0515,0.0053,0.0729,inf,74.8916,0.1721,0.7465,0.1172,5.4813,60.1528,7.7558,inf,74.8916
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",540.7911,0.5408,0.00206518,541.0688,0.1786,0.0041,0.1075,0.0522,0.0054,0.0733,inf,75.5786,0.1786,0.7943,0.1075,5.5581,60.8139,7.7983,inf,75.5786
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",544.864,0.5449,0.0023334,545.175,0.2015,0.004,0.1431,0.0507,0.0052,0.0718,inf,74.6703,0.2015,0.7367,0.1431,5.3946,58.3893,7.6413,inf,74.6703
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",550.4197,0.5504,0.00237322,550.7918,0.2312,0.004,0.1327,0.053,0.0052,0.0722,inf,76.7753,0.2312,0.8176,0.1327,5.6378,59.0971,7.6875,inf,76.7753
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",546.3673,0.5464,0.0023253,546.8297,0.2168,0.0039,0.1455,0.0512,0.0051,0.0717,inf,75.0964,0.2168,0.7681,0.1455,5.4463,58.2243,7.6305,inf,75.0964
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",545.443,0.5454,0.00233221,545.8792,0.2208,0.0039,0.1437,0.0513,0.0052,0.0718,inf,75.0644,0.2208,0.7861,0.1437,5.4638,58.3429,7.6383,inf,75.0644
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",509.6766,0.5097,0.00218749,510.1585,0.2101,0.0039,0.147,0.051,0.0051,0.0716,inf,74.8698,0.2101,0.778,0.147,5.4241,58.1185,7.6236,inf,74.8698
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",398.4496,0.3984,0.00162363,398.8222,0.2017,0.0041,0.1207,0.0524,0.0053,0.0727,inf,75.8813,0.2017,0.8023,0.1207,5.5802,59.9104,7.7402,inf,75.8813
"WVO_LSTM-hs_([15], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50-wep_minmax_(1.0, 0.2)",390.8004,0.3908,0.00174952,391.1009,0.198,0.0039,0.1526,0.0512,0.0051,0.0714,inf,75.3832,0.198,0.755,0.1526,5.4461,57.7417,7.5988,inf,75.3832
