model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",50.9488,0.0509,0.00030518,50.9732,0.1928,0.0044,0.0519,0.0571,0.0057,0.0755,inf,79.435,0.1928,0.946,0.0519,6.0796,64.5977,8.0373,inf,79.435
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",47.0502,0.0471,0.00031376,47.0589,0.1928,0.0041,0.1094,0.053,0.0054,0.0732,inf,76.4387,0.1928,0.8349,0.1094,5.6356,60.6852,7.7901,inf,76.4387
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",48.4166,0.0484,0.00027084,48.4254,0.209,0.0041,0.1156,0.0529,0.0053,0.0729,inf,76.1977,0.209,0.8432,0.1156,5.6345,60.2629,7.7629,inf,76.1977
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",48.1024,0.0481,0.00026703,48.1109,0.1944,0.0042,0.0903,0.0543,0.0055,0.074,inf,77.2894,0.1944,0.8843,0.0903,5.7837,61.982,7.8729,inf,77.2894
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",48.0017,0.048,0.00020909,48.0098,0.2141,0.0039,0.1462,0.0508,0.0051,0.0717,inf,74.537,0.2141,0.7616,0.1462,5.4056,58.1736,7.6272,inf,74.537
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",45.8839,0.0459,0.00021434,45.9083,0.0323,0.0051,-0.1114,0.0611,0.0067,0.0818,inf,81.5715,0.0323,1.0032,-0.1114,6.5017,75.7241,8.702,inf,81.5715
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",48.0373,0.048,0.0002203,48.0454,0.1995,0.0042,0.0861,0.0544,0.0055,0.0741,inf,77.2635,0.1995,0.88,0.0861,5.7863,62.2711,7.8912,inf,77.2635
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",45.2282,0.0452,0.0002985,45.2379,0.2192,0.0041,0.1136,0.054,0.0053,0.073,inf,77.2744,0.2192,0.8829,0.1136,5.7511,60.3982,7.7716,inf,77.2744
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",37.8712,0.0379,0.00026917,37.8795,0.2157,0.0039,0.1443,0.051,0.0051,0.0717,inf,74.8448,0.2157,0.7813,0.1443,5.4236,58.3066,7.6359,inf,74.8448
"WOA_MLP-hs_(15, True)-ac_('elu', 'elu')--ep_1000-ps_50",36.0754,0.0361,0.00024939,36.0835,0.2119,0.0041,0.1155,0.0531,0.0053,0.0729,inf,76.3254,0.2119,0.8555,0.1155,5.6514,60.2647,7.763,inf,76.3254
