model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",183.126,0.1831,0.34497285,183.5499,0.0859,0.0022,0.0709,0.0341,0.0028,0.0528,inf,114.0031,0.0859,2.0783,0.0709,9.2672,205.5218,14.336,inf,114.0031
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",178.7762,0.1788,0.34298754,179.1975,0.197,0.0019,0.1879,0.0317,0.0024,0.0494,inf,112.0221,0.197,1.8625,0.1879,8.593,179.6464,13.4032,inf,112.0221
"RNN-1HL-Rnn1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",177.6625,0.1777,0.31338668,178.04,0.0479,0.0023,0.0302,0.035,0.0029,0.054,inf,114.6866,0.0479,2.1463,0.0302,9.496,214.5314,14.6469,inf,114.6866
"RNN-1HL-Rnn1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",178.7566,0.1788,0.31983542,179.1435,0.0906,0.0021,0.076,0.034,0.0028,0.0527,inf,113.9087,0.0906,2.0667,0.076,9.2317,204.3955,14.2967,inf,113.9087
"RNN-1HL-Rnn1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",176.449,0.1764,0.30439258,176.8127,0.1204,0.0021,0.1069,0.0334,0.0027,0.0518,inf,113.4497,0.1204,2.0189,0.1069,9.0751,197.5565,14.0555,inf,113.4497
"RNN-1HL-Rnn1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",174.966,0.175,0.30727935,175.3285,0.1242,0.0021,0.1113,0.0333,0.0027,0.0517,inf,113.341,0.1242,2.0095,0.1113,9.0397,196.5839,14.0208,inf,113.341
"RNN-1HL-Rnn1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",176.1385,0.1761,0.31713057,176.5135,0.0873,0.0022,0.0713,0.0342,0.0028,0.0528,inf,114.0627,0.0873,2.0863,0.0713,9.29,205.4484,14.3335,inf,114.0627
"RNN-1HL-Rnn1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",176.2795,0.1763,0.34621668,176.6862,0.068,0.0022,0.0516,0.0346,0.0028,0.0534,inf,114.3468,0.068,2.112,0.0516,9.381,209.8023,14.4846,inf,114.3468
"RNN-1HL-Rnn1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",176.6695,0.1767,0.30832577,177.04,0.1225,0.0021,0.1091,0.0334,0.0027,0.0517,inf,113.3997,0.1225,2.0179,0.1091,9.0638,197.0788,14.0385,inf,113.3997
"RNN-1HL-Rnn1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",176.9717,0.177,0.35199976,177.3822,0.0348,0.0023,0.0162,0.0353,0.003,0.0544,inf,114.9134,0.0348,2.1688,0.0162,9.5708,217.6289,14.7522,inf,114.9134
