model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",303.0897,0.3031,0.94206476,304.0982,0.1054,0.0021,0.091,0.0338,0.0027,0.0523,inf,113.6965,0.1054,2.0478,0.091,9.1658,201.0875,14.1805,inf,113.6965
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",297.0741,0.2971,0.95870185,298.201,0.1035,0.0021,0.0888,0.0338,0.0027,0.0523,inf,113.7585,0.1035,2.053,0.0888,9.1829,201.5739,14.1977,inf,113.7585
"LSTM-1HL-Lstm1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",292.2835,0.2923,0.67177892,293.0875,0.0061,0.0024,-0.0132,0.0357,0.003,0.0552,inf,115.3505,0.0061,2.2079,-0.0132,9.7014,224.1294,14.971,inf,115.3505
"LSTM-1HL-Lstm1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",282.4634,0.2825,0.26355815,282.9611,0.0174,0.0023,-0.0008,0.0355,0.003,0.0548,inf,115.1261,0.0174,2.1849,-0.0008,9.6278,221.3837,14.879,inf,115.1261
"LSTM-1HL-Lstm1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",169.5288,0.1695,0.29591823,169.8805,0.093,0.0021,0.0788,0.0339,0.0028,0.0526,inf,113.8498,0.093,2.0604,0.0788,9.2123,203.7739,14.2749,inf,113.8498
"LSTM-1HL-Lstm1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",175.2851,0.1753,0.2878089,175.6277,-0.0127,0.0024,-0.0335,0.0362,0.0031,0.0557,inf,115.6897,-0.0127,2.2427,-0.0335,9.8103,228.623,15.1203,inf,115.6897
"LSTM-1HL-Lstm1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",171.3691,0.1714,0.30750084,171.7304,0.1134,0.0021,0.0994,0.0336,0.0027,0.052,inf,113.5737,0.1134,2.035,0.0994,9.1222,199.2329,14.115,inf,113.5737
"LSTM-1HL-Lstm1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",207.574,0.2076,0.2901597,207.9174,0.0109,0.0024,-0.0083,0.0357,0.003,0.055,inf,115.283,0.0109,2.2032,-0.0083,9.6848,223.0619,14.9353,inf,115.283
"LSTM-1HL-Lstm1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",238.2968,0.2383,0.41319633,238.803,0.1634,0.002,0.1519,0.0325,0.0025,0.0505,inf,112.7304,0.1634,1.9407,0.1519,8.8279,187.6196,13.6974,inf,112.7304
"LSTM-1HL-Lstm1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",231.8926,0.2319,0.43667436,232.3847,0.0721,0.0022,0.0564,0.0344,0.0028,0.0532,inf,114.2359,0.0721,2.1008,0.0564,9.3446,208.7362,14.4477,inf,114.2359
,,,,,,,,,,,,,,,,,,,,
,EV,,,mae,,,rmse,,,,,min,-0.0127,1.9407,-0.0335,8.8279,187.6196,13.6974,0,112.7304
mean,std,cv,mean,std,cv,mean,std,cv,,,,max,0.1634,2.2427,0.1519,9.8103,228.623,15.1203,0,115.6897
0.067,0.058,0.867,9.368,0.321,0.034,14.482,0.469,0.032,,,,mean,0.06725,2.10764,0.05105,9.368,209.9222,14.48188,#DIV/0!,114.32941
,,,,,,,,,,,,std,0.058330843,0.097402021,0.061296914,0.320885178,13.55730012,0.468534291,#DIV/0!,0.973554556
,,,,,,,,,,,,cv,0.867373127,0.046213785,1.200723095,0.034253328,0.064582498,0.03235314,#DIV/0!,0.008515347
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,EV,,,MAE,,RMSE,,
