model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"MLNN1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",113.1151,0.1131,0.7670188,113.9669,0.2436,0.0018,0.2394,0.0298,0.0023,0.0478,inf,110.5103,0.2436,1.6296,0.2394,8.0878,168.2578,12.9714,inf,110.5103
"MLNN1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",116.5657,0.1166,0.17677212,117.0375,0.1677,0.0019,0.1619,0.0316,0.0025,0.0502,inf,114.3772,0.1677,1.8302,0.1619,8.5801,185.4076,13.6164,inf,114.3772
"MLNN1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",107.3108,0.1073,0.18340206,107.6861,0.2665,0.0017,0.2636,0.029,0.0022,0.047,inf,109.7761,0.2665,1.5489,0.2636,7.8765,162.9051,12.7634,inf,109.7761
"MLNN1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",115.0076,0.115,0.19271255,115.3995,0.2631,0.0017,0.2587,0.0297,0.0022,0.0472,inf,110.2548,0.2631,1.631,0.2587,8.0551,163.9829,12.8056,inf,110.2548
"MLNN1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",112.1371,0.1121,0.16629648,112.5051,0.1621,0.002,0.1592,0.0303,0.0025,0.0503,inf,110.9712,0.1621,1.588,0.1592,8.2181,185.9887,13.6378,inf,110.9712
"MLNN1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",108.5393,0.1085,0.16926789,108.8239,0.2432,0.0018,0.2396,0.0297,0.0023,0.0478,inf,110.4842,0.2432,1.5586,0.2396,8.066,168.2013,12.9692,inf,110.4842
"MLNN1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",109.487,0.1095,0.17641521,109.8829,0.2535,0.0017,0.2498,0.0297,0.0023,0.0475,inf,110.421,0.2535,1.6271,0.2498,8.0503,165.9636,12.8827,inf,110.421
"MLNN1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",109.5901,0.1096,0.17735195,109.9554,0.2514,0.0017,0.2474,0.0296,0.0023,0.0475,inf,109.9478,0.2514,1.5554,0.2474,8.0311,166.4871,12.903,inf,109.9478
"MLNN1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",111.7237,0.1117,0.22581816,112.0745,0.2622,0.0017,0.2589,0.0293,0.0022,0.0472,inf,110.0664,0.2622,1.575,0.2589,7.9545,163.9391,12.8039,inf,110.0664
"MLNN1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse",112.1892,0.1122,0.19111323,112.5729,0.2161,0.0019,0.2113,0.0303,0.0024,0.0487,inf,111.5459,0.2161,1.6041,0.2113,8.2123,174.4696,13.2087,inf,111.5459
