model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",216.7282,0.2167,0.39505363,217.1936,0.0329,0.0023,0.0147,0.0353,0.003,0.0544,inf,114.9141,0.0329,2.1675,0.0147,9.5681,217.956,14.7633,inf,114.9141
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",217.6432,0.2176,0.34492373,218.043,0.2483,0.0017,0.2423,0.0302,0.0023,0.0477,inf,110.7973,0.2483,1.7096,0.2423,8.2067,167.6196,12.9468,inf,110.7973
"GRU-1HL-Gru1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",211.1377,0.2111,0.34660029,211.5455,0.1499,0.002,0.1378,0.0328,0.0026,0.0509,inf,112.9102,0.1499,1.971,0.1378,8.9005,190.7208,13.8102,inf,112.9102
"GRU-1HL-Gru1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",211.4745,0.2115,0.34705567,211.8795,0.1834,0.0019,0.1724,0.0321,0.0025,0.0499,inf,112.2977,0.1834,1.9099,0.1724,8.706,183.0734,13.5305,inf,112.2977
"GRU-1HL-Gru1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",222.9406,0.2229,0.32225013,223.3195,0.0907,0.0021,0.0754,0.0341,0.0028,0.0527,inf,113.9669,0.0907,2.0763,0.0754,9.257,204.5356,14.3016,inf,113.9669
"GRU-1HL-Gru1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",214.7008,0.2147,0.35128999,215.1116,0.2101,0.0018,0.2013,0.0314,0.0024,0.049,inf,111.7528,0.2101,1.8379,0.2013,8.5145,176.68,13.2921,inf,111.7528
"GRU-1HL-Gru1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",216.9626,0.217,0.32378936,217.3438,0.1894,0.0019,0.1792,0.0319,0.0025,0.0497,inf,112.1943,0.1894,1.891,0.1792,8.6605,181.5725,13.4749,inf,112.1943
"GRU-1HL-Gru1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",213.5761,0.2136,0.3267014,213.965,0.0812,0.0022,0.0658,0.0343,0.0028,0.053,inf,114.103,0.0812,2.0896,0.0658,9.3028,206.6691,14.376,inf,114.103
"GRU-1HL-Gru1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",273.4436,0.2734,0.48919415,273.9904,0.2134,0.0018,0.2053,0.0312,0.0024,0.0489,inf,111.6264,0.2134,1.819,0.2053,8.4691,175.7926,13.2587,inf,111.6264
"GRU-1HL-Gru1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.001-ac_('elu', 'elu')-op_SGD-lo_mse-dr_(0.2,)",282.9465,0.2829,0.39514589,283.3967,0.1984,0.0019,0.1891,0.0317,0.0024,0.0494,inf,112.0007,0.1984,1.8643,0.1891,8.5919,179.3897,13.3936,inf,112.0007
,,,,,,,,,,,,,,,,,,,,
,EV,,,mae,,,rmse,,,,,min,0.0329,1.7096,0.0147,8.2067,167.6196,12.9468,0,110.7973
mean,std,cv,mean,std,cv,mean,std,cv,,,,max,0.2483,2.1675,0.2423,9.5681,217.956,14.7633,0,114.9141
0.16,0.069,0.434,8.818,0.431,0.049,13.715,0.583,0.043,,,,mean,0.15977,1.93361,0.14833,8.81771,188.40093,13.71477,#DIV/0!,112.65634
,,,,,,,,,,,,std,0.069372394,0.141599533,0.073162013,0.431175405,16.18423008,0.583208322,#DIV/0!,1.294324185
,,,,,,,,,,,,cv,0.434201625,0.073230658,0.493238136,0.048898796,0.085903133,0.042524105,#DIV/0!,0.011489138
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,EV,,,MAE,,RMSE,,
