model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE
"MLP-run_0-hs_(20, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_Adam-lo_mse",295.8766,0.2959,0.0548532,295.9863,0.1451,0.8448038032834232,0.1416,0.0366,0.1913,0.0082,0.1069,0.1373,-0.1504,268.0812,113.7247,-0.0917,0.8939
"MLP-run_1-hs_(20, True)-ep_1000-bs_32-lr_0.01-ac_('elu', 'elu')-op_Adam-lo_mse",296.7362,0.2967,0.05182767,296.8349,0.1233,0.838079955111891,0.1429,0.0376,0.194,0.0081,0.1067,0.113,-0.1656,271.9996,113.8279,-0.0982,0.9023
