Epoch,MSE
1,0.055904863500450847
2,0.052289464255809374
3,0.050820716201949966
4,0.04857625788465696
5,0.04702362899210501
6,0.044913990292682046
7,0.043660200716945353
8,0.04179109924037393
9,0.039964890160638915
10,0.038857859618118225
11,0.0373762423621753
12,0.035961674956979946
13,0.034206046585183565
14,0.03339258972925674
15,0.033204407575270586
16,0.03133961813026909
17,0.02966929006880486
18,0.028590689909901202
19,0.02836845625938917
20,0.02734988303847012
21,0.025597141546099836
22,0.02509805421419796
23,0.024167344690515444
24,0.023152523261133515
25,0.022072351995659163
26,0.021461135911648208
27,0.020614154268194605
28,0.019605076887106318
29,0.01935004863756014
30,0.018538439148101656
31,0.01771604760277086
32,0.017552588048069872
33,0.016891322714456116
34,0.016696529097488037
35,0.016219205861346106
36,0.016116539636979406
37,0.015934173043498524
38,0.01624796746416193
39,0.015941798413299547
40,0.015732108034972703
41,0.015001226520824248
42,0.015687090942801952
43,0.01478056653741628
44,0.015454359536116352
45,0.015499118744502731
46,0.015418530525535011
47,0.01510778139566708
48,0.01533838036786459
49,0.01492760144174099
50,0.015500902473144137
51,0.015281597351978952
52,0.01493918144948259
53,0.01528358636923012
54,0.014629103153197025
55,0.01541728442317469
56,0.014956631770561946
57,0.01496717302481239
58,0.014884013722851138
59,0.01473643991479597
60,0.014798349349106708
61,0.015134984191890256
62,0.014889614013818156
63,0.014805854735260084
64,0.015549934255249006
65,0.014660703148708945
66,0.014810952426770713
67,0.014979817869919275
68,0.014960598082232547
69,0.014809042879025305
70,0.015242830772104197
71,0.014583788299409862
72,0.014887897809182576
73,0.0144477204561343
74,0.014727691511237992
75,0.014981202614174105
76,0.014822485539563123
77,0.014558526570606871
78,0.014707737017097716
79,0.014377585641215511
80,0.014663946653040917
81,0.014575144210218572
82,0.015072755445947576
83,0.014487801398196505
84,0.01630468776348138
85,0.014670262823578424
86,0.014306385297885256
87,0.014053587079516636
88,0.014591066833253863
89,0.01493611850893703
90,0.014368259037668554
