model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
DeLstm-run_0-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,7549.3446,7.5493,0.04648447,7550.0137,0.2727,0.0017,0.2701,0.0287,0.0022,0.0468,inf,109.2445,0.2727,1.4343,0.2701,7.8001,161.4722,12.7072,inf,109.2445
DeLstm-run_1-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,7409.6016,7.4096,0.07476807,7410.5065,0.2752,0.0017,0.2752,0.0279,0.0022,0.0467,inf,108.6491,0.2752,1.3408,0.2752,7.5595,160.346,12.6628,inf,108.6491
DeLstm-run_2-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,7484.8993,7.4849,0.05606461,7485.7461,0.2742,0.0017,0.2734,0.0282,0.0022,0.0467,inf,108.971,0.2742,1.3809,0.2734,7.6579,160.7259,12.6778,inf,108.971
DeLstm-run_3-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,7456.1323,7.4561,0.05319071,7456.9994,0.271,0.0017,0.2649,0.0293,0.0022,0.047,inf,109.7231,0.271,1.5163,0.2649,7.9571,162.6202,12.7523,inf,109.7231
DeLstm-run_4-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,7387.3248,7.3873,0.05022478,7388.2742,0.2762,0.0017,0.2736,0.0288,0.0022,0.0467,inf,109.3411,0.2762,1.4547,0.2736,7.8035,160.6964,12.6766,inf,109.3411
DeLstm-run_5-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,7475.7109,7.4757,0.05753469,7476.5986,0.2796,0.0017,0.2744,0.0294,0.0022,0.0467,inf,109.9524,0.2796,1.579,0.2744,7.9825,160.5048,12.669,inf,109.9524
DeLstm-run_6-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,7412.1681,7.4122,0.11363459,7413.0809,0.276,0.0017,0.2568,0.0307,0.0022,0.0472,inf,110.7611,0.276,1.6759,0.2568,8.3432,164.4018,12.8219,inf,110.7611
DeLstm-run_7-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,7660.2676,7.6603,0.05800223,7660.9958,0.272,0.0018,0.2502,0.031,0.0023,0.0475,inf,111.0202,0.272,1.7292,0.2502,8.4245,165.8655,12.8789,inf,111.0202
DeLstm-run_8-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,7630.2534,7.6303,0.04572845,7631.1303,0.2785,0.0017,0.2704,0.0297,0.0022,0.0468,inf,110.1165,0.2785,1.5876,0.2704,8.0506,161.4095,12.7047,inf,110.1165
DeLstm-run_9-hs_[7]True-ac_eluelu-cr_0.9-epoch_1000-pop_size_50-wf_0.8,3692.7869,3.6928,0.02912211,3693.01,0.2738,0.0017,0.263,0.03,0.0022,0.0471,inf,110.1491,0.2738,1.5997,0.263,8.1286,163.0259,12.7682,inf,110.1491
