model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
NroLstm-run_0-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,11020.4805,11.0205,0.03195882,11020.9942,0.2702,0.0017,0.2671,0.0289,0.0022,0.0469,inf,109.3424,0.2702,1.4456,0.2671,7.8366,162.1337,12.7332,inf,109.3424
NroLstm-run_1-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,11048.6867,11.0487,0.02374506,11048.9112,0.2759,0.0017,0.2724,0.0289,0.0022,0.0468,inf,109.3915,0.2759,1.4599,0.2724,7.8434,160.9485,12.6865,inf,109.3915
NroLstm-run_2-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,11104.145,11.1041,0.02635074,11104.3555,0.2792,0.0017,0.2758,0.0289,0.0022,0.0466,inf,109.4986,0.2792,1.4859,0.2758,7.8547,160.2026,12.6571,inf,109.4986
NroLstm-run_3-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,10881.1896,10.8812,0.02986598,10881.4015,0.2674,0.0017,0.2635,0.029,0.0022,0.047,inf,109.3205,0.2674,1.4327,0.2635,7.8607,162.9258,12.7642,inf,109.3205
NroLstm-run_4-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,10837.4048,10.8374,0.0232718,10837.6264,0.2729,0.0017,0.2695,0.0289,0.0022,0.0468,inf,109.464,0.2729,1.4696,0.2695,7.8546,161.6036,12.7123,inf,109.464
NroLstm-run_5-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,10995.074,10.9951,0.02370024,10995.2936,0.2763,0.0017,0.2734,0.0288,0.0022,0.0467,inf,109.3303,0.2763,1.4488,0.2734,7.8194,160.7357,12.6782,inf,109.3303
NroLstm-run_6-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,12255.4307,12.2554,0.02420092,12255.649,0.2688,0.0017,0.2658,0.0288,0.0022,0.047,inf,109.3503,0.2688,1.4349,0.2658,7.8251,162.4061,12.7439,inf,109.3503
NroLstm-run_7-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,14281.5269,14.2815,0.02450371,14281.8718,0.2759,0.0017,0.2721,0.0289,0.0022,0.0468,inf,109.3998,0.2759,1.4587,0.2721,7.8515,161.0123,12.6891,inf,109.3998
NroLstm-run_8-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,11106.4662,11.1065,0.02475739,11106.7364,0.2685,0.0017,0.2645,0.0291,0.0022,0.047,inf,109.5926,0.2685,1.4802,0.2645,7.9054,162.712,12.7559,inf,109.5926
NroLstm-run_9-hs_[7]True-ac_eluelu-epoch_1000-pop_size_50,11012.036,11.012,0.02888799,11012.2564,0.2717,0.0017,0.2678,0.029,0.0022,0.0469,inf,109.4868,0.2717,1.466,0.2678,7.8797,161.9731,12.7269,inf,109.4868
