model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
HgsoLstm-run_0-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,8004.3646,8.0044,0.04381704,8005.279,0.2744,0.0017,0.2625,0.0303,0.0022,0.0471,inf,110.5972,0.2744,1.682,0.2625,8.2296,163.1452,12.7728,inf,110.5972
HgsoLstm-run_1-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,7944.0008,7.944,0.04131413,7944.7725,0.2719,0.0017,0.2556,0.0309,0.0022,0.0473,inf,111.1196,0.2719,1.7634,0.2556,8.3924,164.6667,12.8323,inf,111.1196
HgsoLstm-run_2-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,7929.9419,7.9299,0.04759169,7930.7859,0.2741,0.0017,0.2718,0.029,0.0022,0.0468,inf,109.6348,0.2741,1.525,0.2718,7.8604,161.0944,12.6923,inf,109.6348
HgsoLstm-run_3-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,7867.1929,7.8672,0.05065346,7867.9614,0.2788,0.0017,0.2751,0.0291,0.0022,0.0467,inf,109.6537,0.2788,1.5262,0.2751,7.8919,160.3596,12.6633,inf,109.6537
HgsoLstm-run_4-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,7769.2355,7.7692,0.04865098,7770.0642,0.2789,0.0017,0.2699,0.0298,0.0022,0.0468,inf,110.1388,0.2789,1.5925,0.2699,8.0763,161.507,12.7085,inf,110.1388
HgsoLstm-run_5-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,7961.5387,7.9615,0.05309439,7962.3705,0.2705,0.0017,0.2512,0.0312,0.0022,0.0474,inf,111.3876,0.2705,1.7919,0.2512,8.4684,165.6522,12.8706,inf,111.3876
HgsoLstm-run_6-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,7920.2992,7.9203,0.06072259,7921.1087,0.2752,0.0018,0.25,0.0316,0.0023,0.0475,inf,111.5756,0.2752,1.8117,0.25,8.5672,165.9045,12.8804,inf,111.5756
HgsoLstm-run_7-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,8104.8666,8.1049,0.04494405,8105.6357,0.2764,0.0017,0.2731,0.029,0.0022,0.0467,inf,109.56,0.2764,1.5024,0.2731,7.8607,160.8096,12.6811,inf,109.56
HgsoLstm-run_8-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,8014.4067,8.0144,0.05500317,8015.142,0.2786,0.0017,0.2771,0.0287,0.0022,0.0466,inf,109.4646,0.2786,1.5008,0.2771,7.7862,159.9146,12.6457,inf,109.4646
HgsoLstm-run_9-hs_[7]True-ac_eluelu-epoch_1000-n_clusters_2-pop_size_50,8248.1663,8.2482,0.04021978,8249.2096,0.2775,0.0017,0.2714,0.0295,0.0022,0.0468,inf,110.0053,0.2775,1.5798,0.2714,7.9979,161.1825,12.6958,inf,110.0053
