model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
GaLstm-run_0-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,7428.1905,7.4282,0.05479169,7428.8376,0.2733,0.0017,0.2691,0.0291,0.0022,0.0469,inf,109.518,0.2733,1.4776,0.2691,7.885,161.6907,12.7158,inf,109.518
GaLstm-run_1-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,7420.8699,7.4209,0.06218672,7421.6539,0.275,0.0017,0.2721,0.0288,0.0022,0.0468,inf,109.3146,0.275,1.447,0.2721,7.8092,161.0146,12.6892,inf,109.3146
GaLstm-run_2-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,7331.8631,7.3319,0.05257225,7332.5934,0.2721,0.0017,0.2679,0.029,0.0022,0.0469,inf,109.4739,0.2721,1.4699,0.2679,7.8788,161.9579,12.7263,inf,109.4739
GaLstm-run_3-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,7267.1586,7.2672,0.06302881,7267.8721,0.2743,0.0017,0.2699,0.0291,0.0022,0.0468,inf,109.5485,0.2743,1.4873,0.2699,7.8941,161.5007,12.7083,inf,109.5485
GaLstm-run_4-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,7212.5305,7.2125,0.05659771,7213.3859,0.2767,0.0017,0.2742,0.0288,0.0022,0.0467,inf,109.3338,0.2767,1.4529,0.2742,7.8063,160.5685,12.6716,inf,109.3338
GaLstm-run_5-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,7351.8391,7.3518,0.05276632,7352.6895,0.2768,0.0017,0.2729,0.0291,0.0022,0.0467,inf,109.6311,0.2768,1.5158,0.2729,7.8876,160.8444,12.6824,inf,109.6311
GaLstm-run_6-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,7344.3813,7.3444,0.064466,7345.2067,0.2794,0.0017,0.2755,0.0291,0.0022,0.0467,inf,109.6566,0.2794,1.5289,0.2755,7.8941,160.2661,12.6596,inf,109.6566
GaLstm-run_7-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,7330.8726,7.3309,0.04913211,7331.7632,0.2742,0.0017,0.2738,0.0281,0.0022,0.0467,inf,108.8125,0.2742,1.364,0.2738,7.6294,160.6358,12.6742,inf,108.8125
GaLstm-run_8-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,7383.4005,7.3834,0.06809878,7384.2535,0.2812,0.0017,0.2792,0.0286,0.0022,0.0465,inf,109.2872,0.2812,1.4506,0.2792,7.7697,159.4415,12.627,inf,109.2872
GaLstm-run_9-hs_[7]True-ac_eluelu-epoch_1000-pc_0.95-pm_0.025-pop_size_50,8001.1896,8.0012,0.11065674,8002.0388,0.2783,0.0017,0.2746,0.029,0.0022,0.0467,inf,109.5375,0.2783,1.4887,0.2746,7.8605,160.4612,12.6673,inf,109.5375
