model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
PsoLstm-run_0-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3552.4903,3.5525,0.02470422,3553.0182,0.2647,0.0017,0.2615,0.0289,0.0022,0.0471,inf,109.2608,0.2647,1.4257,0.2615,7.8309,163.3699,12.7816,inf,109.2608
PsoLstm-run_1-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3532.3347,3.5323,0.02353072,3532.5566,0.2674,0.0017,0.2641,0.0288,0.0022,0.047,inf,109.1929,0.2674,1.4191,0.2641,7.826,162.788,12.7588,inf,109.1929
PsoLstm-run_2-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3534.7428,3.5347,0.02498174,3534.9572,0.2555,0.0017,0.2537,0.0286,0.0022,0.0473,inf,109.0727,0.2555,1.3813,0.2537,7.7611,165.0925,12.8488,inf,109.0727
PsoLstm-run_3-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3551.6739,3.5517,0.02373266,3551.8945,0.2668,0.0017,0.2628,0.029,0.0022,0.0471,inf,109.3928,0.2668,1.4552,0.2628,7.877,163.0804,12.7703,inf,109.3928
PsoLstm-run_4-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3601.1438,3.6011,0.02591252,3601.3659,0.265,0.0017,0.2621,0.0288,0.0022,0.0471,inf,109.2515,0.265,1.42,0.2621,7.8255,163.239,12.7765,inf,109.2515
PsoLstm-run_5-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3571.5983,3.5716,0.02437806,3571.8088,0.2574,0.0018,0.2532,0.0292,0.0022,0.0474,inf,109.5471,0.2574,1.4636,0.2532,7.9265,165.211,12.8534,inf,109.5471
PsoLstm-run_6-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3566.2019,3.5662,0.02408624,3566.4234,0.2644,0.0017,0.2617,0.029,0.0022,0.0471,inf,109.4687,0.2644,1.538,0.2617,7.8671,163.3131,12.7794,inf,109.4687
PsoLstm-run_7-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3565.7047,3.5657,0.03064251,3565.9335,0.2787,0.0017,0.2734,0.0291,0.0022,0.0467,inf,109.5626,0.2787,1.488,0.2734,7.9014,160.7346,12.6781,inf,109.5626
PsoLstm-run_8-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3626.1499,3.6261,0.02442336,3626.3636,0.2541,0.0018,0.2508,0.0293,0.0023,0.0474,inf,109.8725,0.2541,1.4938,0.2508,7.9407,165.7368,12.8739,inf,109.8725
PsoLstm-run_9-hs_[7]True-ac_eluelu-c1_1.2-c2_1.2-epoch_1000-pop_size_50-w_max_0.9-w_min_0.4,3594.2282,3.5942,0.02412868,3594.4828,0.2514,0.0018,0.2482,0.0289,0.0023,0.0475,inf,109.0867,0.2514,1.404,0.2482,7.8528,166.3186,12.8965,inf,109.0867
