model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
HgsoMlp-0-run_0-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,151.5801,0.1011,0.00060582,151.6423,0.7381,21.90341329494038,1.7348,8.5907,2.931,0.0586,0.97,0.7364,0.2413,24.129,21.9902,0.2278,0.6108,0.7364,0.919,0.8669,0.7967
HgsoMlp-0-run_1-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,152.0654,0.1014,0.000494,152.0948,0.6896,21.42245382825758,2.366,10.9118,3.3033,0.1295,1.9865,0.6651,0.4056,40.557,34.4355,0.3585,0.833,0.6651,0.8979,0.8405,0.7547
HgsoMlp-0-run_2-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,156.2095,0.1041,0.00049853,156.2395,0.7126,20.193865487523485,1.9752,9.4764,3.0784,0.2027,1.2258,0.7092,0.317,31.7031,37.1418,0.2837,0.6955,0.7092,0.9185,0.8573,0.7874
HgsoMlp-0-run_3-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,157.2993,0.1049,0.00052547,157.37,0.7433,14.39728878784345,1.9708,8.3763,2.8942,0.1145,1.3497,0.743,0.3294,32.9448,31.6446,0.2976,0.6939,0.743,0.9264,0.8759,0.8114
HgsoMlp-0-run_4-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,153.7392,0.1025,0.00062084,153.7681,0.7338,18.39536573609735,2.3154,9.4498,3.0741,0.121,1.9821,0.71,0.4211,42.112,34.6604,0.3702,0.8152,0.71,0.9063,0.8647,0.7837
HgsoMlp-0-run_5-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,153.4601,0.1023,0.00054336,153.51,0.6503,13.901891383326802,2.6742,11.9371,3.455,0.1954,2.2883,0.6337,0.4895,48.9535,42.3248,0.417,0.9416,0.6337,0.8777,0.8216,0.7211
HgsoMlp-0-run_6-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,159.7584,0.1065,0.00052977,159.8196,0.7278,18.915792510355498,2.0336,9.1026,3.0171,0.222,1.4877,0.7207,0.3271,32.7112,39.2327,0.2948,0.716,0.7207,0.9199,0.8658,0.7964
HgsoMlp-0-run_7-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,153.3939,0.1023,0.00059986,153.4557,0.7185,19.042850322880135,2.3044,9.7357,3.1202,0.142,1.866,0.7012,0.4307,43.0739,35.6604,0.3655,0.8114,0.7012,0.9089,0.8585,0.7803
HgsoMlp-0-run_8-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,156.9097,0.1046,0.00048685,156.9533,0.6067,16.56133125802582,2.8569,13.1634,3.6281,0.263,2.6057,0.5961,0.522,52.2007,46.7643,0.4379,1.0059,0.5961,0.8637,0.7969,0.6883
HgsoMlp-0-run_9-hs_7False-ac_eluelu-epoch_1500-n_clusters_2-pop_size_50,163.3677,0.1089,0.00097871,163.3931,0.6152,11.394460976055157,3.0929,14.6099,3.8223,0.2771,2.6804,0.5517,0.6259,62.586,49.0301,0.481,1.089,0.5517,0.8731,0.8357,0.7296
