model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
WdoMlp-0-run_0-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,141.5335,0.0944,0.00062561,141.6404,0.6866,17.710769966555212,2.3198,10.321,3.2126,0.1361,1.9721,0.6833,0.4105,41.051,35.3262,0.361,0.8168,0.6833,0.8797,0.8583,0.755
WdoMlp-0-run_1-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,143.0484,0.0954,0.00060701,143.0777,0.695,19.792878248916324,2.3638,10.2456,3.2009,0.1495,1.9746,0.6856,0.4416,44.1633,37.2055,0.3835,0.8323,0.6856,0.8885,0.8453,0.751
WdoMlp-0-run_2-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,138.5273,0.0924,0.00060034,138.5684,0.7584,17.260209013682868,2.0104,7.9349,2.8169,0.1131,1.5558,0.7565,0.3467,34.6659,32.3461,0.3135,0.7079,0.7565,0.9268,0.8784,0.8141
WdoMlp-0-run_3-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,142.4825,0.095,0.00055456,142.5105,0.7566,17.55403087187251,2.0149,8.5068,2.9166,0.0859,1.5574,0.7389,0.3434,34.3379,28.7493,0.3115,0.7094,0.7389,0.9214,0.8759,0.8071
WdoMlp-0-run_4-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,146.9862,0.098,0.0005033,147.0133,0.746,14.794783610443186,2.0195,8.2817,2.8778,0.1038,1.5878,0.7459,0.3374,33.7412,31.3964,0.3092,0.7111,0.7459,0.9149,0.8755,0.801
WdoMlp-0-run_5-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,142.5816,0.0951,0.00055456,142.6428,0.7586,12.653254390624546,2.1972,8.7077,2.9509,0.1151,1.7691,0.7328,0.3923,39.2281,32.9427,0.3474,0.7736,0.7328,0.9236,0.8795,0.8123
WdoMlp-0-run_6-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,145.4961,0.097,0.000525,145.5443,0.7346,19.889175415685234,2.0195,8.7675,2.961,0.0973,1.5122,0.7309,0.348,34.8023,29.9215,0.3111,0.7111,0.7309,0.9135,0.8641,0.7894
WdoMlp-0-run_7-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,142.9508,0.0953,0.00054073,142.9793,0.7272,17.44221401149133,2.0779,8.9608,2.9935,0.1131,1.5118,0.725,0.3437,34.3659,31.5644,0.3123,0.7316,0.725,0.9091,0.8624,0.784
WdoMlp-0-run_8-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,140.2675,0.0935,0.00061893,140.3309,0.7776,14.9152177689574,1.7107,7.3383,2.7089,0.0556,1.0873,0.7748,0.2523,25.2301,22.8966,0.2402,0.6023,0.7748,0.9304,0.8881,0.8263
WdoMlp-0-run_9-hs_7False-ac_eluelu-RT_3-alp_0.4-c_0.4-epoch_1500-g_0.2-max_v_0.3-pop_size_50,143.4469,0.0956,0.00058699,143.4738,0.7753,17.598684569788233,1.8308,7.6984,2.7746,0.0709,1.3082,0.7638,0.3002,30.0202,25.4661,0.2749,0.6446,0.7638,0.9296,0.886,0.8236
