model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
"MvoMlp-0-run_0-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",389.1644,0.2594,0.00053167,389.2717,0.6933,12.852200150322645,2.3771,10.1151,3.1804,0.2805,1.734,0.6896,0.4526,45.2555,46.7338,0.3721,0.837,0.6896,0.9228,0.883,0.8148
"MvoMlp-0-run_1-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",407.5544,0.2717,0.00063252,407.5825,0.7325,17.160144742389367,1.895,8.7173,2.9525,0.0911,1.2067,0.7325,0.2927,29.2654,28.8223,0.2714,0.6672,0.7325,0.9233,0.8656,0.7992
"MvoMlp-0-run_2-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",400.1615,0.2668,0.00052452,400.2073,0.6907,20.97621383214377,2.225,10.6398,3.2619,0.187,1.6396,0.6735,0.3676,36.764,40.9116,0.3294,0.7834,0.6735,0.898,0.8485,0.762
"MvoMlp-0-run_3-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",401.4919,0.2677,0.00070119,401.5233,0.773,14.06115783656163,1.9606,7.4982,2.7383,0.186,1.4487,0.7699,0.3376,33.7579,37.4531,0.303,0.6903,0.7699,0.9363,0.8925,0.8356
"MvoMlp-0-run_4-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",404.2334,0.2695,0.00050235,404.2939,0.7998,12.085140973920321,1.7676,6.7114,2.5906,0.0716,1.1074,0.794,0.2727,27.2708,25.2611,0.2551,0.6224,0.794,0.9461,0.9071,0.8582
"MvoMlp-0-run_5-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",399.5477,0.2664,0.00052691,399.5796,0.7628,13.587363363580508,1.9893,7.7304,2.7804,0.1516,1.4663,0.7628,0.3406,34.0594,35.5672,0.3051,0.7004,0.7628,0.9361,0.8928,0.8358
"MvoMlp-0-run_6-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",407.972,0.272,0.00076389,408.0005,0.753,13.457727651007437,2.1204,8.0552,2.8382,0.2382,1.6963,0.7528,0.3862,38.6162,42.8469,0.3397,0.7466,0.7528,0.9326,0.8839,0.8243
"MvoMlp-0-run_7-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",370.9795,0.2473,0.00057435,371.0111,0.7244,12.876442115279158,2.1853,9.0402,3.0067,0.2078,1.5432,0.7226,0.3691,36.9102,40.1271,0.3299,0.7695,0.7226,0.9326,0.8882,0.8283
"MvoMlp-0-run_8-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",304.8547,0.2032,0.00081062,304.88,0.7839,15.157720945668753,1.9221,7.5561,2.7488,0.1494,1.3193,0.7681,0.3126,31.2633,35.7734,0.2872,0.6768,0.7681,0.9384,0.899,0.8436
"MvoMlp-0-run_9-hs_7False-ac_eluelu-epoch_1500-pop_size_50-wep_minmax_(1.0, 0.2)",315.8316,0.2106,0.00073791,315.8608,0.7201,11.047887801898238,2.662,10.9703,3.3121,0.2159,2.3066,0.6634,0.509,50.8983,43.4985,0.4269,0.9373,0.6634,0.9139,0.8775,0.8019
