model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
EoMlp-0-run_0-hs_7False-ac_eluelu-epoch_1500-pop_size_50,138.3736,0.0922,0.00100446,138.4605,0.7863,15.948449564474942,1.5204,6.9681,2.6397,0.0457,0.7549,0.7862,0.2043,20.425,19.3732,0.1955,0.5353,0.7862,0.939,0.8933,0.8388
EoMlp-0-run_1-hs_7False-ac_eluelu-epoch_1500-pop_size_50,139.589,0.0931,0.00085688,139.6208,0.8022,13.994527466209444,1.6807,6.677,2.584,0.057,1.0881,0.7951,0.2527,25.2662,22.8022,0.2386,0.5918,0.7951,0.9429,0.9045,0.8529
EoMlp-0-run_2-hs_7False-ac_eluelu-epoch_1500-pop_size_50,137.9317,0.092,0.00096583,137.968,0.7922,15.85597554720023,1.5876,6.8275,2.6129,0.0503,0.9435,0.7905,0.2265,22.6489,20.8559,0.215,0.559,0.7905,0.9402,0.897,0.8434
EoMlp-0-run_3-hs_7False-ac_eluelu-epoch_1500-pop_size_50,137.4281,0.0916,0.0008955,137.4583,0.8212,11.46053183852596,1.6451,6.1203,2.4739,0.0584,1.0608,0.8122,0.2553,25.5339,22.947,0.2395,0.5792,0.8122,0.9499,0.9135,0.8677
EoMlp-0-run_4-hs_7False-ac_eluelu-epoch_1500-pop_size_50,145.6289,0.0971,0.00098848,145.6617,0.8115,12.503324716817797,1.6375,6.3612,2.5221,0.0566,1.0677,0.8048,0.2499,24.9944,22.5153,0.2353,0.5766,0.8048,0.947,0.9083,0.8602
EoMlp-0-run_5-hs_7False-ac_eluelu-epoch_1500-pop_size_50,140.4686,0.0936,0.00090814,140.5265,0.7821,15.865463809154114,1.5841,7.1431,2.6727,0.049,0.8729,0.7808,0.2202,22.0195,20.359,0.2091,0.5577,0.7808,0.9381,0.8917,0.8365
EoMlp-0-run_6-hs_7False-ac_eluelu-epoch_1500-pop_size_50,141.0426,0.094,0.00085735,141.1061,0.8025,14.915895368512253,1.5523,6.4468,2.539,0.0514,0.9314,0.8022,0.2277,22.767,21.3286,0.216,0.5466,0.8022,0.9443,0.9008,0.8506
EoMlp-0-run_7-hs_7False-ac_eluelu-epoch_1500-pop_size_50,140.7872,0.0939,0.00087094,140.8327,0.8101,11.589156865405952,1.7955,6.8067,2.609,0.065,1.2349,0.7911,0.2849,28.4917,24.843,0.2664,0.6322,0.7911,0.9435,0.9097,0.8583
EoMlp-0-run_8-hs_7False-ac_eluelu-epoch_1500-pop_size_50,137.8245,0.0919,0.00103521,137.8525,0.808,11.784715916101701,1.7608,6.7838,2.6046,0.0623,1.1063,0.7918,0.2743,27.4253,24.1705,0.2574,0.62,0.7918,0.944,0.9094,0.8585
EoMlp-0-run_9-hs_7False-ac_eluelu-epoch_1500-pop_size_50,140.8488,0.0939,0.0010469,140.8743,0.7833,16.16633168821234,1.5096,7.0641,2.6578,0.0453,0.7456,0.7832,0.1986,19.8566,18.9578,0.1903,0.5315,0.7832,0.938,0.892,0.8367
