model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
NroMlp-1-run_0-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1106.5845,0.7377,0.00060749,1106.6369,0.7303,12.676792984013426,2.3303,9.3971,3.0655,0.1577,1.8563,0.7116,0.4107,41.0733,36.6785,0.3587,0.8205,0.7116,0.9228,0.8845,0.8162
NroMlp-1-run_1-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1104.6679,0.7364,0.00158811,1104.6972,0.7973,15.703755643904163,1.559,6.6193,2.5728,0.0601,0.8658,0.7969,0.222,22.1997,22.6188,0.2104,0.5489,0.7969,0.9424,0.9009,0.849
NroMlp-1-run_2-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1118.2738,0.7455,0.00134015,1118.3136,0.7914,14.446234491698242,1.5981,6.8179,2.6111,0.0944,0.8322,0.7908,0.2348,23.4839,25.4884,0.2161,0.5627,0.7908,0.9418,0.9024,0.8499
NroMlp-1-run_3-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1197.022,0.798,0.00087738,1197.0628,0.799,15.740905669331369,1.5164,6.5498,2.5592,0.047,0.7953,0.799,0.2015,20.1513,19.5248,0.1921,0.5339,0.799,0.9432,0.9007,0.8495
NroMlp-1-run_4-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1363.6213,0.9091,0.00125408,1363.6562,0.8065,15.36130433566445,1.5464,6.3044,2.5108,0.0514,0.9674,0.8065,0.2189,21.8901,21.2315,0.2086,0.5445,0.8065,0.945,0.9043,0.8546
NroMlp-1-run_5-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1510.8963,1.0073,0.00163007,1510.9492,0.8135,14.027406041303724,1.4893,6.0828,2.4663,0.0464,0.799,0.8133,0.2024,20.2388,19.8447,0.1938,0.5244,0.8133,0.9474,0.9082,0.8604
NroMlp-1-run_6-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1513.258,1.0088,0.00076246,1513.3024,0.8058,14.7710016338112,1.5505,6.3702,2.5239,0.0507,0.9019,0.8045,0.2205,22.0462,20.5396,0.2082,0.5459,0.8045,0.9441,0.9062,0.8555
NroMlp-1-run_7-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1513.1104,1.0087,0.00102901,1513.1578,0.8086,14.273991458836033,1.5212,6.2855,2.5071,0.0457,0.8137,0.8071,0.2115,21.1536,19.6239,0.2012,0.5356,0.8071,0.9452,0.9051,0.8555
NroMlp-1-run_8-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1460.0177,0.9733,0.00102901,1460.063,0.7882,14.745108386766523,1.638,6.9043,2.6276,0.0728,0.8969,0.7881,0.2406,24.0623,24.3093,0.225,0.5768,0.7881,0.9393,0.8986,0.8441
NroMlp-1-run_9-hs_7False-ac_eluelu-epoch_1500-pop_size_50,1485.5632,0.9904,0.00097919,1485.6094,0.7698,14.283408835721907,1.8982,7.5314,2.7443,0.1457,1.3022,0.7689,0.3058,30.5819,32.8869,0.2802,0.6684,0.7689,0.9349,0.89,0.8321
