model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
DeMlp-1-run_0-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,379.8339,0.2532,0.0008657,379.8952,-0.9363,26.367754716595087,6.7812,72.1514,8.4942,1.0094,5.8697,-1.2141,1.5589,155.8902,87.7081,0.759,2.3876,-1.2141,0.5967,0.6103,0.3642
DeMlp-1-run_1-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,371.6794,0.2478,0.00089002,371.7074,-0.6549,34.66837210070773,7.4058,82.0681,9.0591,1.5432,6.9086,-1.5184,1.5498,154.9783,124.9767,0.7916,2.6076,-1.5184,0.587,0.6717,0.3943
DeMlp-1-run_2-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,287.5871,0.1917,0.00082231,287.6156,-1.3548,35.32048457051871,6.9549,77.8497,8.8232,0.8458,5.5573,-1.389,1.3781,137.8077,90.7234,0.7431,2.4488,-1.389,0.6149,0.6595,0.4055
DeMlp-1-run_3-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,292.1972,0.1948,0.00073981,292.2245,-0.9234,19.33753315919508,6.7504,66.6169,8.1619,1.1969,6.0151,-1.0443,1.3988,139.8773,112.2429,0.7629,2.3768,-1.0443,0.7277,0.7608,0.5536
DeMlp-1-run_4-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,285.2393,0.1902,0.00079036,285.2663,-1.4573,24.188246170492747,7.4702,80.5603,8.9755,1.3197,6.7595,-1.4722,1.5468,154.6807,108.6667,0.806,2.6302,-1.4722,0.5268,0.5993,0.3157
DeMlp-1-run_5-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,282.7467,0.1885,0.00062346,282.7753,-1.9598,29.179157248961126,9.0199,115.2203,10.7341,1.1807,8.6304,-2.5358,1.9684,196.8414,99.9009,0.8715,3.1759,-2.5358,0.5355,0.596,0.3192
DeMlp-1-run_6-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,290.3311,0.1936,0.00063229,290.3587,-1.2471,24.484293794493475,7.8207,91.7301,9.5776,1.416,6.7182,-1.8149,1.6605,166.0542,124.8299,0.8097,2.7537,-1.8149,0.6149,0.6822,0.4195
DeMlp-1-run_7-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,291.063,0.194,0.00079083,291.091,-1.399,34.990285303264606,7.2994,78.5396,8.8623,1.0635,6.5038,-1.4102,1.5274,152.7358,95.4304,0.8036,2.5701,-1.4102,0.4867,0.6337,0.3084
DeMlp-1-run_8-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,280.8549,0.1872,0.00060534,280.8821,-1.9898,22.561741724607753,8.5965,103.9813,10.1971,1.5839,8.2414,-2.1909,1.7095,170.9505,123.2585,0.8567,3.0268,-2.1909,0.5456,0.6233,0.3401
DeMlp-1-run_9-hs_7False-ac_eluelu-cr_0.9-epoch_1500-pop_size_50-wf_0.8,330.9009,0.2206,0.0006268,330.9273,-1.0044,30.260883376204905,6.2989,67.0963,8.1912,1.0365,5.1695,-1.059,1.2518,125.178,90.471,0.6954,2.2178,-1.059,0.5638,0.6507,0.3669
