model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
PsoMlp-0-run_0-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,128.5558,0.0857,0.00050735,128.6376,0.777,14.08572223569422,1.8283,7.2767,2.6975,0.1058,1.2408,0.7767,0.2992,29.916,29.8005,0.2756,0.6438,0.7767,0.9383,0.8904,0.8355
PsoMlp-0-run_1-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,127.1814,0.0848,0.0005281,127.2096,0.7767,14.792027191387714,1.8548,7.3611,2.7131,0.0801,1.3621,0.7741,0.2987,29.8684,27.7613,0.2783,0.6531,0.7741,0.9344,0.8889,0.8306
PsoMlp-0-run_2-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,124.7815,0.0832,0.00064206,124.8444,0.778,17.239886024667506,1.6996,7.2899,2.7,0.0594,1.1464,0.7763,0.2577,25.7661,23.5208,0.2422,0.5984,0.7763,0.9353,0.8881,0.8306
PsoMlp-0-run_3-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,126.2604,0.0842,0.00077128,126.3218,0.718,20.754186527451836,1.8896,9.2049,3.034,0.1002,1.1885,0.7175,0.2856,28.5631,29.2158,0.266,0.6653,0.7175,0.9171,0.8567,0.7857
PsoMlp-0-run_4-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,126.2016,0.0841,0.00051522,126.2624,0.7746,17.508327842389864,1.6782,7.347,2.7105,0.062,1.0344,0.7745,0.2434,24.3427,23.7177,0.2305,0.5909,0.7745,0.936,0.8867,0.83
PsoMlp-0-run_5-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,133.0938,0.0887,0.00050068,133.1276,0.7708,18.29464647467839,1.683,7.4865,2.7361,0.0563,1.0222,0.7703,0.2393,23.9253,22.7554,0.2277,0.5926,0.7703,0.9341,0.8854,0.8271
PsoMlp-0-run_6-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,124.7766,0.0832,0.0006125,124.8061,0.7588,16.308748006007278,1.889,7.9347,2.8169,0.0895,1.2831,0.7565,0.3085,30.8511,28.5659,0.2832,0.6651,0.7565,0.9301,0.8789,0.8175
PsoMlp-0-run_7-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,129.5305,0.0864,0.00052881,129.5589,0.7898,15.678670010254336,1.7408,7.1035,2.6652,0.0623,1.1635,0.782,0.2705,27.054,24.4476,0.2543,0.6129,0.782,0.9394,0.8954,0.8411
PsoMlp-0-run_8-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,126.1833,0.0841,0.00050449,126.2113,0.7219,18.77694714447371,1.9485,9.3475,3.0574,0.12,1.3092,0.7132,0.2928,29.2798,32.0189,0.2722,0.6861,0.7132,0.9184,0.8655,0.7949
PsoMlp-0-run_9-hs_7False-ac_eluelu-c1_2.0-c2_2.0-epoch_1500-pop_size_50-w_max_0.9-w_min_0.4,131.7017,0.0878,0.00066233,131.7503,0.7578,20.070343152988123,1.777,7.9523,2.82,0.065,1.1702,0.756,0.2685,26.8543,24.3694,0.2518,0.6257,0.756,0.9228,0.8781,0.8103
