model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
NroMlp-0-run_0-hs_7False-ac_eluelu-epoch_1500-pop_size_50,713.0409,0.4754,0.00056648,713.1191,0.7831,11.101487537057311,1.9301,7.5096,2.7404,0.0955,1.3489,0.7696,0.3132,31.3179,28.2695,0.289,0.6796,0.7696,0.9395,0.8992,0.8448
NroMlp-0-run_1-hs_7False-ac_eluelu-epoch_1500-pop_size_50,719.0193,0.4793,0.00058889,719.0494,0.8096,12.889036464197234,1.5779,6.2061,2.4912,0.0571,0.9721,0.8096,0.2303,23.0279,22.7296,0.2196,0.5556,0.8096,0.949,0.9082,0.8619
NroMlp-0-run_2-hs_7False-ac_eluelu-epoch_1500-pop_size_50,722.5244,0.4817,0.0005157,722.5546,0.7992,16.77500148645954,1.4305,6.5442,2.5582,0.04,0.6868,0.7992,0.1797,17.9709,17.5351,0.1729,0.5037,0.7992,0.9438,0.9003,0.8497
NroMlp-0-run_3-hs_7False-ac_eluelu-epoch_1500-pop_size_50,724.2587,0.4828,0.00049186,724.3015,0.7944,13.249798314742083,1.7418,6.8417,2.6157,0.0715,1.1241,0.79,0.2694,26.9391,25.0937,0.2534,0.6133,0.79,0.9422,0.9017,0.8496
NroMlp-0-run_4-hs_7False-ac_eluelu-epoch_1500-pop_size_50,584.7001,0.3898,0.00054932,584.7294,0.8127,14.120127107427997,1.6172,6.3139,2.5127,0.052,1.0418,0.8062,0.2445,24.4507,21.9157,0.2311,0.5694,0.8062,0.9459,0.9082,0.8591
NroMlp-0-run_5-hs_7False-ac_eluelu-epoch_1500-pop_size_50,549.6201,0.3664,0.0006144,549.6477,0.7958,12.982299650428855,1.7133,6.7522,2.5985,0.0659,1.0822,0.7928,0.2631,26.315,24.2783,0.2469,0.6033,0.7928,0.9428,0.901,0.8495
NroMlp-0-run_6-hs_7False-ac_eluelu-epoch_1500-pop_size_50,542.1441,0.3614,0.00051355,542.1735,0.8009,16.320133386806365,1.506,6.5181,2.5531,0.0479,0.8006,0.8,0.2034,20.3372,20.301,0.1949,0.5303,0.8,0.9448,0.9011,0.8514
NroMlp-0-run_7-hs_7False-ac_eluelu-epoch_1500-pop_size_50,546.0277,0.364,0.00048828,546.0542,0.8103,12.82483833201547,1.5468,6.1821,2.4864,0.0526,0.8485,0.8103,0.2189,21.8866,21.3041,0.2084,0.5446,0.8103,0.9493,0.9089,0.8628
NroMlp-0-run_8-hs_7False-ac_eluelu-epoch_1500-pop_size_50,591.6852,0.3945,0.00051785,591.7135,0.8086,14.70378406887928,1.4793,6.2516,2.5003,0.044,0.7984,0.8082,0.2051,20.512,19.5011,0.1962,0.5209,0.8082,0.9477,0.9065,0.8591
NroMlp-0-run_9-hs_7False-ac_eluelu-epoch_1500-pop_size_50,797.6314,0.5318,0.00140405,797.6566,0.8056,15.5789933587522,1.5568,6.3361,2.5172,0.0517,0.9183,0.8056,0.2293,22.9306,21.9284,0.2178,0.5481,0.8056,0.9458,0.9023,0.8534
