model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
GaMlp-0-run_0-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,227.0009,0.1513,0.00052261,227.0997,0.7391,16.908114746704353,1.9689,8.5258,2.9199,0.1316,1.2802,0.7384,0.3092,30.9232,32.4893,0.2861,0.6932,0.7384,0.9247,0.8723,0.8066
GaMlp-0-run_1-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,227.4137,0.1516,0.0004797,227.4433,0.7148,17.209233107794077,2.3719,10.0933,3.177,0.1598,2.0047,0.6903,0.437,43.699,37.6121,0.3771,0.8351,0.6903,0.9122,0.8584,0.783
GaMlp-0-run_2-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,220.6924,0.1471,0.00048733,220.7233,0.7644,14.246649663870945,1.8325,7.6795,2.7712,0.0717,1.197,0.7643,0.2802,28.0199,26.1245,0.2624,0.6452,0.7643,0.9286,0.88,0.8172
GaMlp-0-run_3-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,228.4949,0.1523,0.00049138,228.5234,0.6954,11.258595356246293,2.9725,13.2545,3.6407,0.2361,2.7779,0.5933,0.6132,61.3163,45.5497,0.4763,1.0466,0.5933,0.8931,0.8538,0.7625
GaMlp-0-run_4-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,228.251,0.1522,0.00052333,228.2797,0.7311,16.981603989266347,2.5256,10.7908,3.2849,0.1612,2.2606,0.6689,0.4661,46.615,38.3054,0.3998,0.8893,0.6689,0.9117,0.8693,0.7925
GaMlp-0-run_5-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,233.2233,0.1555,0.00460505,233.2812,0.7332,16.594625440050528,2.1998,8.6947,2.9487,0.1874,1.863,0.7332,0.3967,39.6695,40.117,0.3532,0.7746,0.7332,0.9225,0.8658,0.7987
GaMlp-0-run_6-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,223.5181,0.149,0.00050497,223.5456,0.7451,13.509562361506038,2.2176,9.3023,3.05,0.1146,1.6808,0.7145,0.3969,39.6872,32.4556,0.3448,0.7808,0.7145,0.9245,0.8817,0.8151
GaMlp-0-run_7-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,235.3482,0.1569,0.00052476,235.4096,0.7349,14.819444455307146,1.9302,8.6382,2.9391,0.0817,1.2023,0.7349,0.2851,28.5093,27.6265,0.2683,0.6796,0.7349,0.9179,0.8649,0.7939
GaMlp-0-run_8-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,223.6842,0.1491,0.00050998,223.7121,0.7483,18.452818798964124,2.0659,8.3871,2.896,0.0952,1.6793,0.7426,0.3654,36.5415,30.8255,0.3295,0.7274,0.7426,0.9088,0.8836,0.803
GaMlp-0-run_9-hs_7False-ac_eluelu-epoch_1500-pc_0.9-pm_0.1-pop_size_50,227.2649,0.1515,0.00059748,227.291,0.7435,18.500253423710884,2.0377,8.4213,2.9019,0.1624,1.5165,0.7416,0.3396,33.9592,36.9505,0.3108,0.7175,0.7416,0.9246,0.8717,0.806
