model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",81.0998,0.0811,0.00075412,81.1547,0.2102,0.0019,0.2071,0.0299,0.0024,0.0488,inf,111.2959,0.2102,1.4731,0.2071,8.1067,175.3951,13.2437,inf,111.2959
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",79.8498,0.0798,0.00049305,79.9081,0.2664,0.0017,0.2572,0.0264,0.0022,0.0472,inf,107.9055,0.2664,1.1958,0.2572,7.1734,164.3136,12.8185,inf,107.9055
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",80.545,0.0805,0.000597,80.5998,0.2442,0.0018,0.2384,0.03,0.0023,0.0478,inf,110.4323,0.2442,1.6134,0.2384,8.1496,168.4829,12.9801,inf,110.4323
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",82.7528,0.0828,0.00062299,82.8206,0.2778,0.0017,0.2769,0.0273,0.0022,0.0466,inf,108.5148,0.2778,1.305,0.2769,7.397,159.958,12.6475,inf,108.5148
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",82.6308,0.0826,0.00055504,82.7116,0.2342,0.0018,0.2247,0.0267,0.0023,0.0483,inf,109.4917,0.2342,1.2791,0.2247,7.2587,171.5082,13.0961,inf,109.4917
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",82.8363,0.0828,0.00060916,82.9192,0.2746,0.0017,0.2729,0.027,0.0022,0.0467,inf,108.2869,0.2746,1.2591,0.2729,7.3357,160.8555,12.6829,inf,108.2869
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",79.9277,0.0799,0.00049162,79.9824,0.2543,0.0017,0.2471,0.027,0.0023,0.0476,inf,108.624,0.2543,1.291,0.2471,7.334,166.5424,12.9051,inf,108.624
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",80.1629,0.0802,0.00050879,80.2271,0.2635,0.0017,0.2554,0.0266,0.0022,0.0473,inf,108.6419,0.2635,1.1964,0.2554,7.2191,164.727,12.8346,inf,108.6419
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",78.9779,0.079,0.00043344,79.0352,0.2394,0.0019,0.1704,0.0303,0.0025,0.0499,inf,143.3785,0.2394,1.7359,0.1704,8.2187,183.5268,13.5472,inf,143.3785
"DE_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-wf_0.8-cr_0.9",122.0911,0.1221,0.00069308,122.1862,0.2455,0.0018,0.2451,0.0286,0.0023,0.0476,inf,109.3816,0.2455,1.3931,0.2451,7.7587,166.9916,12.9225,inf,109.3816
