model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5636.0503,5.6361,0.05491805,5636.4609,0.2615,0.0017,0.2569,0.0292,0.0022,0.0472,inf,109.7072,0.2615,1.4876,0.2569,7.9328,164.3782,12.821,inf,109.7072
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5680.4567,5.6805,0.04669714,5680.7331,0.2602,0.0017,0.2564,0.0291,0.0022,0.0473,inf,109.5532,0.2602,1.4636,0.2564,7.9084,164.503,12.8259,inf,109.5532
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5715.7021,5.7157,0.02351809,5715.9936,0.2737,0.0017,0.2701,0.0292,0.0022,0.0468,inf,109.8478,0.2737,1.5621,0.2701,7.9306,161.4627,12.7068,inf,109.8478
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5742.4839,5.7425,0.03523493,5742.7644,0.2688,0.0017,0.2657,0.0288,0.0022,0.047,inf,109.2317,0.2688,1.4293,0.2657,7.8251,162.4445,12.7454,inf,109.2317
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5701.5191,5.7015,0.05131698,5701.7816,0.2759,0.0017,0.2728,0.0288,0.0022,0.0467,inf,109.4228,0.2759,1.4664,0.2728,7.8248,160.872,12.6835,inf,109.4228
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5723.4546,5.7235,0.03779149,5723.7043,0.2636,0.0017,0.2596,0.0291,0.0022,0.0472,inf,109.5893,0.2636,1.4755,0.2596,7.909,163.7867,12.7979,inf,109.5893
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5745.1932,5.7452,0.04640245,5745.6439,0.2753,0.0017,0.272,0.0289,0.0022,0.0468,inf,109.3535,0.2753,1.4491,0.272,7.8441,161.0514,12.6906,inf,109.3535
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5843.7838,5.8438,0.05194306,5844.1784,0.2679,0.0017,0.2641,0.0291,0.0022,0.047,inf,109.5776,0.2679,1.4787,0.2641,7.8942,162.7923,12.759,inf,109.5776
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5805.452,5.8055,0.03982997,5805.9365,0.2651,0.0017,0.2611,0.0292,0.0022,0.0471,inf,109.6632,0.2651,1.4968,0.2611,7.9204,163.4519,12.7848,inf,109.6632
"WOA_LSTM-hs_([7], True)-ac_('elu', 'elu')-do_(0.2,)--ep_1000-ps_50",5485.7425,5.4857,0.03030968,5486.0231,0.2619,0.0017,0.2581,0.0291,0.0022,0.0472,inf,109.5484,0.2619,1.4671,0.2581,7.9051,164.1262,12.8112,inf,109.5484
