model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",78.7838,0.0788,0.00048232,78.8962,0.2745,0.0017,0.2682,0.0295,0.0022,0.0469,inf,109.8249,0.2745,1.5529,0.2682,7.9987,161.8932,12.7237,inf,109.8249
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",73.6798,0.0737,0.0005095,73.7571,0.2828,0.0017,0.2796,0.0289,0.0022,0.0465,inf,109.5051,0.2828,1.5015,0.2796,7.8505,159.372,12.6243,inf,109.5051
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",75.9167,0.0759,0.00051498,75.9733,0.2774,0.0017,0.2747,0.0288,0.0022,0.0467,inf,109.438,0.2774,1.4829,0.2747,7.8191,160.453,12.667,inf,109.438
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",74.735,0.0747,0.00054193,74.8001,0.2763,0.0017,0.2716,0.0291,0.0022,0.0468,inf,109.5759,0.2763,1.504,0.2716,7.9036,161.1388,12.694,inf,109.5759
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",76.1089,0.0761,0.0008564,76.1917,0.2706,0.0017,0.2667,0.0289,0.0022,0.0469,inf,109.3875,0.2706,1.4542,0.2667,7.8546,162.2105,12.7362,inf,109.3875
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",75.7624,0.0758,0.00080514,75.8275,0.277,0.0017,0.2742,0.0288,0.0022,0.0467,inf,109.3567,0.277,1.4626,0.2742,7.8102,160.5574,12.6711,inf,109.3567
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",72.9295,0.0729,0.0005517,72.9922,0.2728,0.0017,0.2698,0.0288,0.0022,0.0468,inf,109.3837,0.2728,1.4631,0.2698,7.8263,161.534,12.7096,inf,109.3837
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",74.8904,0.0749,0.00053525,74.9897,0.2753,0.0017,0.271,0.0293,0.0022,0.0468,inf,109.891,0.2753,1.577,0.271,7.9624,161.2717,12.6993,inf,109.891
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",75.3617,0.0754,0.00051117,75.4243,0.2776,0.0017,0.2747,0.0288,0.0022,0.0467,inf,109.4494,0.2776,1.4841,0.2747,7.8285,160.4499,12.6669,inf,109.4494
"GA_MLP-hs_(7, True)-ac_('elu', 'elu')--ep_1000-ps_50-pc_0.95-pm_0.025",74.2321,0.0742,0.00042677,74.2908,0.276,0.0017,0.2724,0.029,0.0022,0.0468,inf,109.4846,0.276,1.4887,0.2724,7.8684,160.9598,12.687,inf,109.4846
