model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",29.0221,0.029,0.31525278,29.3464,0.1611,0.0042,0.0884,0.0531,0.0055,0.0743,inf,76.1148,0.1611,0.83,0.0884,5.6544,62.5649,7.9098,inf,76.1148
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",29.1125,0.0291,0.34401369,29.4632,0.1544,0.0042,0.084,0.0532,0.0056,0.0745,inf,76.1432,0.1544,0.8288,0.084,5.6619,62.862,7.9286,inf,76.1432
"GRU-1HL-Gru1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",28.9986,0.029,0.34827328,29.3534,0.1689,0.0042,0.0939,0.053,0.0055,0.0741,inf,75.9322,0.1689,0.823,0.0939,5.6408,62.1834,7.8856,inf,75.9322
"GRU-1HL-Gru1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",29.5817,0.0296,0.37003255,29.9623,0.1732,0.0042,0.0972,0.053,0.0055,0.074,inf,75.9616,0.1732,0.8258,0.0972,5.6381,61.9568,7.8713,inf,75.9616
"GRU-1HL-Gru1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",28.7637,0.0288,0.33920312,29.1098,0.1785,0.0041,0.1068,0.0524,0.0054,0.0736,inf,75.4185,0.1785,0.8146,0.1068,5.5724,61.3027,7.8296,inf,75.4185
"GRU-1HL-Gru1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",29.4525,0.0295,0.34975481,29.8094,0.1774,0.0041,0.1072,0.0524,0.0054,0.0736,inf,75.4483,0.1774,0.8145,0.1072,5.5721,61.2756,7.8279,inf,75.4483
"GRU-1HL-Gru1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",31.8513,0.0319,0.33208156,32.1897,0.1794,0.0041,0.1115,0.052,0.0054,0.0734,inf,74.9624,0.1794,0.7989,0.1115,5.5312,60.9772,7.8088,inf,74.9624
"GRU-1HL-Gru1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",29.1919,0.0292,0.31241131,29.5121,0.1683,0.0042,0.095,0.053,0.0055,0.0741,inf,75.9641,0.1683,0.8272,0.095,5.6386,62.112,7.8811,inf,75.9641
"GRU-1HL-Gru1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",35.4235,0.0354,0.43258047,35.8628,0.1823,0.0041,0.1132,0.052,0.0054,0.0733,inf,75.0632,0.1823,0.8051,0.1132,5.533,60.8599,7.8013,inf,75.0632
"GRU-1HL-Gru1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",41.3337,0.0413,0.33573842,41.6804,0.1801,0.0041,0.1097,0.0523,0.0054,0.0734,inf,75.3833,0.1801,0.814,0.1097,5.5611,61.0979,7.8165,inf,75.3833
