model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"MLNN1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",18.3118,0.0183,0.16147876,18.4806,0.1549,0.0042,0.0897,0.0522,0.0055,0.0743,inf,75.0032,0.1549,0.7717,0.0897,5.5527,62.4712,7.9039,inf,75.0032
"MLNN1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",16.7168,0.0167,0.24766994,16.9713,0.1722,0.0042,0.095,0.0528,0.0055,0.0741,inf,75.6795,0.1722,0.8046,0.095,5.6236,62.1117,7.8811,inf,75.6795
"MLNN1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",17.6724,0.0177,0.23319554,17.9365,0.1665,0.0042,0.0916,0.0528,0.0055,0.0742,inf,75.5055,0.1665,0.7951,0.0916,5.6193,62.3463,7.896,inf,75.5055
"MLNN1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",17.0204,0.017,0.15926862,17.2099,0.1756,0.0042,0.0957,0.0531,0.0055,0.074,inf,75.9845,0.1756,0.8213,0.0957,5.6561,62.061,7.8779,inf,75.9845
"MLNN1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",15.1974,0.0152,0.13909006,15.3426,0.1595,0.0042,0.0819,0.0532,0.0056,0.0746,inf,75.9293,0.1595,0.8098,0.0819,5.6642,63.0117,7.938,inf,75.9293
"MLNN1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",17.6274,0.0176,0.1755507,17.8325,0.18,0.0041,0.1054,0.0526,0.0054,0.0736,inf,75.6236,0.18,0.8075,0.1054,5.5983,61.3935,7.8354,inf,75.6236
"MLNN1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",17.3713,0.0174,0.16352201,17.5603,0.1635,0.0041,0.0968,0.0522,0.0055,0.074,inf,74.8251,0.1635,0.7726,0.0968,5.5569,61.9854,7.8731,inf,74.8251
"MLNN1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",12.4796,0.0125,0.14922738,12.6355,0.1566,0.0042,0.0832,0.053,0.0056,0.0745,inf,75.5958,0.1566,0.7918,0.0832,5.6368,62.9222,7.9323,inf,75.5958
"MLNN1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",17.1926,0.0172,0.15775824,17.3796,0.1714,0.0042,0.0953,0.053,0.0055,0.074,inf,75.7278,0.1714,0.8031,0.0953,5.6366,62.0911,7.8798,inf,75.7278
"MLNN1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse",18.4503,0.0185,0.18327355,18.6667,0.1661,0.0041,0.1031,0.0516,0.0054,0.0737,inf,74.5265,0.1661,0.7677,0.1031,5.4933,61.5536,7.8456,inf,74.5265
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,min,0.1549,0.7677,0.0819,5.4933,61.3935,7.8354,0,74.5265
,,,,,,,,,,,,max,0.18,0.8213,0.1054,5.6642,63.0117,7.938,0,75.9845
,,,,,,,,,,,,mean,0.16663,0.79452,0.09377,5.60378,62.19477,7.88631,#DIV/0!,75.44008
,,,,,,,,,,,,std,0.008247026,0.018326168,0.007549547,0.053987546,0.51944573,0.032920998,#DIV/0!,0.487822271
,,,,,,,,,,,,cv,0.049493047,0.02306571,0.08051133,0.00963413,0.00835192,0.004174449,#DIV/0!,0.006466354
