model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"RNN-1HL-Rnn1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",23.9802,0.024,0.38442755,24.3718,0.1367,0.0043,0.0668,0.0536,0.0057,0.0752,inf,76.3853,0.1367,0.8304,0.0668,5.7074,64.0437,8.0027,inf,76.3853
"RNN-1HL-Rnn1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",25.9151,0.0259,0.28878975,26.2111,0.1335,0.0043,0.0596,0.0541,0.0057,0.0755,inf,76.736,0.1335,0.8394,0.0596,5.7546,64.5404,8.0337,inf,76.736
"RNN-1HL-Rnn1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",26.5896,0.0266,0.29011488,26.8926,0.1361,0.0043,0.0671,0.0536,0.0057,0.0752,inf,76.4102,0.1361,0.8327,0.0671,5.7062,64.0265,8.0017,inf,76.4102
"RNN-1HL-Rnn1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",24.9111,0.0249,0.30534983,25.223,0.1421,0.0042,0.0765,0.0531,0.0056,0.0748,inf,75.9254,0.1421,0.8163,0.0765,5.646,63.3799,7.9612,inf,75.9254
"RNN-1HL-Rnn1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",24.4564,0.0245,0.30660629,24.7718,0.1232,0.0043,0.053,0.054,0.0057,0.0758,inf,76.5714,0.1232,0.8307,0.053,5.7492,64.9924,8.0618,inf,76.5714
"RNN-1HL-Rnn1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",24.3651,0.0244,0.30535626,24.677,0.1196,0.0043,0.0519,0.0539,0.0057,0.0758,inf,76.4369,0.1196,0.8256,0.0519,5.7362,65.0655,8.0663,inf,76.4369
"RNN-1HL-Rnn1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",25.6972,0.0257,0.38833618,26.0928,0.1368,0.0043,0.0693,0.0534,0.0056,0.0751,inf,76.265,0.1368,0.8279,0.0693,5.6882,63.8738,7.9921,inf,76.265
"RNN-1HL-Rnn1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",24.7651,0.0248,0.4753406,25.247,0.1347,0.0043,0.066,0.0535,0.0057,0.0752,inf,76.2733,0.1347,0.8249,0.066,5.6988,64.1012,8.0063,inf,76.2733
"RNN-1HL-Rnn1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",24.0258,0.024,0.31049442,24.343,0.1359,0.0043,0.0658,0.0536,0.0057,0.0752,inf,76.3718,0.1359,0.8291,0.0658,5.7092,64.1124,8.007,inf,76.3718
"RNN-1HL-Rnn1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",25.1278,0.0251,0.30732179,25.442,0.1494,0.0042,0.0782,0.0533,0.0056,0.0747,inf,76.2052,0.1494,0.8271,0.0782,5.6758,63.2637,7.9538,inf,76.2052
