model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",46.2514,0.0463,0.70506167,46.963,0.1529,0.0042,0.0802,0.0534,0.0056,0.0747,inf,76.2922,0.1529,0.83,0.0802,5.6844,63.1271,7.9453,inf,76.2922
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",43.8209,0.0438,0.75819182,44.6133,0.1444,0.0043,0.0732,0.0535,0.0056,0.0749,inf,76.311,0.1444,0.8292,0.0732,5.6945,63.6064,7.9754,inf,76.311
"LSTM-1HL-Lstm1HL-run_2-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",45.3216,0.0453,0.50696516,45.835,0.1421,0.0043,0.0703,0.0536,0.0056,0.0751,inf,76.3676,0.1421,0.8296,0.0703,5.7068,63.8037,7.9877,inf,76.3676
"LSTM-1HL-Lstm1HL-run_3-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",24.2731,0.0243,0.25155354,24.531,0.1417,0.0043,0.0718,0.0534,0.0056,0.075,inf,76.0988,0.1417,0.8197,0.0718,5.6794,63.7017,7.9813,inf,76.0988
"LSTM-1HL-Lstm1HL-run_4-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",24.5463,0.0245,0.26925063,24.8218,0.1394,0.0043,0.0689,0.0535,0.0056,0.0751,inf,76.2774,0.1394,0.8252,0.0689,5.6988,63.9017,7.9939,inf,76.2774
"LSTM-1HL-Lstm1HL-run_5-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",24.5386,0.0245,0.26980472,24.8151,0.1326,0.0043,0.064,0.0535,0.0057,0.0753,inf,76.1414,0.1326,0.8188,0.064,5.698,64.2381,8.0149,inf,76.1414
"LSTM-1HL-Lstm1HL-run_6-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",22.932,0.0229,0.25208926,23.1912,0.1439,0.0043,0.0673,0.054,0.0057,0.0752,inf,76.686,0.1439,0.8391,0.0673,5.7464,64.0092,8.0006,inf,76.686
"LSTM-1HL-Lstm1HL-run_7-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",33.7404,0.0337,0.2348454,33.9816,0.1399,0.0043,0.0705,0.0534,0.0056,0.075,inf,76.1491,0.1399,0.8214,0.0705,5.6842,63.7913,7.9869,inf,76.1491
"LSTM-1HL-Lstm1HL-run_8-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",35.418,0.0354,0.33077574,35.7592,0.1452,0.0042,0.0766,0.0532,0.0056,0.0748,inf,75.9764,0.1452,0.8173,0.0766,5.6602,63.3716,7.9606,inf,75.9764
"LSTM-1HL-Lstm1HL-run_9-hs_(20, True)-ep_1000-bs_64-lr_0.0001-ac_('elu', 'elu')-op_Adam-lo_mse-dr_(0.2,)",34.9247,0.0349,0.33756971,35.2698,0.145,0.0043,0.0711,0.0537,0.0056,0.075,inf,76.4154,0.145,0.831,0.0711,5.7131,63.7466,7.9841,inf,76.4154
