Epoch,MLP,RNN,LSTM,GA-MLP,DE-MLP,FPA-MLP,PSO-MLP,WOA-MLP,WDO-MLP,MVO-MLP,EO-MLP,NRO-MLP
20,0.018238355,0.019386383,0.018305714,0.017379038,0.024192143,0.018158526,0.017443904,0.017099978,0.016954872,0.019303028,0.017002622,0.018266943
21,0.018118345,0.01975062,0.018323838,0.016865774,0.024192143,0.018158526,0.017443904,0.017099978,0.016954872,0.019303028,0.017002622,0.017878343
22,0.017652571,0.019396165,0.018306504,0.016865774,0.024192143,0.018158526,0.017443904,0.017086456,0.016954872,0.019303028,0.017002622,0.017878343
23,0.01753456,0.019223378,0.0182729,0.016865774,0.024192143,0.018158526,0.017443904,0.017082041,0.016954872,0.019303028,0.017002622,0.017878343
24,0.017297684,0.01949998,0.018208014,0.016865774,0.024192143,0.018158526,0.017443904,0.017082041,0.016954872,0.019303028,0.016940361,0.017878343
25,0.018012645,0.019348632,0.018131138,0.016865774,0.024192143,0.018158526,0.017443904,0.017082041,0.016954872,0.019303028,0.016940361,0.017878343
26,0.017449727,0.019342726,0.018058837,0.016865774,0.024192143,0.018158526,0.017443904,0.017082041,0.016907553,0.019303028,0.016940361,0.017701812
27,0.017745468,0.019334251,0.018290643,0.016865774,0.024192143,0.018158526,0.017443904,0.017082041,0.016907553,0.019303028,0.016940361,0.017701812
28,0.017155855,0.01962272,0.018396037,0.016865774,0.024192143,0.018158526,0.017443904,0.017082041,0.016900315,0.019303028,0.016940361,0.017701812
29,0.017380392,0.018986886,0.018605681,0.016865774,0.024192143,0.018158526,0.017443904,0.017082041,0.016900315,0.019303028,0.016930821,0.017701812
30,0.017687019,0.018862184,0.018113185,0.016865774,0.024192143,0.018158526,0.017443904,0.017082041,0.016900315,0.019303028,0.016911032,0.017680816
31,0.01749679,0.018982001,0.018045404,0.016865774,0.024192143,0.018158526,0.017443904,0.017081733,0.016900315,0.019303028,0.016886588,0.017680816
32,0.017186611,0.019057416,0.018125703,0.016865774,0.024192143,0.018158526,0.017443904,0.017081733,0.016900315,0.019303028,0.016880964,0.017680816
33,0.01726796,0.019031825,0.018152392,0.016865774,0.024192143,0.018158526,0.017443904,0.017081733,0.016900315,0.018821366,0.016880964,0.017087257
34,0.017320338,0.019331812,0.018153543,0.016865774,0.024192143,0.018158526,0.017443904,0.017081733,0.016900315,0.018821366,0.016880964,0.017087257
35,0.017142686,0.01952059,0.018282271,0.016865774,0.024192143,0.018158526,0.017443904,0.017081733,0.016900315,0.018821366,0.016880964,0.017087257
36,0.017031297,0.019292521,0.018185239,0.016865774,0.024192143,0.018158526,0.017443904,0.017081733,0.016900315,0.018821366,0.016880964,0.017087257
37,0.017352377,0.018922334,0.018131752,0.016865774,0.024192143,0.018158526,0.017443904,0.017081251,0.016900315,0.018821366,0.016880964,0.017087257
38,0.017267349,0.018734495,0.018098101,0.016865774,0.024192143,0.018158526,0.017443904,0.01707924,0.016900315,0.018821366,0.016880964,0.017087257
39,0.0169467,0.018720219,0.018273928,0.016865774,0.024192143,0.018158526,0.017443904,0.017077648,0.016900315,0.018821366,0.016880964,0.017087257
40,0.017077345,0.018767618,0.018170093,0.016865774,0.024192143,0.018158526,0.017443904,0.017077648,0.016900315,0.018821366,0.016880964,0.017087257
41,0.017054726,0.018987506,0.018112073,0.016865774,0.024192143,0.018158526,0.017443904,0.017077631,0.016900315,0.018821366,0.016880964,0.017087257
42,0.017012001,0.018889576,0.018178397,0.016865774,0.024192143,0.018158526,0.017443904,0.017077631,0.016900315,0.018821366,0.016880964,0.017087257
43,0.017013492,0.019394192,0.01803779,0.016865774,0.024192143,0.018158526,0.017443904,0.017077631,0.016900315,0.018821366,0.016880964,0.017087257
44,0.017219267,0.019049624,0.018147105,0.016865774,0.024192143,0.018158526,0.017443904,0.017077144,0.016900315,0.018821366,0.016880964,0.017087257
45,0.017088538,0.019064475,0.018293369,0.016865774,0.024192143,0.018158526,0.017443904,0.017076559,0.016900315,0.018821366,0.016880964,0.017087257
46,0.017257138,0.01918407,0.018302125,0.016865774,0.024192143,0.018158526,0.017443904,0.017076559,0.016900315,0.018821366,0.016880964,0.017087257
47,0.01703263,0.019231893,0.018314581,0.016865774,0.024192143,0.018158526,0.017443904,0.017076559,0.016900315,0.018821366,0.016880964,0.017087257
48,0.017383677,0.018788586,0.018259969,0.016865774,0.024192143,0.018158526,0.017443904,0.017076559,0.016900315,0.018821366,0.016880964,0.017087257
49,0.017233431,0.018803753,0.018138153,0.016865774,0.024192143,0.018158526,0.017443904,0.017076559,0.016900315,0.018821366,0.016880964,0.017087257
50,0.017305342,0.019024263,0.018225308,0.016865774,0.024192143,0.018158526,0.017443904,0.017076559,0.016900315,0.018821366,0.016880964,0.017087257
51,0.016879605,0.019115759,0.018252931,0.016865774,0.024192143,0.018158526,0.017443904,0.017076559,0.016900315,0.018821366,0.016880964,0.017087257
52,0.016948048,0.018593619,0.018357342,0.016865774,0.024192143,0.018158526,0.017443904,0.017076476,0.016900315,0.018821366,0.016880964,0.017087257
53,0.017039077,0.018836892,0.018152422,0.016865774,0.024192143,0.018158526,0.017443904,0.017076476,0.016900315,0.018821366,0.016880964,0.017087257
54,0.017203763,0.018737798,0.018055788,0.016865774,0.024192143,0.018158526,0.017443904,0.017076335,0.016900315,0.018821366,0.016880964,0.017087257
55,0.017242345,0.018774398,0.01809543,0.016865774,0.024192143,0.018158526,0.017443904,0.017076335,0.016900315,0.018821366,0.016880964,0.017087257
56,0.017018408,0.018669136,0.018168309,0.016865774,0.024192143,0.018158526,0.017443904,0.017076335,0.016900315,0.018821366,0.016879226,0.017087257
57,0.017035283,0.019140309,0.017924286,0.016865774,0.024192143,0.018158526,0.017443904,0.017076335,0.016900315,0.018821366,0.016874577,0.017087257
58,0.01739447,0.018137337,0.018149631,0.016865774,0.024192143,0.018158526,0.017443904,0.017076335,0.016900315,0.018821366,0.016874577,0.017087257
59,0.017280065,0.01874981,0.017974294,0.016865774,0.024192143,0.018158526,0.017443904,0.017076335,0.016900315,0.018821366,0.016874577,0.017087257
60,0.017111537,0.018687588,0.018022591,0.016865774,0.024192143,0.018158526,0.017443904,0.017075558,0.016900315,0.018821366,0.016874577,0.017087257
61,0.017652346,0.018645674,0.018057826,0.016865774,0.024192143,0.018158526,0.017443904,0.017075558,0.016900315,0.018821366,0.016874577,0.017087257
62,0.016876753,0.018425474,0.018037727,0.016865774,0.024192143,0.018158526,0.017443904,0.017074972,0.016900315,0.018821366,0.016874577,0.017087257
63,0.017123574,0.018775866,0.018186372,0.016865774,0.024192143,0.018158526,0.017226959,0.017074946,0.016900315,0.018821366,0.016874577,0.017087257
64,0.016918344,0.018623889,0.017956323,0.016865774,0.024192143,0.018158526,0.017226959,0.017073668,0.016900315,0.018821366,0.016874577,0.017087257
65,0.017252127,0.018872292,0.018280822,0.016865774,0.024192143,0.018158526,0.017226959,0.017073668,0.016900315,0.018821366,0.01687008,0.017087257
66,0.01676842,0.018528828,0.018014509,0.016865774,0.021669545,0.018158526,0.017226959,0.017073668,0.016900315,0.018821366,0.01687008,0.017087257
67,0.016990019,0.018958891,0.018126775,0.016865774,0.021669545,0.018158526,0.017194579,0.017073668,0.016900315,0.018821366,0.01687008,0.017087257
68,0.017251502,0.018885595,0.017992575,0.016865774,0.021669545,0.018158526,0.017194579,0.017073668,0.016900315,0.018821366,0.01687008,0.017006264
69,0.016913136,0.018300542,0.018194743,0.016865774,0.021669545,0.018158526,0.017194579,0.017073668,0.016900315,0.018821366,0.01687008,0.017006264
70,0.017095236,0.018327775,0.018043953,0.016865774,0.019970347,0.018158526,0.017177831,0.017073668,0.016900315,0.018821366,0.01687008,0.017006264
71,0.016933156,0.018479105,0.018113911,0.016865774,0.019970347,0.018158526,0.017177831,0.017073532,0.016900315,0.018821366,0.01687008,0.017006264
72,0.016779126,0.018463334,0.017887399,0.016865774,0.019970347,0.018158526,0.017177831,0.017073532,0.016900315,0.018142391,0.01687008,0.017006264
73,0.01729123,0.018311774,0.018020707,0.016865774,0.019970347,0.018158526,0.017177831,0.017073456,0.016900315,0.018142391,0.01684255,0.017006264
74,0.017325689,0.019051826,0.018015866,0.016865774,0.019970347,0.018158526,0.017177831,0.017057603,0.016900315,0.018142391,0.01684255,0.017006264
75,0.017076708,0.018698923,0.017950746,0.016865774,0.019970347,0.018158526,0.017177831,0.017045029,0.016900315,0.018142391,0.01684255,0.017006264
76,0.017231316,0.018771254,0.017986726,0.016865774,0.019970347,0.018158526,0.016979592,0.017045029,0.016900315,0.018142391,0.01684255,0.017006264
77,0.017289168,0.018682721,0.018033189,0.016865774,0.019970347,0.018158526,0.016979592,0.017045029,0.016900315,0.018142391,0.01684255,0.017006264
78,0.017151,0.018404545,0.018152376,0.016865774,0.019970347,0.018158526,0.016979592,0.017045029,0.016900315,0.018142391,0.01684255,0.016991408
79,0.016832853,0.018490753,0.018166779,0.016865774,0.019970347,0.018153481,0.016979592,0.017042095,0.016900315,0.018142391,0.01684255,0.016991408
80,0.017092953,0.01857266,0.018067197,0.016865774,0.019970347,0.018153481,0.016979592,0.017042095,0.016900315,0.018142391,0.01684255,0.016797182
81,0.017008533,0.018271872,0.017996881,0.016865774,0.019970347,0.018153481,0.016979592,0.017042095,0.016900315,0.018142391,0.01684255,0.016797182
82,0.016852863,0.018306996,0.018066481,0.016865774,0.019970347,0.018153481,0.016979182,0.017041403,0.016900315,0.018142391,0.01684255,0.016797182
83,0.017323932,0.018695994,0.01824407,0.016865774,0.019970347,0.018153481,0.016979182,0.017041372,0.016900315,0.018142391,0.01684255,0.016797182
84,0.016902176,0.018686364,0.018054411,0.016865774,0.019970347,0.018059081,0.016979182,0.017041372,0.016900315,0.018142391,0.01684255,0.016797182
85,0.016809409,0.018224115,0.017966503,0.016865774,0.019970347,0.018059081,0.016979182,0.017041157,0.016900315,0.018142391,0.01684255,0.016797182
86,0.017141389,0.018426093,0.018316736,0.016865774,0.019970347,0.018059081,0.016979182,0.017040975,0.016900315,0.018142391,0.01684255,0.016797182
87,0.016925176,0.018592481,0.01800494,0.016865774,0.019970347,0.018059081,0.016979182,0.017040975,0.016900315,0.018142391,0.01684255,0.016797182
88,0.017022148,0.01834095,0.018135349,0.016865774,0.019970347,0.018059081,0.016979182,0.017040975,0.016900315,0.018142391,0.01684255,0.016797182
89,0.017074857,0.018521679,0.018052877,0.016865774,0.019970347,0.018059081,0.016979182,0.017040564,0.016900315,0.018142391,0.016832271,0.016797182
90,0.016922206,0.018272421,0.01810536,0.016865774,0.019970347,0.018059081,0.016979182,0.017040564,0.016900315,0.018142391,0.016832271,0.016797182
91,0.016996035,0.018370155,0.017917164,0.016865774,0.019970347,0.018059081,0.016979182,0.017040564,0.016900315,0.018142391,0.016831332,0.016797182
92,0.017169296,0.018212395,0.018081948,0.016865774,0.019970347,0.018059081,0.016979182,0.017040363,0.016900315,0.017854088,0.016817044,0.016797182
93,0.017074032,0.018118002,0.018072872,0.016865774,0.019970347,0.018059081,0.016979182,0.01703953,0.016900315,0.017854088,0.016817044,0.016797182
94,0.017133205,0.018303896,0.018018616,0.016865774,0.019970347,0.018059081,0.016979182,0.017038572,0.016900315,0.017854088,0.016817044,0.016797182
95,0.016991437,0.018044098,0.017953951,0.016865774,0.019970347,0.018059081,0.016979182,0.017038572,0.016900315,0.017854088,0.016817044,0.016797182
96,0.016940694,0.018505618,0.017979055,0.016865774,0.019970347,0.018059081,0.016979182,0.017038397,0.016900315,0.017854088,0.016817044,0.016797182
97,0.017021138,0.018272762,0.018087393,0.016865774,0.019970347,0.018059081,0.016979182,0.017038397,0.016900315,0.017854088,0.016817044,0.016797182
98,0.017075563,0.018096772,0.018219309,0.016865774,0.019970347,0.018059081,0.01693738,0.017037813,0.016900315,0.017854088,0.016817044,0.016797182
99,0.016850396,0.018690425,0.017956048,0.016865774,0.019970347,0.018059081,0.01693738,0.017037813,0.016900315,0.017854088,0.016817044,0.016797182
100,0.017046248,0.018359133,0.018285966,0.016865774,0.019970347,0.018059081,0.01693738,0.017037813,0.016900315,0.017854088,0.016817044,0.016797182
101,0.016977223,0.018175684,0.018009769,0.016865774,0.019970347,0.018059081,0.01693738,0.01703541,0.016900315,0.017854088,0.016817044,0.016797182
102,0.017395822,0.018009102,0.017955067,0.016865774,0.019970347,0.018059081,0.01693738,0.01703541,0.016900315,0.017854088,0.016817044,0.016797182
103,0.017190897,0.018211371,0.017921076,0.016865774,0.019970347,0.018059081,0.01693738,0.017034039,0.016900315,0.017854088,0.016817044,0.016797182
104,0.017166792,0.01841161,0.018046945,0.016865774,0.019970347,0.018059081,0.01693738,0.017031401,0.016900315,0.017854088,0.016817044,0.016797182
105,0.017040656,0.018372744,0.018061211,0.016865774,0.019970347,0.018059081,0.01693738,0.017031075,0.016900315,0.017854088,0.016817044,0.016797182
106,0.017202824,0.018189981,0.018042898,0.016865774,0.019970347,0.018059081,0.01693738,0.017031075,0.016900315,0.017854088,0.016817044,0.016797182
107,0.016860459,0.018475379,0.018256824,0.016865774,0.019970347,0.018059081,0.01693738,0.017031075,0.016900315,0.017854088,0.016817044,0.016797182
108,0.017197962,0.0184876,0.017997182,0.016865774,0.019970347,0.018059081,0.01693738,0.017031075,0.016900315,0.017854088,0.016817044,0.016797182
109,0.017124725,0.018934662,0.017974038,0.016865774,0.019970347,0.018059081,0.01693738,0.017031075,0.016900315,0.017854088,0.016817044,0.016797182
110,0.017237898,0.018527286,0.017985491,0.016865774,0.019970347,0.018059081,0.01693738,0.017031075,0.016900315,0.017854088,0.016817044,0.016797182
111,0.017057416,0.01802672,0.017997223,0.016865774,0.019970347,0.018059081,0.01693738,0.017031075,0.016900315,0.017854088,0.016817044,0.016797182
112,0.016837875,0.018077849,0.017983436,0.016865774,0.019970347,0.018059081,0.01693738,0.017031073,0.016900315,0.017854088,0.016817044,0.016797182
113,0.017114686,0.018332726,0.018050277,0.016865774,0.019970347,0.018059081,0.01693738,0.017031073,0.016900315,0.017854088,0.016817044,0.016797182
114,0.017135518,0.018193875,0.018129827,0.016865774,0.019970347,0.018059081,0.01693738,0.017030752,0.016900315,0.017854088,0.016817044,0.016797182
115,0.017042174,0.017891949,0.018183966,0.016865774,0.019970347,0.018059081,0.01693738,0.017030752,0.016900315,0.017854088,0.016817044,0.016797182
116,0.017073952,0.018523098,0.018224074,0.016865774,0.019970347,0.018059081,0.01693738,0.017029692,0.016900315,0.017854088,0.016817044,0.016797182
117,0.017199128,0.018597953,0.018104312,0.016865774,0.019970347,0.018059081,0.01693738,0.017029692,0.016900315,0.017854088,0.016817044,0.016797182
118,0.017173164,0.018134883,0.017932066,0.016865774,0.019970347,0.018059081,0.01693738,0.017029123,0.016900315,0.017854088,0.016817044,0.016797182
119,0.016791888,0.018144304,0.01808333,0.016865774,0.019970347,0.018059081,0.01693738,0.017029123,0.016900315,0.017854088,0.016817044,0.016797182
120,0.017197505,0.018300011,0.017907958,0.016865774,0.019970347,0.018059081,0.01693738,0.017028499,0.016900315,0.017854088,0.016817044,0.016797182
121,0.01701438,0.018033317,0.01794159,0.016865774,0.019970347,0.018059081,0.01693738,0.017028441,0.016900315,0.017854088,0.016817044,0.016797182
122,0.016901538,0.017822658,0.018184025,0.016865774,0.019970347,0.018059081,0.01693738,0.017028441,0.016900315,0.017854088,0.016817044,0.016797182
123,0.016963444,0.018018517,0.018036096,0.016865774,0.019970347,0.018059081,0.01693738,0.017027902,0.016900315,0.017854088,0.016817044,0.016797182
124,0.017090322,0.018465163,0.018055807,0.016865774,0.019970347,0.018059081,0.01693738,0.017027667,0.016900315,0.017152746,0.016817044,0.016797182
125,0.017676241,0.018179929,0.017887569,0.016865774,0.019970347,0.018059081,0.01693738,0.017027132,0.016900315,0.017152746,0.016817044,0.016797182
126,0.016917282,0.018246817,0.018145512,0.016865774,0.019970347,0.018059081,0.01693738,0.017027132,0.016900315,0.017152746,0.016817044,0.016797182
127,0.017083333,0.018394401,0.01819468,0.016865774,0.019970347,0.018059081,0.01693738,0.017027132,0.016900315,0.017152746,0.016817044,0.016797182
128,0.016764193,0.018002697,0.018094097,0.016865774,0.019970347,0.018059081,0.016923138,0.017027132,0.016900315,0.017152746,0.016817044,0.016797182
129,0.017042264,0.017927168,0.018018248,0.016865774,0.019970347,0.018045149,0.016923138,0.017025871,0.016900315,0.017152746,0.016817044,0.016797182
130,0.01723832,0.01824114,0.018001512,0.016865774,0.019970347,0.018045149,0.016922906,0.017025871,0.016900315,0.017152746,0.016817044,0.016797182
131,0.017171659,0.018576387,0.017976783,0.016865774,0.019970347,0.018045149,0.016922906,0.017025871,0.016900315,0.017152746,0.016817044,0.016797182
132,0.017179827,0.018131775,0.017926698,0.016865774,0.019970347,0.018045149,0.016922906,0.017025871,0.016900315,0.017152746,0.016817044,0.016797182
133,0.017189022,0.018345613,0.01821103,0.016865774,0.019970347,0.018045149,0.016895594,0.017025871,0.016900315,0.017152746,0.016817044,0.016797182
134,0.016877497,0.018146356,0.017954939,0.016865774,0.019970347,0.018024584,0.016895594,0.017025385,0.016900315,0.017152746,0.016817044,0.016797182
135,0.016953059,0.018422647,0.018032836,0.016865774,0.019970347,0.018024584,0.016895594,0.017024632,0.016900315,0.017152746,0.016817044,0.016797182
136,0.017103202,0.018112135,0.018082364,0.016865774,0.019970347,0.018010638,0.016895594,0.017024632,0.016900315,0.017152746,0.016817044,0.016797182
137,0.016931746,0.017865494,0.018164003,0.016865774,0.019970347,0.018000707,0.016895594,0.01702068,0.016900315,0.017152746,0.016817044,0.016797182
138,0.017023273,0.018146995,0.018055423,0.016865774,0.019970347,0.018000707,0.016895594,0.017017118,0.016900315,0.017152746,0.016817044,0.016797182
139,0.016970246,0.018404759,0.018044901,0.016865774,0.019970347,0.018000707,0.016895594,0.017017118,0.016900315,0.017152746,0.016817044,0.016797182
140,0.016902381,0.017924814,0.018120959,0.016865774,0.019970347,0.018000707,0.016895594,0.017017118,0.016900315,0.017152746,0.016817044,0.016797182
141,0.017446919,0.018220392,0.017928445,0.016865774,0.019970347,0.018000707,0.016895594,0.017016689,0.016900315,0.017152746,0.016817044,0.016797182
142,0.016917251,0.018254137,0.018060515,0.016865774,0.019970347,0.018000707,0.016895594,0.017016458,0.016900315,0.017152746,0.016817044,0.016797182
143,0.017165646,0.0183478,0.018143767,0.016865774,0.019970347,0.018000707,0.016895594,0.017016458,0.016900315,0.017152746,0.016817044,0.016797182
144,0.016854751,0.018636043,0.017919386,0.016865774,0.019970347,0.018000707,0.016895594,0.017016343,0.016900315,0.017152746,0.016817044,0.016797182
145,0.017185504,0.018135515,0.017881956,0.016865774,0.019970347,0.018000707,0.016895594,0.017015921,0.016900315,0.017152746,0.016817044,0.016797182
146,0.01721237,0.018028116,0.018185123,0.016865774,0.019937186,0.018000707,0.016895594,0.017015228,0.016900315,0.017152746,0.016817044,0.016797182
147,0.017269595,0.01809107,0.018003361,0.016865774,0.019937186,0.018000707,0.016895594,0.017015193,0.016900315,0.017152746,0.016817044,0.016797182
148,0.016911585,0.017723277,0.018189096,0.016865774,0.019937186,0.018000707,0.016895594,0.017015193,0.016900315,0.017152746,0.016817044,0.016797182
149,0.017102433,0.018056802,0.017949733,0.016865774,0.019937186,0.018000707,0.016895594,0.017015193,0.016900315,0.017152746,0.016817044,0.016797182
150,0.016875194,0.01781685,0.018070869,0.016865774,0.019937186,0.018000707,0.016895594,0.017015193,0.016900315,0.017152746,0.016817044,0.016797182
151,0.017263397,0.018171049,0.017938704,0.016865774,0.019937186,0.018000707,0.016895594,0.017015193,0.016900315,0.017152746,0.016817044,0.016797182
152,0.016846673,0.018514174,0.017924714,0.016865774,0.019937186,0.018000707,0.016895594,0.017015193,0.016900315,0.017152746,0.016817044,0.016797182
153,0.017122519,0.018110406,0.017959798,0.016865774,0.019937186,0.018000707,0.016895594,0.017015193,0.016900315,0.017152746,0.016808855,0.016797182
154,0.016925371,0.018162615,0.017978423,0.016865774,0.019937186,0.018000707,0.016895594,0.017014644,0.016900315,0.017152746,0.016808855,0.016797182
155,0.01717442,0.018193253,0.017877088,0.016865774,0.019937186,0.018000707,0.016895594,0.017014181,0.016900315,0.017152746,0.016808855,0.016797182
156,0.016905504,0.017720434,0.018196003,0.016865774,0.019937186,0.018000707,0.016895594,0.017014181,0.016900315,0.017152746,0.016808855,0.016797182
157,0.017581388,0.018348621,0.018115845,0.016865774,0.019937186,0.018000707,0.016894243,0.017014181,0.016900315,0.017152746,0.016808855,0.016797182
158,0.017156718,0.018461559,0.017987954,0.016865774,0.019937186,0.018000707,0.016865689,0.017014181,0.016900315,0.017152746,0.016808855,0.016797182
159,0.016925651,0.017851948,0.017979438,0.016865774,0.019937186,0.018000707,0.016865689,0.017014181,0.016900315,0.017152746,0.016808855,0.016797182
160,0.016980411,0.018021409,0.018148775,0.016865774,0.019937186,0.018000707,0.016865689,0.017014063,0.016900315,0.017152746,0.016808855,0.016797182
161,0.016944091,0.01797831,0.017956031,0.016865774,0.019937186,0.017993503,0.016865689,0.017014063,0.016900315,0.017152746,0.016808855,0.016797182
162,0.017008824,0.017914556,0.017983411,0.016865774,0.019937186,0.017993503,0.016865689,0.017014063,0.016900315,0.017152746,0.016808855,0.016797182
163,0.017272566,0.018488635,0.017971546,0.016865774,0.019937186,0.017993503,0.016865689,0.01701336,0.016900315,0.017152746,0.016808855,0.016797182
164,0.017071527,0.018414421,0.017908278,0.016865774,0.019937186,0.017993503,0.016865689,0.017011742,0.016900315,0.017152746,0.016808855,0.016797182
165,0.017088518,0.018798412,0.018080965,0.016865774,0.019937186,0.017988549,0.016845123,0.017011742,0.016900315,0.017152746,0.016808855,0.016758998
166,0.016776104,0.01802264,0.01792901,0.016865774,0.019937186,0.017988549,0.016845123,0.017011636,0.016900315,0.017152746,0.016808855,0.016758998
167,0.01719643,0.018179863,0.018056553,0.016865774,0.019937186,0.017988549,0.016845123,0.017011636,0.016900315,0.017152746,0.016808855,0.016758998
168,0.017004712,0.018503655,0.017897114,0.016865774,0.019937186,0.017988549,0.016845123,0.017011636,0.016900315,0.017152746,0.016808855,0.016758998
169,0.017039087,0.018419083,0.017955834,0.016865774,0.019937186,0.017988549,0.016845123,0.017011051,0.016900315,0.017152746,0.016808855,0.016758998
170,0.017393113,0.017692955,0.018060771,0.016865774,0.019937186,0.017988549,0.016843215,0.017011051,0.016900315,0.017152746,0.016808855,0.016758998
171,0.017046854,0.017840357,0.018046927,0.016865774,0.019937186,0.017988549,0.016820115,0.017011051,0.016900315,0.017152746,0.016808855,0.016758998
172,0.01695646,0.018177689,0.017956084,0.016865774,0.018808007,0.017988549,0.016800062,0.017011051,0.016900315,0.017152746,0.016808855,0.016758998
173,0.016982382,0.017751302,0.018061404,0.016865774,0.018808007,0.017987302,0.016797121,0.017011051,0.016900315,0.017152746,0.016808855,0.016758998
174,0.016919982,0.017572309,0.017943708,0.016865774,0.018808007,0.017987302,0.016797121,0.017011006,0.016900315,0.017152746,0.016808855,0.016758998
175,0.016877441,0.017963416,0.018105326,0.016865774,0.018808007,0.017987302,0.016797121,0.017010989,0.016900315,0.017152746,0.016808855,0.016758998
176,0.017338849,0.018055109,0.017960485,0.016865774,0.018808007,0.017987302,0.016792816,0.017010977,0.016900315,0.017152746,0.016808855,0.016758998
177,0.016874185,0.018153142,0.018003316,0.016865774,0.018808007,0.017985681,0.016792816,0.017010976,0.016900315,0.017152746,0.016808855,0.016758998
178,0.016949397,0.01795698,0.017998871,0.016865774,0.018808007,0.017985634,0.01679176,0.017010976,0.016900315,0.017152746,0.016808855,0.016758998
179,0.01694711,0.017848312,0.017926596,0.016865774,0.018808007,0.017985634,0.01679176,0.017010976,0.016900315,0.017152746,0.016808855,0.016758998
180,0.017164872,0.018055219,0.017858869,0.016865774,0.018808007,0.017981029,0.016790723,0.017010976,0.016900315,0.017152746,0.016808855,0.016758998
181,0.017115641,0.018829387,0.017960093,0.016865774,0.018808007,0.017975256,0.016790723,0.017010976,0.016900315,0.017152746,0.016808855,0.016758998
182,0.017165291,0.017989935,0.017926247,0.016865774,0.018808007,0.017968445,0.016790723,0.017010452,0.016900315,0.017152746,0.016808855,0.016758998
183,0.016918747,0.017669676,0.017821693,0.016865774,0.018808007,0.017968332,0.016790723,0.01700532,0.016900315,0.017152746,0.016808855,0.016758998
184,0.016880896,0.018460168,0.017992792,0.016865774,0.018808007,0.017968332,0.016790207,0.017004047,0.016900315,0.017152746,0.016808855,0.016758998
185,0.017121169,0.017777635,0.017968752,0.016865774,0.018808007,0.017968332,0.016790207,0.017004047,0.016900315,0.017152746,0.016808855,0.016758998
186,0.017236698,0.018128294,0.018056005,0.016865774,0.018808007,0.017961555,0.016790207,0.017004047,0.016900315,0.017152746,0.016808855,0.016758998
