Epoch,MLP,RNN,LSTM,GA-MLP,DE-MLP,FPA-MLP,PSO-MLP,WOA-MLP,WDO-MLP,MVO-MLP,EO-MLP,NRO-MLP
57,0.005188336,0.005359188,0.00530903,0.005117225,0.006722904,0.005150267,0.005459233,0.005748382,0.005120532,0.005788638,0.005148728,0.005127724
58,0.005193216,0.005267446,0.005295777,0.005117225,0.006722904,0.005150267,0.005459233,0.005748382,0.005120532,0.005562145,0.005148728,0.005127724
59,0.00521488,0.005304613,0.005288303,0.005117225,0.006656304,0.005150267,0.005459233,0.005748382,0.005120532,0.00548876,0.005148728,0.005127724
60,0.005219191,0.005414992,0.00528427,0.005117225,0.006656304,0.005150267,0.005459233,0.005747872,0.005120532,0.00548876,0.005148728,0.005127724
61,0.005190901,0.005353998,0.005291237,0.005117225,0.006656304,0.005150267,0.005459233,0.005747872,0.005120532,0.00548876,0.005148728,0.005127724
62,0.005174162,0.005311985,0.005296661,0.005117225,0.006656304,0.005150267,0.005445336,0.005741283,0.005120532,0.00548876,0.005148728,0.005127724
63,0.005186564,0.005283877,0.005299787,0.005117225,0.006656304,0.005150267,0.005445336,0.005740128,0.005120532,0.00548876,0.005148728,0.005127724
64,0.005164116,0.005400374,0.005282245,0.005117225,0.006656304,0.005150267,0.005445336,0.005740128,0.005120532,0.00548876,0.005148728,0.005127724
65,0.005163536,0.005358936,0.005299298,0.005117225,0.006656304,0.005150267,0.005445336,0.005739284,0.005120532,0.00548876,0.005148728,0.005127724
66,0.005205592,0.005268562,0.005294785,0.005117225,0.006656304,0.005150267,0.005445336,0.005739284,0.005120532,0.00548876,0.005148728,0.005127724
67,0.005190214,0.005287438,0.005295791,0.005117225,0.006656304,0.005150267,0.005445336,0.005738612,0.005120532,0.00548876,0.005148728,0.005127724
68,0.005174304,0.005353422,0.005280347,0.005117225,0.006656304,0.005150267,0.005445336,0.005738612,0.005120532,0.00548876,0.005148728,0.005127724
69,0.0051689,0.005339677,0.005256311,0.005117225,0.006656304,0.005150267,0.005419482,0.005736057,0.005120532,0.00548876,0.005148728,0.005127724
70,0.005202115,0.005311692,0.005281423,0.005117225,0.005985674,0.005150267,0.005419482,0.005734479,0.005120532,0.00548876,0.005148728,0.005127724
71,0.005204346,0.005301641,0.005281685,0.005117225,0.005985674,0.005150267,0.005419482,0.005734479,0.005120532,0.005191757,0.005148728,0.005127724
72,0.005170886,0.005319038,0.005281574,0.005117225,0.005985674,0.005150267,0.005419482,0.005734479,0.005120532,0.005191757,0.005148728,0.005127724
73,0.005176945,0.005314203,0.005294571,0.005117225,0.005985674,0.005150267,0.005419482,0.005733775,0.005120532,0.005191757,0.005148728,0.005127724
74,0.005181609,0.005313752,0.005287292,0.005117225,0.005985674,0.005150267,0.005419482,0.005733775,0.005120532,0.005191757,0.005148728,0.005127724
75,0.005172916,0.005488074,0.005298422,0.005117225,0.005985674,0.005150267,0.005419482,0.005733775,0.005120532,0.005191757,0.005148728,0.005127724
76,0.005194274,0.005398675,0.005313247,0.005117225,0.005985674,0.005150267,0.005419482,0.005733775,0.005120532,0.005191757,0.005148728,0.005127724
77,0.00518618,0.005337329,0.005289904,0.005117225,0.005985674,0.005150267,0.005419482,0.005733775,0.005120532,0.005191757,0.005148728,0.005127724
78,0.005182986,0.005365112,0.00528723,0.005117225,0.005985674,0.005150267,0.005419482,0.005733775,0.005120532,0.005191757,0.005148728,0.005127724
79,0.005188239,0.005412856,0.005282294,0.005117225,0.005985674,0.005150267,0.005407317,0.005733132,0.005120532,0.005191757,0.005148728,0.005127724
80,0.005178088,0.005318674,0.00527745,0.005117225,0.005985674,0.005150267,0.005407317,0.005733132,0.005120532,0.005191757,0.005148728,0.005127724
81,0.005200001,0.005403153,0.005299891,0.005117225,0.005985674,0.005150267,0.005384384,0.005733132,0.005120532,0.005191757,0.005148728,0.005127724
82,0.005179756,0.005235548,0.005261618,0.005117225,0.005985674,0.005150267,0.005384384,0.005733007,0.005120532,0.005191757,0.005148728,0.005127724
83,0.005188684,0.005271182,0.005283666,0.005117225,0.005985674,0.005150267,0.005384384,0.005733007,0.005120532,0.005191757,0.005148728,0.005127724
84,0.005180823,0.005346138,0.005262012,0.005117225,0.005985674,0.005150267,0.005384384,0.005732466,0.005120532,0.005191757,0.005148728,0.005127724
85,0.005230681,0.005436692,0.005282025,0.005117225,0.005985674,0.005150267,0.005384384,0.005732466,0.005120532,0.005191757,0.005148728,0.005127724
86,0.005168672,0.005356144,0.005260584,0.005117225,0.005985674,0.005150267,0.005384384,0.005732466,0.005120532,0.005191757,0.005148728,0.005127724
87,0.005175175,0.0053282,0.005277546,0.005117225,0.005985674,0.005150267,0.005384384,0.005732466,0.005120532,0.005191757,0.005148728,0.005127724
88,0.005185204,0.0052801,0.005294644,0.005117225,0.005985674,0.005150267,0.005384384,0.00573155,0.005120532,0.005191757,0.005148728,0.005127724
89,0.005164168,0.005403397,0.005288658,0.005117225,0.005985674,0.005150267,0.005384384,0.00573155,0.005120532,0.005191757,0.005148728,0.005127724
90,0.005195456,0.005361864,0.005287187,0.005117225,0.005985674,0.005150267,0.005384384,0.005730985,0.005120532,0.005191757,0.005148728,0.005127724
91,0.005192007,0.005341276,0.005289342,0.005117225,0.005985674,0.005150267,0.005384384,0.005730985,0.005120532,0.005191757,0.005148728,0.005127724
92,0.005142167,0.005333033,0.00527982,0.005117225,0.005985674,0.005150267,0.005384384,0.005730923,0.005120532,0.005191757,0.005148728,0.005127724
93,0.005165092,0.005493257,0.005283327,0.005117225,0.005985674,0.005150267,0.005384384,0.005730908,0.005120532,0.005191757,0.005148728,0.005127724
94,0.005177407,0.005279756,0.005280243,0.005117225,0.005985674,0.005150267,0.005384384,0.005730908,0.005120532,0.005191757,0.005148728,0.005127724
95,0.005181157,0.005325304,0.005281228,0.005117225,0.005985674,0.005150267,0.005384384,0.005730908,0.005120532,0.005191757,0.005148728,0.005127724
96,0.005174973,0.005194742,0.005281629,0.005117225,0.005985674,0.005150267,0.005384384,0.005730697,0.005120532,0.005191757,0.005148728,0.005127724
97,0.00517888,0.005311307,0.005265942,0.005117225,0.005985674,0.005150267,0.005384384,0.005730272,0.005120532,0.005191757,0.005148728,0.005127724
98,0.005161629,0.005196831,0.005265779,0.005117225,0.005985674,0.005150267,0.005384384,0.005730145,0.005120532,0.005191757,0.005148728,0.005127724
99,0.005193815,0.005384694,0.005281524,0.005117225,0.005985674,0.005150267,0.005384293,0.005730145,0.005120532,0.005191757,0.005148728,0.005127724
100,0.005169005,0.005341252,0.005272927,0.005117225,0.005985674,0.005150267,0.005384293,0.005730145,0.005120532,0.005191757,0.005148728,0.005127724
101,0.005160231,0.005326727,0.005280816,0.005117225,0.005985674,0.005150267,0.005384293,0.005730057,0.005120532,0.005191757,0.005148728,0.005127724
102,0.005152626,0.005406985,0.005286141,0.005117225,0.005985674,0.005150267,0.005384293,0.005730057,0.005120532,0.005191757,0.005148728,0.005127724
103,0.005191928,0.005270938,0.005296967,0.005117225,0.005985674,0.005150267,0.005384293,0.005536032,0.005120532,0.005191757,0.005148728,0.005127724
104,0.005169907,0.005289926,0.005290075,0.005117225,0.005985674,0.005150267,0.005384293,0.005536032,0.005120532,0.005191757,0.005148728,0.005127724
105,0.005167742,0.005315936,0.005286859,0.005117225,0.005985674,0.005150267,0.005361307,0.00547348,0.005120532,0.005191757,0.005148728,0.005127724
106,0.005151901,0.005306819,0.005261541,0.005117225,0.005985674,0.005150267,0.005361307,0.005427352,0.005120532,0.005191757,0.005148728,0.005127724
107,0.005172241,0.005255273,0.005267906,0.005117225,0.005985674,0.005150267,0.005361307,0.005427352,0.005120532,0.005191757,0.005148728,0.005127724
108,0.005175227,0.005238394,0.005260495,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
109,0.005174402,0.005288222,0.005264236,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
110,0.00517896,0.005329694,0.005272923,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
111,0.005194447,0.005261516,0.005284982,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
112,0.005154251,0.005373144,0.005266761,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
113,0.005181953,0.005361854,0.005261322,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
114,0.005158724,0.005323126,0.005268917,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
115,0.00516564,0.00539689,0.005296336,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
116,0.005185865,0.005292218,0.005267888,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
117,0.005167409,0.005335532,0.005265563,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
118,0.00518332,0.005260256,0.005276274,0.005117225,0.005985674,0.005150267,0.005361307,0.005425474,0.005120532,0.005191757,0.005148728,0.005127724
119,0.005156254,0.005355962,0.005266403,0.005117225,0.005985674,0.005150267,0.005361307,0.005425405,0.005120532,0.005191757,0.005148728,0.005127724
120,0.005169543,0.005246009,0.005276272,0.005117225,0.005985674,0.005150267,0.005361307,0.005425405,0.005120532,0.005191757,0.005148728,0.005127724
121,0.005141476,0.005279893,0.005253633,0.005117225,0.005985674,0.005150267,0.005360468,0.005425405,0.005120532,0.005191757,0.005148728,0.005127724
122,0.005178854,0.005396603,0.005279905,0.005117225,0.005985674,0.005150267,0.005360468,0.005425284,0.005120532,0.005191757,0.005148728,0.005127724
123,0.005172713,0.005387384,0.005281748,0.005117225,0.005985674,0.005150267,0.005360468,0.005425284,0.005120532,0.005191757,0.005148728,0.005127724
124,0.005162079,0.005320854,0.005270175,0.005117225,0.005985674,0.005150267,0.005352528,0.005425284,0.005120532,0.005191757,0.005148728,0.005127724
125,0.005172359,0.005398051,0.005282428,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.005127724
126,0.005166265,0.005264139,0.005278767,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
127,0.005198073,0.005290316,0.005258803,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
128,0.005165503,0.005229864,0.005255846,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
129,0.005140547,0.005275127,0.005280202,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
130,0.005155894,0.005324922,0.00527108,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
131,0.005162549,0.005419821,0.005275978,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
132,0.005174843,0.005268909,0.005273153,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
133,0.005162981,0.00530094,0.005283023,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
134,0.005163693,0.005233839,0.005264988,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
135,0.005150904,0.005289404,0.005288138,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
136,0.005158276,0.005425626,0.005266312,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
137,0.005191225,0.005386445,0.005264851,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
138,0.005153868,0.005326943,0.005265532,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
139,0.005125184,0.005296892,0.005271125,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
140,0.005162978,0.005353437,0.005266567,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
141,0.005162661,0.00531717,0.005242416,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
142,0.005164386,0.005268898,0.005267969,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
143,0.005171998,0.005278833,0.00526861,0.005117225,0.005985674,0.005150267,0.005349423,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
144,0.005135634,0.005298963,0.005265063,0.005117225,0.005985674,0.005150267,0.00534903,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
145,0.005160557,0.005203103,0.005248889,0.005117225,0.005985674,0.005150267,0.00534903,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
146,0.005135302,0.005443689,0.005256397,0.005117225,0.005985674,0.005150267,0.00534903,0.005425282,0.005120532,0.005191757,0.005148728,0.00512435
147,0.005145653,0.005282173,0.00526885,0.005117225,0.005985674,0.005150267,0.00534903,0.005424724,0.005120532,0.005116631,0.005148728,0.00512435
148,0.005163102,0.005319725,0.005253388,0.005117225,0.005985674,0.005150267,0.00534903,0.005424724,0.005120532,0.005116631,0.005148728,0.00512435
149,0.005161197,0.005323825,0.005257549,0.005117225,0.005985674,0.005150267,0.00534903,0.005424724,0.005120532,0.005116631,0.005148728,0.00512435
150,0.005163441,0.005346157,0.005263645,0.005117225,0.005985674,0.005150267,0.00534903,0.005424724,0.005120532,0.005116631,0.005148728,0.00512435
151,0.00514802,0.005321956,0.0052788,0.005117225,0.005985674,0.005150267,0.00534903,0.005424243,0.005120532,0.005116631,0.005148728,0.00512435
152,0.005191294,0.005297478,0.00525549,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
153,0.005161886,0.005303384,0.005263671,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
154,0.005179304,0.005402272,0.005275638,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
155,0.005153071,0.005374408,0.00526266,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
156,0.005128234,0.005322277,0.005267812,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
157,0.005152602,0.005416615,0.005252525,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
158,0.005160725,0.005381842,0.00527131,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
159,0.00516897,0.005225974,0.005255007,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
160,0.005139362,0.005306512,0.005249055,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
161,0.005159295,0.005448565,0.005261934,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
162,0.005159467,0.005270682,0.005259036,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
163,0.005161417,0.005300931,0.005274335,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
164,0.005159496,0.005372789,0.005259565,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
165,0.005162162,0.005284824,0.005259687,0.005117225,0.005985674,0.005150267,0.00534903,0.005424101,0.005120532,0.005116631,0.005148728,0.00512435
166,0.005147931,0.005343197,0.005246472,0.005117225,0.005985674,0.005150267,0.00534903,0.005424091,0.005120532,0.005116631,0.005148728,0.00512435
167,0.005177509,0.005271205,0.005256283,0.005117225,0.005985674,0.005150267,0.00534903,0.005424091,0.005120532,0.005116631,0.005148728,0.00512435
168,0.00519008,0.005383972,0.005253942,0.005117225,0.005556867,0.005150267,0.00534903,0.005424091,0.005120532,0.005116631,0.005148728,0.00512435
169,0.005160461,0.00532603,0.00525305,0.005117225,0.005556867,0.005150267,0.005342684,0.005424091,0.005120532,0.005116631,0.005148728,0.00512435
170,0.005133206,0.005399807,0.005270202,0.005117225,0.005556867,0.005150267,0.005342684,0.00542407,0.005120532,0.005116631,0.005148728,0.00512435
171,0.005126887,0.005335679,0.005252225,0.005117225,0.005556867,0.005150267,0.005340138,0.00542407,0.005120532,0.005116631,0.005148728,0.00512435
172,0.005146232,0.005363248,0.005259766,0.005117225,0.005556867,0.005150267,0.005340138,0.00542407,0.005120532,0.005116631,0.005148728,0.00512435
173,0.005152843,0.005371708,0.005282685,0.005117225,0.005556867,0.005150267,0.005340138,0.00542407,0.005120532,0.005116631,0.005148728,0.00512435
174,0.005152121,0.005236179,0.005250475,0.005117225,0.005556867,0.005150267,0.005340138,0.00542407,0.005120532,0.005116631,0.005148728,0.00512435
175,0.005167083,0.005293638,0.00524068,0.005117225,0.005556867,0.005150267,0.005340138,0.005423845,0.005120532,0.005116631,0.005148728,0.00512435
176,0.005149423,0.005342237,0.005254987,0.005117225,0.005556867,0.005150267,0.005340138,0.005423845,0.005120532,0.005116631,0.005148728,0.00512435
177,0.005161797,0.005225112,0.005248856,0.005117225,0.005556867,0.005150267,0.005340138,0.005423845,0.005120532,0.005116631,0.005148728,0.00512435
178,0.005160605,0.005226429,0.005256403,0.005117225,0.005556867,0.005150267,0.005340138,0.005423845,0.005120532,0.005116631,0.005148728,0.00512435
179,0.00513114,0.005288405,0.005250496,0.005117225,0.005556867,0.005150267,0.005340138,0.005423759,0.005120532,0.005116631,0.005148728,0.00512435
180,0.005158398,0.005368336,0.005271017,0.005117225,0.005556867,0.005150267,0.005338611,0.005423638,0.005120532,0.005116631,0.005148728,0.00512435
181,0.005160208,0.005357675,0.005252834,0.005117225,0.005556867,0.005150267,0.005338611,0.005423638,0.005120532,0.005116631,0.005148728,0.00512435
182,0.005151911,0.00543545,0.005253047,0.005117225,0.005556867,0.005150267,0.005337237,0.005423547,0.005120532,0.005116631,0.005148728,0.00512435
183,0.005147106,0.005376952,0.005260726,0.005117225,0.005556867,0.005150267,0.005337237,0.005423547,0.005120532,0.005116631,0.005148728,0.00512435
184,0.005149471,0.005397999,0.005255423,0.005117225,0.005556867,0.005150267,0.005337237,0.0054232,0.005120532,0.005116631,0.005148728,0.00512435
185,0.005154069,0.005288076,0.00527029,0.005117225,0.005556867,0.005150267,0.005337237,0.0054232,0.005120532,0.005116631,0.005148728,0.00512435
186,0.005194329,0.005241439,0.005245471,0.005117225,0.005556867,0.005150267,0.005337237,0.0054232,0.005120532,0.005116631,0.005148728,0.00512435
