model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.4241,0.2424,0.28931141,2.7204,-0.0766,0.0055,-0.1855,0.0617,0.0072,0.0848,inf,81.5675,-0.0766,1.0563,-0.1855,6.5613,81.3594,9.0199,inf,81.5675
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.6167,0.3617,0.52720761,4.1505,-0.1456,0.006,-0.2868,0.0654,0.0078,0.0883,inf,84.2513,-0.1456,1.1391,-0.2868,6.9613,88.3149,9.3976,inf,84.2513
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.5385,0.2539,0.30764985,2.8521,0.0785,0.0047,-0.0106,0.0576,0.0061,0.0783,inf,79.206,0.0785,0.9437,-0.0106,6.134,69.3571,8.3281,inf,79.206
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.1716,0.3172,0.49246788,3.6701,-0.2495,0.0067,-0.4216,0.0701,0.0086,0.0928,inf,87.8303,-0.2495,1.3239,-0.4216,7.4641,97.5608,9.8773,inf,87.8303
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.4386,0.2439,0.2910502,2.7359,-0.1041,0.0055,-0.1939,0.0609,0.0072,0.0851,inf,81.0815,-0.1041,1.0479,-0.1939,6.4803,81.9385,9.052,inf,81.0815
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.2524,0.3252,0.51344013,3.7723,-0.0694,0.0055,-0.1763,0.0614,0.0071,0.0844,inf,81.3649,-0.0694,1.0497,-0.1763,6.53,80.7284,8.9849,inf,81.3649
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.4826,0.2483,0.30674982,2.7957,0.1044,0.0044,0.0377,0.0554,0.0058,0.0764,inf,77.7027,0.1044,0.8866,0.0377,5.8938,66.0407,8.1265,inf,77.7027
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.5823,0.3582,0.50514126,4.0934,-0.2374,0.0067,-0.4255,0.071,0.0086,0.0929,inf,88.3749,-0.2374,1.3361,-0.4255,7.5512,97.8315,9.891,inf,88.3749
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.5056,0.2506,0.30094409,2.8128,0.1179,0.0043,0.0557,0.0547,0.0057,0.0756,inf,77.1187,0.1179,0.8736,0.0557,5.819,64.8066,8.0503,inf,77.1187
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",3.5985,0.3599,0.53955698,4.1452,0.1501,0.004,0.1125,0.0502,0.0054,0.0733,inf,73.329,0.1501,0.7558,0.1125,5.3437,60.9069,7.8043,inf,73.329
"GRU-1HL-Gru1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.5408,0.2541,0.29212141,2.8389,-0.3013,0.0072,-0.5322,0.0748,0.0093,0.0964,inf,90.6295,-0.3013,1.4023,-0.5322,7.9574,105.154,10.2545,inf,90.6295
"GRU-1HL-Gru1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",4.2452,0.4245,0.52787852,4.7837,-0.1913,0.0063,-0.3477,0.0676,0.0082,0.0904,inf,85.8212,-0.1913,1.1974,-0.3477,7.1916,92.4897,9.6172,inf,85.8212
