model_name,total_time_train,time_epoch,time_predict,time_system,scaled_EV,scaled_MSLE,scaled_R2,scaled_MAE,scaled_MSE,scaled_RMSE,scaled_MAPE,scaled_SMAPE,unscaled_EV,unscaled_MSLE,unscaled_R2,unscaled_MAE,unscaled_MSE,unscaled_RMSE,unscaled_MAPE,unscaled_SMAPE
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",1.9399,0.194,0.23714709,2.1838,-0.0168,0.0048,-0.0562,0.0551,0.0064,0.08,inf,76.8865,-0.0168,0.909,-0.0562,5.8612,72.4865,8.5139,inf,76.8865
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",1.9729,0.1973,0.23961329,2.2187,-0.0185,0.0048,-0.0523,0.0545,0.0064,0.0799,inf,76.3984,-0.0185,0.8958,-0.0523,5.7962,72.2212,8.4983,inf,76.3984
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.0147,0.2015,0.24578977,2.2678,-0.0265,0.0047,-0.0419,0.0526,0.0063,0.0795,inf,74.9329,-0.0265,0.8523,-0.0419,5.5947,71.5064,8.4561,inf,74.9329
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.0293,0.2029,0.25393414,2.2894,-0.1717,0.0057,-0.2298,0.0601,0.0075,0.0863,inf,80.946,-0.1717,1.1012,-0.2298,6.3909,84.3995,9.1869,inf,80.946
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.0506,0.2051,0.27644753,2.3338,0.0924,0.0043,0.0565,0.0528,0.0057,0.0756,inf,75.6397,0.0924,0.8311,0.0565,5.6196,64.7528,8.0469,inf,75.6397
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.0421,0.2042,0.32182622,2.3706,-0.0809,0.0051,-0.1079,0.0552,0.0067,0.0819,inf,77.1266,-0.0809,0.9268,-0.1079,5.8763,76.033,8.7197,inf,77.1266
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.0447,0.2045,0.24759841,2.3,0.0581,0.0045,0.0066,0.055,0.006,0.0776,inf,77.2364,0.0581,0.8862,0.0066,5.8529,68.1795,8.2571,inf,77.2364
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.1481,0.2148,0.24222541,2.3967,0.0343,0.0045,0.0014,0.0535,0.0061,0.0778,inf,75.9169,0.0343,0.8598,0.0014,5.6942,68.5303,8.2783,inf,75.9169
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",1.9657,0.1966,0.24751163,2.2214,-0.0529,0.005,-0.0881,0.0555,0.0066,0.0812,inf,77.2858,-0.0529,0.9238,-0.0881,5.9065,74.6743,8.6414,inf,77.2858
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",1.9882,0.1988,0.23506212,2.2294,0.035,0.0045,0.0022,0.0535,0.006,0.0778,inf,75.9077,0.035,0.8592,0.0022,5.6928,68.4766,8.2751,inf,75.9077
"LSTM-1HL-Lstm1HL-run_0-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",1.971,0.1971,0.23784733,2.2164,0.0006,0.0047,-0.028,0.0535,0.0062,0.0789,inf,75.6986,0.0006,0.8714,-0.028,5.6954,70.5504,8.3994,inf,75.6986
"LSTM-1HL-Lstm1HL-run_1-hs_(20, True)-ep_10-bs_64-lr_0.2-ac_('elu', 'elu')-op_sgd-lo_mse-dr_(0.2,)",2.064,0.2064,0.2595036,2.3308,0.0473,0.0045,0.0049,0.0543,0.006,0.0777,inf,76.616,0.0473,0.8744,0.0049,5.7797,68.2946,8.2641,inf,76.616
